Image type	Feature Class	Feature Name	1: RTSTRUCT: ANON_34_segment_Lt Occipital Inf	1: RTSTRUCT: ANON_34_segment_Rt Parietal	1: RTSTRUCT: ANON_34_segment_Lt Para median	1: RTSTRUCT: ANON_34_segment_Lt Frontal Cavity	1: RTSTRUCT: ANON_34_segment_L superior parietal	1: RTSTRUCT: ANON_34_segment_L occipital1	1: RTSTRUCT: ANON_34_segment_L occipital2	1: RTSTRUCT: ANON_34_segment_L occipital3
log-sigma-4-0-mm-3D	gldm	GrayLevelVariance	0.07207207207207207	0.1788888888888889	0.730185803454783	0.6734419728035312	0.1875	0.23582766439909297	0.0	0.09000000000000001
log-sigma-4-0-mm-3D	gldm	HighGrayLevelEmphasis	4.072072072072072	1.7	5.5120481927710845	17.982431572246977	3.25	2.857142857142857	1.0	3.7
log-sigma-4-0-mm-3D	gldm	LargeDependenceEmphasis	239.16216216216216	245.43333333333334	173.04819277108433	395.3859961807766	17.0	88.47619047619048	128.44444444444446	45.8
log-sigma-4-0-mm-3D	gldm	LargeDependenceHighGrayLevelEmphasis	956.7567567567568	333.73333333333335	801.4397590361446	6788.027243793762	63.75	278.04761904761904	128.44444444444446	182.9
log-sigma-4-0-mm-3D	gldm	LargeDependenceLowGrayLevelEmphasis	59.943693693693696	223.35833333333332	64.11734437751005	26.781141766657864	5.3125	41.083333333333336	128.44444444444446	11.525
log-sigma-4-0-mm-3D	gldm	LowGrayLevelEmphasis	0.272022022022022	0.825	0.35998159303882193	0.06651960780068446	0.4375	0.5357142857142857	1.0	0.325
log-sigma-4-0-mm-3D	gldm	SmallDependenceEmphasis	0.025808484622456253	0.009061475226996381	0.01139669427373439	0.005945483086350889	0.11097222222222221	0.03089477781308632	0.010373799725651577	0.12044660178886368
log-sigma-4-0-mm-3D	gldm	SmallDependenceHighGrayLevelEmphasis	0.156286991542878	0.024029073369921806	0.07441945661091362	0.13441608714628067	0.29111111111111115	0.07738144440957952	0.010373799725651577	0.18178640715545477
log-sigma-4-0-mm-3D	gldm	SmallDependenceLowGrayLevelEmphasis	0.00931609624181137	0.005319575691265028	0.0038967178504345982	0.00038255917616654883	0.06593750000000001	0.019273111163963026	0.010373799725651577	0.1051116504472159
log-sigma-4-0-mm-3D	ngtdm	Busyness	0.6328130513320379	13.801254683521192	2.6535296985173358	30.67474396655421	0.9898809523809525	4.088826297159629	0.0	0.3381302521008404
log-sigma-4-0-mm-3D	ngtdm	Coarseness	0.2170881863681425	0.12076196729103766	0.07257329968459914	0.0008964978644294585	0.40408899579073954	0.1426652273633036	1000000.0	0.869835352593973
log-sigma-4-0-mm-3D	ngtdm	Complexity	0.29656572463285985	0.13801254683521194	1.4563740444335476	4.882834684977893	0.4124503968253969	0.3337817385436433	0.0	0.22992857142857148
log-sigma-4-0-mm-3D	ngtdm	Contrast	0.002566012554827591	0.025833049742360677	0.033065164293008494	0.007207785378453011	0.07386532738095239	0.078176445685354	0.0	0.019496428571428574
log-sigma-4-0-mm-3D	ngtdm	Strength	0.37385752086910695	0.11541345335593457	0.36864161126199024	0.01863169121121473	0.4230672374716696	0.14364798351292987	0.0	0.9232460157538012
log-sigma-5-0-mm-3D	firstorder	10Percentile	-20.385005950927734	-12.09204454421997	-17.94059181213379	-63.04772758483887	-45.83021583557129	1.8232903599739076	-15.123365879058838	-5.607957553863526
log-sigma-5-0-mm-3D	firstorder	90Percentile	-1.231703758239746	3.7296835899353034	21.87631893157959	-15.080486011505126	-38.06868057250976	12.351481437683105	-9.371502876281738	12.044311332702636
log-sigma-5-0-mm-3D	firstorder	Energy	9236495.828157766	10471050.838660935	15180238.92984791	1070246851.7608725	799327.9679758423	3960887.275692045	1492140.8656624816	908651.0025787726
log-sigma-5-0-mm-3D	firstorder	Entropy	0.40597703847557043	0.7837769474847004	1.467702048559993	1.7094536757804433	-3.203426503814917e-16	0.16232618017539224	-3.203426503814917e-16	0.9999999999999993
log-sigma-5-0-mm-3D	firstorder	InterquartileRange	10.802772283554077	9.312729164958	22.661563873291016	25.324936866760254	6.295904159545898	5.997990190982819	3.3184826374053955	7.451818764209747
log-sigma-5-0-mm-3D	firstorder	Kurtosis	3.2072826714380662	2.3109369735188725	2.1773539966618047	2.8055540233820637	1.6016720986672344	2.20015762455336	1.8331316775436965	2.0797447484246545
log-sigma-5-0-mm-3D	firstorder	Maximum	13.242267608642578	9.832070350646973	32.802215576171875	14.494085311889648	-36.62337875366211	15.117036819458008	-8.878503799438477	13.037988662719727
log-sigma-5-0-mm-3D	firstorder	MeanAbsoluteDeviation	6.169691667900429	5.018409916030036	12.529237308294896	14.855782032194783	3.0099156697591147	3.298252113281734	1.9030874275866847	5.711311841011048
log-sigma-5-0-mm-3D	firstorder	Mean	-11.637057721614838	-4.664465661843618	2.0301021470362883	-39.64541481631262	-41.93129920959473	7.068916002909343	-12.090581681993273	1.3638434171676637
log-sigma-5-0-mm-3D	firstorder	Median	-12.933158874511719	-5.355521202087402	2.981672525405884	-40.239994049072266	-41.56032180786133	6.735511064529419	-12.385469913482666	0.6606175899505615
log-sigma-5-0-mm-3D	firstorder	Minimum	-24.477008819580078	-13.795572280883789	-29.450946807861328	-97.17562103271484	-46.82958221435547	-0.9857449531555176	-15.8059663772583	-8.00741195678711
log-sigma-5-0-mm-3D	firstorder	Range	37.719276428222656	23.62764263153076	62.2531623840332	111.66970634460449	10.20620346069336	16.102781772613525	6.927462577819824	21.045400619506836
log-sigma-5-0-mm-3D	firstorder	RobustMeanAbsoluteDeviation	4.4284167743635185	3.830661754072127	9.323194659527996	10.549678485257523	2.2594757080078125	2.34601533645764	1.479758846516512	4.508464723825455
log-sigma-5-0-mm-3D	firstorder	RootMeanSquared	288.4643377049361	295.3959325868268	302.4024180937767	261.0080409463082	258.09041826070734	307.0941873390469	287.91789586447516	301.4383855083444
log-sigma-5-0-mm-3D	firstorder	Skewness	0.7269800026768048	0.4465047431702708	-0.07032542025230062	-0.049717504627333375	-0.05105869710320098	-0.053998431431188564	-0.11708450548229264	0.47837780477899594
log-sigma-5-0-mm-3D	firstorder	TotalEnergy	9236495.828157766	10471050.838660935	15180238.92984791	1070246851.7608725	799327.9679758423	3960887.275692045	1492140.8656624816	908651.0025787726
log-sigma-5-0-mm-3D	firstorder	Uniformity	0.8509861212563916	0.6422222222222222	0.41232399477427784	0.3491017126538822	1.0	0.9535147392290249	1.0	0.5
log-sigma-5-0-mm-3D	firstorder	Variance	58.4876481001507	35.67914603678363	225.03986601413146	340.68741245977094	11.209670339147124	15.520722227859869	4.881602813770422	44.934138710110034
log-sigma-5-0-mm-3D	glcm	Autocorrelation	1.1296613262973225	1.553772190703741	6.866606836913249	8.74264254570542	1.0	3.96210407239819	1.0	2.112820512820513
log-sigma-5-0-mm-3D	glcm	JointAverage	1.0564358748194242	1.2137087763971313	2.56689337674415	2.87350589773898	1.0	1.9905260180995474	1.0	1.4500000000000002
log-sigma-5-0-mm-3D	glcm	ClusterProminence	0.26128621114938927	0.815960540689841	4.607282169162601	12.870303501531279	0.0	0.015342150934015097	0.0	0.3404584045584046
log-sigma-5-0-mm-3D	glcm	ClusterShade	0.16535731596863215	0.4694230464295487	-0.07940794705443135	-0.39081661351393454	0.0	-0.0161189695697117	0.0	0.040205128205128254
log-sigma-5-0-mm-3D	glcm	ClusterTendency	0.13298132595536788	0.4969284675883002	1.3182737191125005	2.146016482087343	0.0	0.017969988429006593	0.0	0.3708547008547009
log-sigma-5-0-mm-3D	glcm	Contrast	0.07929259632189942	0.1747082769753049	0.20898257680072813	0.20398571182271352	0.0	0.018947963800904976	0.0	0.47435897435897434
log-sigma-5-0-mm-3D	glcm	Correlation	0.27924292240755466	0.48176999110665303	0.7266156903526022	0.8258695036773818	1.0	0.6056593947117509	1.0	-0.041025641025640915
log-sigma-5-0-mm-3D	glcm	DifferenceAverage	0.07929259632189942	0.1747082769753049	0.20898257680072813	0.20398571182271352	0.0	0.018947963800904976	0.0	0.47435897435897434
log-sigma-5-0-mm-3D	glcm	DifferenceEntropy	0.3794356733453139	0.6265644659328614	0.6682395773122132	0.7215901181889463	-3.203426503814917e-16	0.10824373659862153	-3.2034265038149176e-16	0.4507843863818323
log-sigma-5-0-mm-3D	glcm	DifferenceVariance	0.07113244696160538	0.13599421909764772	0.14911810790633073	0.16059192547066142	0.0	0.017969988429006593	0.0	0.1117094017094017
log-sigma-5-0-mm-3D	glcm	JointEnergy	0.822730591899761	0.5281874086205497	0.3126573395626513	0.24736404149749153	1.0	0.9635710354560378	1.0	0.46568376068376066
log-sigma-5-0-mm-3D	glcm	JointEntropy	0.5664205529578084	1.3029752375309678	2.0981264437772587	2.511773537025808	-3.203426503814917e-16	0.12719170039952638	-3.2034265038149176e-16	1.2227797710859745
log-sigma-5-0-mm-3D	glcm	Imc1	-0.19125540691234616	-0.2599170988393672	-0.44217075447479964	-0.48655770678284893	0.0	-0.002089408424234568	0.0	-0.5212949635757232
log-sigma-5-0-mm-3D	glcm	Imc2	0.2624372605575499	0.49291409918549584	0.7928618830427503	0.8916235949150723	0.0	0.016297465937124753	0.0	0.6176361595106488
log-sigma-5-0-mm-3D	glcm	Idm	0.9603537018390503	0.9126458615123474	0.8955087115996359	0.8980071440886431	1.0	0.9905260180995475	1.0	0.7628205128205128
log-sigma-5-0-mm-3D	glcm	Idmn	0.9841414807356201	0.9650583446049391	0.9877069072470162	0.9921543956991262	1.0	0.996210407239819	1.0	0.9051282051282052
log-sigma-5-0-mm-3D	glcm	Id	0.9603537018390503	0.9126458615123474	0.8955087115996359	0.8980071440886431	1.0	0.9905260180995475	1.0	0.7628205128205128
log-sigma-5-0-mm-3D	glcm	Idn	0.9735691345593668	0.9417639076748985	0.9582034846398544	0.9660023813628809	1.0	0.993684012066365	1.0	0.841880341880342
log-sigma-5-0-mm-3D	glcm	InverseVariance	0.07929259632189942	0.1747082769753049	0.20898257680072813	0.20398571182271352	0.0	0.018947963800904976	0.0	0.47435897435897434
log-sigma-5-0-mm-3D	glcm	MaximumProbability	0.9039178270196261	0.6989370851152163	0.41898039750608623	0.41237984638474384	1.0	0.9810520361990951	1.0	0.5153846153846154
log-sigma-5-0-mm-3D	glcm	SumEntropy	0.48712795663590935	1.1282669605556632	1.889143866976532	2.3077878252030954	-3.203426503814917e-16	0.10824373659862153	-3.2034265038149176e-16	0.7484207967270002
log-sigma-5-0-mm-3D	glcm	SumSquares	0.053068480569316824	0.16790918614090125	0.381814073978307	0.587500548477514	0.0	0.009229488057477893	0.0	0.21130341880341882
log-sigma-5-0-mm-3D	glrlm	GrayLevelNonUniformity	38.63806340492612	32.98697232962401	31.963741025151805	1359.3205790856975	9.583333333333334	21.475101500539196	11.153846153846153	4.301587301587301
log-sigma-5-0-mm-3D	glrlm	GrayLevelNonUniformityNormalized	0.7360077681822901	0.5673320846583592	0.3731912978368811	0.3105863621891783	1.0	0.9139006052235449	1.0	0.5039440277535516
log-sigma-5-0-mm-3D	glrlm	GrayLevelVariance	0.1319961159088549	0.21633395767082042	0.5539433489553913	0.7746868279809191	0.0	0.04304969738822759	0.0	0.24802798612322421
log-sigma-5-0-mm-3D	glrlm	HighGrayLevelRunEmphasis	1.4742497058817272	1.9527939031720374	7.142465674194577	10.409265330673456	1.0	3.8642708261142817	1.0	2.512820512820513
log-sigma-5-0-mm-3D	glrlm	LongRunEmphasis	8.181574086585183	6.818946205389995	5.575183807122044	26.269240852731663	2.0094516594516594	4.650988895484189	3.617582417582417	1.595238095238095
log-sigma-5-0-mm-3D	glrlm	LongRunHighGrayLevelEmphasis	9.062400573191486	10.239532585781928	39.25772880859284	226.98539188178503	2.0094516594516594	18.468226408051034	3.617582417582417	3.9624542124542126
log-sigma-5-0-mm-3D	glrlm	LongRunLowGrayLevelEmphasis	7.961367464933608	5.9637996102920106	1.0391204746539684	4.11579837939725	2.0094516594516594	1.1966795173424765	3.617582417582417	1.003434065934066
log-sigma-5-0-mm-3D	glrlm	LowGrayLevelRunEmphasis	0.8814375735295682	0.7618015242069907	0.22013841556853445	0.1490128275562866	1.0	0.28393229347142945	1.0	0.6217948717948717
log-sigma-5-0-mm-3D	glrlm	RunEntropy	2.218766803769742	2.6019279136840603	3.238203629839158	4.718765267124581	0.6757257104650788	1.5386292887732875	0.8074106510800956	1.460293434237994
log-sigma-5-0-mm-3D	glrlm	RunLengthNonUniformity	17.779769059816143	19.036839762298047	29.626200619070858	758.6219101015757	6.93063973063973	10.052237366509017	6.564835164835165	6.66056166056166
log-sigma-5-0-mm-3D	glrlm	RunLengthNonUniformityNormalized	0.3172991613006447	0.3074509107275285	0.328885113778344	0.16636015335417892	0.7120845054683439	0.419820339828157	0.6221036106750393	0.7567930306025544
log-sigma-5-0-mm-3D	glrlm	RunPercentage	0.4663894663894664	0.48333333333333334	0.515291936978684	0.2784605591734809	0.7986111111111113	0.5567765567765568	0.6196581196581197	0.8538461538461538
log-sigma-5-0-mm-3D	glrlm	RunVariance	1.6080599653998462	1.294647653908136	1.1750804404591642	11.307648861926818	0.3258387836309914	0.7819008435154202	0.2258712715855573	0.12160348469872279
log-sigma-5-0-mm-3D	glrlm	ShortRunEmphasis	0.4326440910758795	0.46001435941277025	0.515553973209949	0.34001856617095133	0.829647667147667	0.5141383908027068	0.5507326007326007	0.8511904761904763
log-sigma-5-0-mm-3D	glrlm	ShortRunHighGrayLevelEmphasis	0.8468704808973422	1.0880420977474419	3.725543527143448	4.280182102809901	0.829647667147667	1.9208243893251096	0.5507326007326007	2.150412087912088
log-sigma-5-0-mm-3D	glrlm	ShortRunLowGrayLevelEmphasis	0.32908749362051376	0.3030074248291023	0.12847217062527558	0.04035717869485718	0.829647667147667	0.16246689117210625	0.5507326007326007	0.5263850732600733
log-sigma-5-0-mm-3D	glszm	GrayLevelNonUniformity	1.0	1.0	1.0	9.142857142857142	1.0	1.0	1.0	1.0
log-sigma-5-0-mm-3D	glszm	GrayLevelNonUniformityNormalized	0.5	0.5	0.25	0.32653061224489793	1.0	0.5	1.0	0.5
log-sigma-5-0-mm-3D	glszm	GrayLevelVariance	0.25	0.25	1.25	1.1377551020408163	0.0	0.25	0.0	0.25
log-sigma-5-0-mm-3D	glszm	HighGrayLevelZoneEmphasis	2.5	2.5	7.5	17.714285714285715	1.0	2.5	1.0	2.5
log-sigma-5-0-mm-3D	glszm	LargeAreaEmphasis	5242.5	4624.0	2840.5	2935259.4285714286	144.0	841.0	324.0	25.0
log-sigma-5-0-mm-3D	glszm	LargeAreaHighGrayLevelEmphasis	5364.0	5800.0	20030.25	25292028.964285713	144.0	3362.5	324.0	62.5
log-sigma-5-0-mm-3D	glszm	LargeAreaLowGrayLevelEmphasis	5212.125	4330.0	481.15277777777777	402561.8150496031	144.0	210.625	324.0	15.625
log-sigma-5-0-mm-3D	glszm	LowGrayLevelZoneEmphasis	0.625	0.625	0.3559027777777778	0.10264880952380952	1.0	0.625	1.0	0.625
log-sigma-5-0-mm-3D	glszm	SizeZoneNonUniformity	1.0	1.0	1.0	3.357142857142857	1.0	1.0	1.0	2.0
log-sigma-5-0-mm-3D	glszm	SizeZoneNonUniformityNormalized	0.5	0.5	0.25	0.11989795918367346	1.0	0.5	1.0	1.0
log-sigma-5-0-mm-3D	glszm	SmallAreaEmphasis	0.006220897945234738	0.0006968288260483777	0.007694912756977541	0.31317184277270466	0.006944444444444444	0.5002974419988102	0.0030864197530864196	0.04
log-sigma-5-0-mm-3D	glszm	SmallAreaHighGrayLevelEmphasis	0.024739416463753255	0.0026100941321708267	0.04565942982818697	5.022096208981483	0.006944444444444444	0.501189767995241	0.0030864197530864196	0.1
log-sigma-5-0-mm-3D	glszm	SmallAreaLowGrayLevelEmphasis	0.0015912683156051092	0.0002185124995177655	0.005276344877898828	0.02304627281038989	0.006944444444444444	0.5000743604997026	0.0030864197530864196	0.025
log-sigma-5-0-mm-3D	glszm	ZoneEntropy	0.9999999999999993	0.9999999999999993	1.9999999999999987	4.182005814760206	-3.203426503814917e-16	0.9999999999999993	-3.203426503814917e-16	0.9999999999999993
log-sigma-5-0-mm-3D	glszm	ZonePercentage	0.018018018018018018	0.016666666666666666	0.024096385542168676	0.0017823042647994907	0.08333333333333333	0.047619047619047616	0.05555555555555555	0.2
log-sigma-5-0-mm-3D	glszm	ZoneVariance	2162.25	1024.0	1118.25	2620458.2806122447	0.0	400.0	0.0	0.0
log-sigma-5-0-mm-3D	gldm	DependenceEntropy	4.201512143480291	4.803560097761233	5.231589351868734	5.689257757101604	2.6887218755408644	3.4299775232166003	1.3921472236645336	1.4854752972273335
log-sigma-5-0-mm-3D	gldm	DependenceNonUniformity	7.45045045045045	7.333333333333333	10.289156626506024	1215.7120305537874	2.0	5.095238095238095	7.333333333333333	6.8
log-sigma-5-0-mm-3D	gldm	DependenceNonUniformityNormalized	0.06712117522928333	0.06111111111111111	0.061982871244012194	0.07738459774371657	0.16666666666666666	0.12131519274376418	0.4074074074074074	0.68
log-sigma-5-0-mm-3D	gldm	DependenceVariance	29.209317425533637	28.895555555555553	26.552765277979386	33.76189026033198	2.8055555555555554	19.916099773242628	9.876543209876543	0.16
log-sigma-5-0-mm-3D	gldm	GrayLevelNonUniformity	94.45945945945945	77.06666666666666	68.44578313253012	5484.387905792489	12.0	40.04761904761905	18.0	5.0
log-sigma-5-0-mm-3D	gldm	GrayLevelVariance	0.07450693937180425	0.1788888888888889	0.4495935549426622	0.6296371129977177	0.0	0.023242630385487528	0.0	0.25
log-sigma-5-0-mm-3D	gldm	HighGrayLevelEmphasis	1.2432432432432432	1.7	7.066265060240964	9.163399108847868	1.0	3.9285714285714284	1.0	2.5
log-sigma-5-0-mm-3D	gldm	LargeDependenceEmphasis	250.44144144144144	237.21666666666667	211.57831325301206	424.22049649904517	36.833333333333336	176.76190476190476	128.44444444444446	23.2
log-sigma-5-0-mm-3D	gldm	LargeDependenceHighGrayLevelEmphasis	256.14414414414415	318.26666666666665	1463.7048192771085	3580.5978994271163	36.833333333333336	706.9761904761905	128.44444444444446	55.3
log-sigma-5-0-mm-3D	gldm	LargeDependenceLowGrayLevelEmphasis	249.01576576576576	216.95416666666668	37.26740294511379	71.26823624372302	36.833333333333336	44.208333333333336	128.44444444444446	15.175
log-sigma-5-0-mm-3D	gldm	LowGrayLevelEmphasis	0.9391891891891891	0.825	0.2017235609103079	0.1611164332696796	1.0	0.26785714285714285	1.0	0.625
log-sigma-5-0-mm-3D	gldm	SmallDependenceEmphasis	0.012022146683285617	0.010518845863514021	0.009168378116889869	0.004998725545300588	0.03901928749895019	0.03249046255484239	0.010373799725651577	0.0445
log-sigma-5-0-mm-3D	gldm	SmallDependenceHighGrayLevelEmphasis	0.03312927421898459	0.02823133933335171	0.0647148859452668	0.061696212150041625	0.03901928749895019	0.058533278790798116	0.010373799725651577	0.118
log-sigma-5-0-mm-3D	gldm	SmallDependenceLowGrayLevelEmphasis	0.006745364799360878	0.006090722496054601	0.0025728996139570814	0.000631552367428064	0.03901928749895019	0.025979758495853454	0.010373799725651577	0.026125
log-sigma-5-0-mm-3D	ngtdm	Busyness	3.0792875376134994	16.058785118104	1.2732697484613176	71.5125597495073	0.0	0.1665704665704665	0.0	2.2174603174603176
log-sigma-5-0-mm-3D	ngtdm	Coarseness	0.21456725870632742	0.10378535203063002	0.08037792997656888	0.0009582541929917105	1000000.0	1.5564539416690737	1000000.0	0.45096635647816746
log-sigma-5-0-mm-3D	ngtdm	Complexity	0.08397375315624835	0.16058785118104005	1.189892637172762	1.9872456908817853	0.0	0.030594575492534665	0.0	0.4434920634920635
log-sigma-5-0-mm-3D	ngtdm	Contrast	0.0070032515344114294	0.029824424871081223	0.015356067594315364	0.012740607352651919	0.0	0.0009041196358980614	0.0	0.11087301587301587
log-sigma-5-0-mm-3D	ngtdm	Strength	0.19169201184223483	0.09996777789912815	0.4009120019845516	0.008291680513847283	0.0	1.2241653418124008	0.0	0.45096635647816746
wavelet-LLH	firstorder	10Percentile	-109.94574811191576	-43.52245183099946	-43.56755145836362	-23.766083511188388	-20.267700638201735	-59.91948543956525	-58.651244469945105	-64.3315849056412
wavelet-LLH	firstorder	90Percentile	39.12204807082525	37.47843061991434	37.63397144370853	17.84644476029145	26.182846364741803	42.40607214062143	55.65553233054593	-11.340862546835211
wavelet-LLH	firstorder	Energy	8266964.1685519	10703150.733232815	14319174.214812577	1396226975.4276872	1105755.8547724844	3610564.9645478176	1614492.0628278668	637351.3937631985
wavelet-LLH	firstorder	Entropy	3.000578675442876	2.47272589647945	2.212169649695451	1.6803906190298374	1.4591479170272437	2.4130042269541376	2.5304930567574804	1.3709505944546678
wavelet-LLH	firstorder	InterquartileRange	107.5107294200451	44.99239049012708	35.03140853853478	18.61539273229663	33.93102559873482	59.93371006479702	86.64152605670647	20.638916307430094
wavelet-LLH	firstorder	Kurtosis	1.588626578951446	3.1224153980274028	3.525497123603222	5.181915426607424	1.6675851267226236	1.9398384170778307	1.6679940328446012	2.490118395176244
