Image type	Feature Class	Feature Name	1: RTSTRUCT: RTstruct_14_segment_Lt Sup Frontal	1: RTSTRUCT: RTstruct_14_segment_Lt ant frontal	1: RTSTRUCT: RTstruct_14_segment_Lt post central	1: RTSTRUCT: RTstruct_14_segment_Rt ant front 2	1: RTSTRUCT: RTstruct_14_segment_Lt ant inf  frontal	1: RTSTRUCT: RTstruct_14_segment_Lt Internal Capsule	1: RTSTRUCT: RTstruct_14_segment_Lt Median Parietal	1: RTSTRUCT: RTstruct_14_segment_Lt Lat Parietal	1: RTSTRUCT: RTstruct_14_segment_Lt ant temporal	1: RTSTRUCT: RTstruct_14_segment_Right Inf Temporal	1: RTSTRUCT: RTstruct_14_segment_Lt Parietal	1: RTSTRUCT: RTstruct_14_segment_Rt Median Parietal	1: RTSTRUCT: RTstruct_14_segment_Rt Parital 2	1: RTSTRUCT: RTstruct_14_segment_Lt Parietal 2	1: RTSTRUCT: RTstruct_14_segment_Lt parietal surface	1: RTSTRUCT: RTstruct_14_segment_L frontal lateral	1: RTSTRUCT: RTstruct_14_segment_R frontal pole	1: RTSTRUCT: RTstruct_14_segment_Lt cerebellar	1: RTSTRUCT: RTstruct_14_segment_R ant frontal 1	1: RTSTRUCT: RTstruct_14_segment_L frontal pole	1: RTSTRUCT: RTstruct_14_segment_Rt Inf Frontal
logarithm	glszm	HighGrayLevelZoneEmphasis	1.6	2.5	8.333333333333334	1.0	7.2	5.75	2.5	1.75	7.142857142857143	4.666666666666667	2.5	4.666666666666667	1.0	2.0	4.666666666666667	87.79411764705883	2.5	1.75	4.666666666666667	2.5	1.0
logarithm	glszm	LargeAreaEmphasis	8411.8	16182.5	10488.5	5625.0	22598.4	34855.0	2381.0	3907.0	5215.0	867.3333333333334	3540.5	25394.666666666668	2304.0	177.0	3184.6666666666665	909.1470588235294	2825.0	133.0	29.666666666666668	181.0	121.0
logarithm	glszm	LargeAreaHighGrayLevelEmphasis	33626.8	29156.0	97390.33333333333	5625.0	205346.04	139781.75	2382.5	15625.75	20872.571428571428	4428.333333333333	14124.5	101581.33333333333	2304.0	706.0	28419.333333333332	177802.35294117648	11262.5	529.75	121.33333333333333	722.5	121.0
logarithm	glszm	LargeAreaLowGrayLevelEmphasis	2108.05	12939.125	1148.1574074074074	5625.0	2508.1057	8703.868055555555	2380.625	977.3125	1303.781746031746	190.41666666666666	894.5	6349.481481481482	2304.0	44.75	360.8148148148148	4.881366931958693	715.625	33.8125	8.231481481481481	45.625	121.0
logarithm	glszm	LowGrayLevelZoneEmphasis	0.85	0.625	0.28935185185185186	1.0	0.23514444444444443	0.3680555555555556	0.625	0.8125	0.25793650793650796	0.4537037037037037	0.625	0.4537037037037037	1.0	0.75	0.4537037037037037	0.11287749476369678	0.625	0.8125	0.4537037037037037	0.625	1.0
logarithm	glszm	SizeZoneNonUniformity	1.4	1.0	1.3333333333333333	1.0	9.96	1.5	1.0	2.5	2.7142857142857144	1.0	1.0	1.6666666666666667	1.0	1.6666666666666667	1.0	15.294117647058824	1.0	2.5	1.6666666666666667	1.0	1.0
logarithm	glszm	SizeZoneNonUniformityNormalized	0.28	0.5	0.2222222222222222	1.0	0.3984	0.375	0.5	0.625	0.3877551020408163	0.3333333333333333	0.5	0.5555555555555556	1.0	0.5555555555555556	0.3333333333333333	0.44982698961937717	0.5	0.625	0.5555555555555556	0.5	1.0
logarithm	glszm	SmallAreaEmphasis	0.30800475907198094	7.889296475320232e-05	0.37591475383777473	0.00017777777777777779	0.6466205991979541	0.5008668487966446	0.5001050199537912	0.750016	0.6160753445041841	0.33407664609053495	0.020070861678004537	0.16667104249807463	0.00043402777777777775	0.6672967863894139	0.33568357522151765	0.6941740022618331	0.02008888888888889	0.7504725897920604	0.17078189300411525	0.5013850415512465	0.008264462809917356
logarithm	glszm	SmallAreaHighGrayLevelEmphasis	0.3080190362879239	0.0002523234191409928	1.504412543425775	0.00017777777777777779	4.746537081328441	2.5077926547021496	2.000105019953791	0.750064	5.2589442351595945	0.33920010288065844	0.020283446712018142	0.8333508366589651	0.00043402777777777775	0.669187145557656	0.34291143625291776	49.14965226819468	0.020355555555555557	0.751890359168242	0.8497942386831276	0.5055401662049861	0.008264462809917356
logarithm	glszm	SmallAreaLowGrayLevelEmphasis	0.30800118976799523	3.553535115625471e-05	0.2111542458649959	0.00017777777777777779	0.16547929096264177	0.27787434387928417	0.12510501995379122	0.750004	0.1001993916816016	0.33343878600823046	0.020017715419501134	0.09259368655044459	0.00043402777777777775	0.6668241965973535	0.3339159733785226	0.09527609295180388	0.020022222222222223	0.7501181474480151	0.09362139917695474	0.5003462603878116	0.008264462809917356
logarithm	glszm	ZoneEntropy	1.9219280948873614	0.9999999999999993	2.5849625007211543	-3.203426503814917e-16	2.7715107774877716	1.9999999999999987	0.9999999999999993	0.8112781244591322	1.6644977792004598	1.5849625007211552	0.9999999999999993	1.5849625007211552	-3.203426503814917e-16	0.9182958340544889	1.5849625007211552	4.06526026765729	0.9999999999999993	0.8112781244591322	1.5849625007211552	0.9999999999999993	-3.203426503814917e-16
logarithm	glszm	ZonePercentage	0.023255813953488372	0.008097165991902834	0.01904761904761905	0.013333333333333334	0.027056277056277056	0.01020408163265306	0.02857142857142857	0.03125	0.03482587064676617	0.04285714285714286	0.02247191011235955	0.010714285714285714	0.020833333333333332	0.12	0.02727272727272727	0.13026819923371646	0.025	0.15384615384615385	0.23076923076923078	0.1	0.09090909090909091
logarithm	glszm	ZoneVariance	6562.8	930.25	7732.249999999999	0.0	21232.358399999997	25251.0	1156.0	2883.0	4390.489795918366	322.8888888888889	1560.25	16683.555555555555	0.0	107.55555555555554	1840.2222222222222	850.2188581314879	1225.0	90.75	10.88888888888889	81.0	0.0
logarithm	gldm	DependenceEntropy	4.298733023264802	4.99351904890125	4.929385441503854	4.015365426719719	4.94850445603696	4.38686319549827	4.152457353445743	4.23931604177811	4.219458527859381	4.188821675205141	4.211477590656968	4.078950162677957	3.9727942093616884	3.283856189774722	4.4995423337725144	5.414985097327078	4.175393414726211	3.214701622637601	2.7773627950641666	3.321928094887358	2.6635327548042524
logarithm	gldm	DependenceNonUniformity	12.265116279069767	16.076923076923077	17.53968253968254	5.56	44.67748917748918	22.107142857142858	4.428571428571429	7.578125	12.383084577114428	7.685714285714286	5.674157303370786	20.792857142857144	3.4166666666666665	2.84	5.509090909090909	11.39080459770115	5.075	3.1538461538461537	2.5384615384615383	2.4	1.9090909090909092
logarithm	gldm	DependenceNonUniformityNormalized	0.057047052460789616	0.0650887573964497	0.05568153187200806	0.07413333333333333	0.04835226101459868	0.05639577259475219	0.06326530612244897	0.0592041015625	0.061607385955793174	0.10979591836734694	0.06375457644236839	0.07426020408163266	0.07118055555555555	0.1136	0.05008264462809917	0.04364292949310785	0.0634375	0.12130177514792899	0.1952662721893491	0.12	0.17355371900826447
logarithm	gldm	DependenceVariance	40.34383991346674	20.260551721877096	28.374240362811786	24.141155555555557	40.60428496467458	30.171985630987088	28.58775510204082	34.150146484375	38.34934778842107	10.03673469387755	35.64549930564323	34.79586734693878	21.291666666666664	16.1056	41.745123966942145	60.059188796406396	35.149375	23.710059171597635	5.171597633136095	13.810000000000004	3.5041322314049586
logarithm	gldm	GrayLevelNonUniformity	195.93023255813952	131.03238866396762	200.53015873015872	75.0	616.1796536796537	355.75	68.02857142857142	122.140625	181.83582089552237	37.17142857142857	79.56179775280899	272.0857142857143	48.0	21.32	86.85454545454546	120.92337164750958	70.625	20.692307692307693	6.846153846153846	18.1	11.0
logarithm	gldm	GrayLevelVariance	0.04434829637641968	0.23475224966808178	0.2179491055681532	0.0	0.2041226270122374	0.04658866097459392	0.014081632653061223	0.02288818359375	0.0488601767282988	0.24918367346938775	0.05302360813028658	0.014285714285714285	0.0	0.0736	0.12925619834710744	9.89953171562367	0.05859375	0.10207100591715976	0.3076923076923077	0.0475	0.0
logarithm	gldm	HighGrayLevelEmphasis	3.86046511627907	2.1295546558704452	9.936507936507937	1.0	9.327922077922079	4.221938775510204	1.042857142857143	3.9296875	4.169154228855722	5.671428571428572	3.831460674157303	4.014285714285714	1.0	3.76	8.381818181818181	176.02298850574712	3.8125	3.6538461538461537	4.3076923076923075	3.85	1.0
logarithm	gldm	LargeDependenceEmphasis	357.846511627907	186.1174089068826	252.8031746031746	297.93333333333334	338.8766233766234	385.57142857142856	266.62857142857143	320.5	344.1641791044776	107.2	289.13483146067415	412.54285714285714	231.54166666666666	118.52	285.6727272727273	211.03831417624522	276.175	133.15384615384616	25.76923076923077	128.3	32.27272727272727
logarithm	gldm	LargeDependenceHighGrayLevelEmphasis	1430.660465116279	426.8825910931174	2457.8920634920637	297.93333333333334	3207.6872294372292	1561.2576530612246	266.6714285714286	1281.9296875	1377.8805970149253	657.9	1155.2921348314608	1650.2285714285715	231.54166666666666	473.84	2556.6181818181817	41410.06896551724	1103.3125	532.2692307692307	104.3076923076923	513.05	32.27272727272727
logarithm	gldm	LargeDependenceLowGrayLevelEmphasis	89.64302325581396	125.92611336032388	26.964594356261024	297.93333333333334	36.76443392255892	95.86755952380952	266.61785714285713	80.142578125	86.03358208955224	20.44563492063492	72.59550561797752	103.1531746031746	231.54166666666666	29.69	32.14848484848485	1.1322826276961222	69.390625	33.375	6.818376068376068	32.1125	32.27272727272727
logarithm	gldm	LowGrayLevelEmphasis	0.28488372093023256	0.7176113360323887	0.11221340388007055	1.0	0.11884108946608947	0.24553571428571427	0.9892857142857143	0.267578125	0.251934770591487	0.2130952380952381	0.29213483146067415	0.2543650793650794	1.0	0.31	0.13434343434343435	0.023504290800442924	0.296875	0.33653846153846156	0.344017094017094	0.2875	1.0
logarithm	gldm	SmallDependenceEmphasis	0.016950581727171427	0.010142086708012987	0.016270968033637218	0.004737291736403622	0.02650112405680263	0.0090990601656444	0.01991593635089482	0.02797215060551978	0.027832970993986156	0.02822361459726253	0.014858011291884908	0.0069853292525613	0.006401581255767479	0.09007629877586566	0.021601610005133644	0.11321108785231043	0.016192481612341863	0.12429839487976208	0.10853382948621046	0.05921702802663938	0.059302606564511334
logarithm	gldm	SmallDependenceHighGrayLevelEmphasis	0.028267443187755474	0.020117788059203123	0.12105953518842252	0.004737291736403622	0.19113766233172888	0.04521264572454461	0.0627730792080377	0.04157610242207912	0.21200905368296508	0.09128748550828035	0.028299086366041507	0.03151274558167377	0.006401581255767479	0.12030519510346274	0.0795036469210739	9.669417085299592	0.03013450978270079	0.15103973336520213	0.5110583948679187	0.08686811210655757	0.059302606564511334
logarithm	gldm	SmallDependenceLowGrayLevelEmphasis	0.014121366362025413	0.007648161370215454	0.005178338798761739	0.004737291736403622	0.006146454559124791	0.003730545172909749	0.00920165063660911	0.024571162651379944	0.005820029493782455	0.01717990686425765	0.011497742523345759	0.0028376021544101663	0.006401581255767479	0.08251907469396645	0.011652752814652266	0.01335126899893099	0.01270697456975213	0.11761306025840204	0.05063773087582611	0.05230425700665984	0.059302606564511334
logarithm	ngtdm	Busyness	1.6803540641187533	164.2225096120102	2.2090887099206307	0.0	3.509552665279402	1.8564779066023063	0.5604057279419442	0.4886382223396989	0.9873801233024762	2.625667481412386	0.7899238880863576	0.3798889762682825	0.0	0.3759201619829961	0.5429256331018817	0.22120737153400294	0.8326428849664327	0.588624485409711	0.337598079004329	0.16979008229008227	0.0
logarithm	ngtdm	Coarseness	0.15993653107920655	0.023500889184546656	0.02985610019785778	1000000.0	0.013599246764251952	0.07085655244980679	0.9321604574241786	0.5302682023117692	0.13392698413147358	0.074887324794599	0.3456106836200389	0.3350261134791277	1000000.0	0.7557213946501738	0.1746603594034063	0.017940158546033844	0.3313089848556604	0.5136136686276577	0.6016770018332815	1.5917906783773157	1000000.0
logarithm	ngtdm	Complexity	0.05816260687052472	0.34454721812088884	1.777345017425202	0.0	2.1712636719236733	0.26807075003884195	0.03065076226294715	0.029466220927223053	0.2775075820528019	1.416034590688639	0.06502087804977973	0.06898459771838361	0.0	0.1058591176144117	0.43323349029295416	91.69745822897363	0.07545826145008297	0.14976836019300338	1.1026231344413162	0.06282233044733043	0.0
logarithm	ngtdm	Contrast	0.0031039111034701374	0.07847312937289157	0.008649993697611805	0.0	0.004200598317690567	0.0011068769287552866	0.000417184745026882	0.0008688744761979264	0.001384418624802595	0.03211059364248174	0.004222476478710193	0.00011348846134286054	0.0	0.009610364704576468	0.005747530617867127	0.1552421180045541	0.005304677286355303	0.018881720370716063	0.04322998938383554	0.0038205582611832607	0.0
logarithm	ngtdm	Strength	0.13291047266542327	0.024222660007639677	0.1972208647743108	0.0	0.11593834094884851	0.15357251470618377	0.964398545996954	0.41159900359517226	0.2515868705974478	0.22699817735832561	0.28219026482315607	0.6122643307494876	0.0	0.6126718580405306	0.6368784801914531	5.256223674200687	0.2761419160724203	0.4158315919114398	1.0669329880069303	1.243273803271065	0.0
gradient	firstorder	10Percentile	7.917231655120849	8.624740982055664	13.36562728881836	4.648233318328858	6.554434776306152	5.918894672393799	6.953197002410889	8.436929702758789	5.668223857879639	19.69679183959961	7.483228778839111	7.581115627288819	11.923555183410645	12.453083801269532	9.360581398010254	7.892286777496338	9.063299655914307	14.66181230545044	38.495460510253906	13.90173921585083	13.53381633758545
gradient	firstorder	90Percentile	35.826360321044916	40.5356430053711	59.16140518188478	34.3935661315918	33.71510963439942	25.46922206878662	28.52480163574219	28.9761604309082	32.34965515136719	40.88075485229492	37.40141830444336	31.422698783874512	31.1867790222168	45.56935501098633	41.203450775146486	70.56633758544922	40.52300262451173	29.81394672393799	84.65085754394532	38.74946517944337	20.401460647583008
gradient	firstorder	Energy	22189394.27932454	25721675.923794247	34809340.13593976	7576302.856919429	93906676.00550096	38874806.4541694	7038617.160164073	12987703.669279851	20319971.18067619	7599297.0535723865	9086323.422920184	28368323.19162453	4936486.981466794	2736021.1006368524	11434843.414341599	29079901.448742993	8337579.580569259	2693282.408969079	1725640.484377129	2151573.2986312476	1103808.9257814009
gradient	firstorder	Entropy	1.0532207227696395	1.0360411599562533	1.6145199915269572	0.8453133875972241	0.9187415877798214	0.5479681796182779	0.6924194863274733	0.7432709194035547	0.8605893416775671	0.9982377078182584	0.8714630056611934	0.765079005287192	0.8960382325345568	1.310856298386411	1.0366661745305266	1.757146962143236	0.9097361225311654	0.8403586716091165	1.5262349099495216	1.2344977967946396	-3.203426503814917e-16
gradient	firstorder	InterquartileRange	15.269248962402344	19.010489463806152	21.013925552368164	14.010441780090332	15.95785403251648	9.897580862045288	13.948047161102295	9.772781610488892	11.33909797668457	11.958517074584961	16.104427337646484	11.348137140274048	12.109604597091675	26.49020767211914	17.236698150634766	34.124817848205566	11.711007118225098	8.73876667022705	19.594417572021484	11.690048217773438	3.7595529556274414
gradient	firstorder	Kurtosis	5.018593655196096	2.1806877795430957	3.9932847736515327	4.216834640170876	4.352145197596975	6.656103638526915	1.9999922477252245	3.1906238798740656	10.41392133450469	2.90093146610266	2.768071237880055	5.156928909849445	2.2130848010050004	1.7633833634431921	3.183603174705172	2.816927141314324	2.6108210840726933	2.281656596176272	2.134165516712289	2.8089728802027945	2.3800309207514565
gradient	firstorder	Maximum	72.5625991821289	53.560909271240234	96.56473541259766	61.14564514160156	77.18795013427734	53.39191436767578	34.600830078125	42.72543716430664	83.7366714477539	51.429561614990234	49.48179626464844	59.087894439697266	37.85614776611328	57.849464416503906	60.98143768310547	111.26935577392578	48.76268768310547	33.53955841064453	91.02848052978516	52.252281188964844	22.541156768798828
gradient	firstorder	MeanAbsoluteDeviation	9.420103572682473	10.071613980085232	14.104418950387233	9.78037724702623	9.08525316349778	6.59188606546589	7.230178911053405	6.3481882028863765	8.896025373647657	6.798837546523737	9.15049519154809	7.646337334027096	6.647380822234683	12.791988800048827	10.087885104092686	20.16658243074128	8.669181888997556	4.800562615930682	13.951067275549532	8.435431175231933	2.277440788332096
gradient	firstorder	Mean	21.01922811907391	22.48139828708973	31.922134131476994	17.57696437994639	18.592623916539278	14.784300382648196	16.98972635950361	18.43463327549398	17.70353343237692	29.373589522497994	19.328771662176326	18.1329915029662	20.597788731257122	30.509985733032227	22.17905015078458	32.900394501813985	22.644368302822112	21.800113861377422	63.92269692054162	27.819164657592772	16.762082360007547
gradient	firstorder	Median	18.619823455810547	21.617334365844727	26.725801467895508	14.628670692443848	16.022846221923828	12.593829154968262	15.98339033126831	17.329923629760742	14.659918785095215	28.56081771850586	16.086267471313477	15.733087062835693	19.50504493713379	34.05018615722656	18.39681911468506	25.723678588867188	20.815342903137207	21.129423141479492	64.41151428222656	25.322073936462402	16.661949157714844
gradient	firstorder	Minimum	2.412367343902588	2.607164144515991	3.46549129486084	1.6735752820968628	1.9232642650604248	1.0216344594955444	2.5856423377990723	2.259230852127075	2.5256130695343018	7.60584020614624	1.5364075899124146	1.5258612632751465	6.664196968078613	6.102654457092285	2.647620677947998	2.3538007736206055	4.006464004516602	12.369237899780273	33.01890182495117	10.890363693237305	12.945454597473145
gradient	firstorder	Range	70.15023183822632	50.95374512672424	93.09924411773682	59.4720698595047	75.26468586921692	52.37027990818024	32.01518774032593	40.466206312179565	81.2110583782196	43.823721408843994	47.94538867473602	57.56203317642212	31.191950798034668	51.74680995941162	58.33381700515747	108.91555500030518	44.75622367858887	21.170320510864258	58.009578704833984	41.36191749572754	9.595702171325684
gradient	firstorder	RobustMeanAbsoluteDeviation	6.22287638651102	7.782481346905912	9.267197426284179	6.127654866561298	6.424086464303161	4.138995219891514	5.718047011263516	4.24872117059041	5.504193383415496	4.699475186211722	6.625579564586988	4.739936202707491	5.005085671707534	10.244375276433464	7.287673371143577	15.108014341561216	5.955784456804395	3.4145896434783936	8.304709540473091	5.638597905635834	1.7193255247893156
