Image type	Feature Class	Feature Name	1: RTSTRUCT: RTstruct_6_segment_Lt Frontal	1: RTSTRUCT: RTstruct_6_segment_R putamen	1: RTSTRUCT: RTstruct_6_segment_R cerebellar
wavelet-HLL	gldm	LargeDependenceEmphasis	47.296	15.0	99.54852320675106
wavelet-HLL	gldm	LargeDependenceHighGrayLevelEmphasis	1203.04	83.04444444444445	1304.7932489451478
wavelet-HLL	gldm	LargeDependenceLowGrayLevelEmphasis	2.4151834196271103	5.772839506172839	10.543900023441164
wavelet-HLL	gldm	LowGrayLevelEmphasis	0.06655438460569413	0.39537037037037037	0.1432823488045007
wavelet-HLL	gldm	SmallDependenceEmphasis	0.0739313711500633	0.13811073318216174	0.03255917495152168
wavelet-HLL	gldm	SmallDependenceHighGrayLevelEmphasis	2.0931455320765804	0.8163092718568911	0.38974499760457554
wavelet-HLL	gldm	SmallDependenceLowGrayLevelEmphasis	0.005598371053810526	0.04623407099465301	0.0058070340460665
wavelet-HLL	ngtdm	Busyness	0.601061420149668	1.0270492548164303	4.479975714973947
wavelet-HLL	ngtdm	Coarseness	0.03209343140337765	0.16723221830440688	0.017716702104479277
wavelet-HLL	ngtdm	Complexity	33.150971116707176	2.7491172239505124	4.857725493381411
wavelet-HLL	ngtdm	Contrast	0.04967180935123726	0.06181152263374487	0.05987457282110953
wavelet-HLL	ngtdm	Strength	0.9861713912403147	0.7666147037216219	0.11714824572514672
wavelet-HLH	firstorder	10Percentile	-10.417674122583849	-14.963828056011172	-3.8033597836341944
wavelet-HLH	firstorder	90Percentile	12.821442537059513	7.036555530195139	4.628399483130056
wavelet-HLH	firstorder	Energy	22631566.301569067	3983432.915953993	42709781.012111776
wavelet-HLH	firstorder	Entropy	1.1828849644444408	0.9389320105807941	0.9997945110588744
wavelet-HLH	firstorder	InterquartileRange	9.705653905368234	10.60797231749693	3.6013933129279336
wavelet-HLH	firstorder	Kurtosis	4.263597254699556	2.525659565898275	5.62899618256948
wavelet-HLH	firstorder	Maximum	29.61460207677551	12.447429216921645	13.831560066224702
wavelet-HLH	firstorder	MeanAbsoluteDeviation	7.222167004268091	6.140873948411473	2.624714060488915
wavelet-HLH	firstorder	Mean	0.7189037953835595	-2.5791245832755747	0.15253132080757975
wavelet-HLH	firstorder	Median	0.9055204663173506	-2.855022571879746	0.03177777221126872
wavelet-HLH	firstorder	Minimum	-33.390627478837125	-18.939711966838637	-18.499169507156353
wavelet-HLH	firstorder	Range	63.00522955561263	31.38714118376028	32.330729573381056
wavelet-HLH	firstorder	RobustMeanAbsoluteDeviation	4.563304437449824	4.036514005643353	1.5841755133476805
wavelet-HLH	firstorder	RootMeanSquared	300.8758302128575	297.5243376022276	300.1749876860218
wavelet-HLH	firstorder	Skewness	0.17199061846698524	-0.16131121821824096	-0.142765788603613
wavelet-HLH	firstorder	TotalEnergy	22631566.301569067	8281347.377904352	42709781.012111776
wavelet-HLH	firstorder	Uniformity	0.47344	0.5417283950617284	0.5001424273175595
wavelet-HLH	firstorder	Variance	94.40610637911394	61.554331993585805	13.481174014950573
wavelet-HLH	glcm	Autocorrelation	6.342194583560619	1.8404225654225654	2.3162001307544218
wavelet-HLH	glcm	JointAverage	2.51006851947699	1.3278250348562848	1.5171028314155472
wavelet-HLH	glcm	ClusterProminence	1.1078626246775014	0.7084987322233072	0.5284325869751609
wavelet-HLH	glcm	ClusterShade	-0.09389953291129105	0.31264980158007066	-0.022259141792607143
wavelet-HLH	glcm	ClusterTendency	0.6705541973671525	0.5933301173380329	0.527920835604019
wavelet-HLH	glcm	Contrast	0.5046413364299067	0.2861050782925783	0.4702167269844395
wavelet-HLH	glcm	Correlation	0.13990468596960814	0.35143303393058173	0.05787543854072939
wavelet-HLH	glcm	DifferenceAverage	0.4773395639550631	0.2861050782925783	0.4702167269844395
wavelet-HLH	glcm	DifferenceEntropy	1.0589866457814021	0.8493874920784286	0.9741011002640185
wavelet-HLH	glcm	DifferenceVariance	0.2708493851484341	0.2002913105103144	0.24132902877199985
wavelet-HLH	glcm	JointEnergy	0.23830901771823118	0.35999109167438004	0.2596021899337708
wavelet-HLH	glcm	JointEntropy	2.2423488029902843	1.722825966093234	1.9716283058550617
wavelet-HLH	glcm	Imc1	-0.047098061787292304	-0.10974089504652468	-0.025700068571431575
wavelet-HLH	glcm	Imc2	0.2845467516052974	0.39330469065281193	0.15575214522047115
wavelet-HLH	glcm	Idm	0.7640603952699527	0.8569474608537109	0.7648916365077802
wavelet-HLH	glcm	Idmn	0.9708246209682279	0.9427789843414844	0.9059566546031123
wavelet-HLH	glcm	Id	0.7657718650212093	0.8569474608537109	0.7648916365077802
wavelet-HLH	glcm	Idn	0.9054297293299128	0.9046316405691406	0.843261091005187
wavelet-HLH	glcm	InverseVariance	0.4544766369470547	0.2861050782925783	0.4702167269844395
wavelet-HLH	glcm	MaximumProbability	0.28789220086961637	0.529122425997426	0.29959129759913194
wavelet-HLH	glcm	SumEntropy	1.7033624684549808	1.436720887800656	1.5014115788706226
wavelet-HLH	glcm	SumSquares	0.2937988834492648	0.2198587989076528	0.24953439064711463
wavelet-HLH	glrlm	GrayLevelNonUniformity	71.96288248914526	10.055491990846683	142.3487161441359
wavelet-HLH	glrlm	GrayLevelNonUniformityNormalized	0.4589253271921229	0.5024729144520839	0.500534868577936
wavelet-HLH	glrlm	GrayLevelVariance	0.3366307441784835	0.24876354277395807	0.24973256571103195
wavelet-HLH	glrlm	HighGrayLevelRunEmphasis	6.667943119273327	2.431350114416476	2.4764852137785427
wavelet-HLH	glrlm	LongRunEmphasis	3.474262204414337	7.2614644008737255	4.177312613411882
wavelet-HLH	glrlm	LongRunHighGrayLevelEmphasis	23.27838682494923	12.847556298106927	10.762048734649115
wavelet-HLH	glrlm	LongRunLowGrayLevelEmphasis	0.626522690597898	5.864941426565426	2.531128583102572
wavelet-HLH	glrlm	LowGrayLevelRunEmphasis	0.19178021920065988	0.642162471395881	0.6308786965553643
wavelet-HLH	glrlm	RunEntropy	2.6750727894316495	2.7794056066271127	2.570357314949843
wavelet-HLH	glrlm	RunLengthNonUniformity	71.82998290459642	5.690958498023715	125.81983201614881
wavelet-HLH	glrlm	RunLengthNonUniformityNormalized	0.44882326065423983	0.2776984557218927	0.42761217734435625
wavelet-HLH	glrlm	RunPercentage	0.6267692307692307	0.4444444444444445	0.5999675430055177
wavelet-HLH	glrlm	RunVariance	0.7829633796521654	1.878605364433946	1.0591133977642364
wavelet-HLH	glrlm	ShortRunEmphasis	0.672644897867233	0.482750001625234	0.645568623653252
wavelet-HLH	glrlm	ShortRunHighGrayLevelEmphasis	4.484204536150541	1.391091157751716	1.5691399413715001
wavelet-HLH	glrlm	ShortRunLowGrayLevelEmphasis	0.1335630317214735	0.2556647125936135	0.41467579422369005
wavelet-HLH	glszm	GrayLevelNonUniformity	2.0	2.5	1.0
wavelet-HLH	glszm	GrayLevelNonUniformityNormalized	0.3333333333333333	0.625	0.5
wavelet-HLH	glszm	GrayLevelVariance	1.3333333333333333	0.1875	0.25
wavelet-HLH	glszm	HighGrayLevelZoneEmphasis	10.333333333333334	3.25	2.5
wavelet-HLH	glszm	LargeAreaEmphasis	4930.0	248.75	56185.0
wavelet-HLH	glszm	LargeAreaHighGrayLevelEmphasis	32957.5	364.25	143306.5
wavelet-HLH	glszm	LargeAreaLowGrayLevelEmphasis	865.9375	219.875	34404.625
wavelet-HLH	glszm	LowGrayLevelZoneEmphasis	0.25810185185185186	0.4375	0.625
wavelet-HLH	glszm	SizeZoneNonUniformity	1.3333333333333333	1.0	1.0
wavelet-HLH	glszm	SizeZoneNonUniformityNormalized	0.2222222222222222	0.25	0.5
wavelet-HLH	glszm	SmallAreaEmphasis	0.39354119177074004	0.2798111540494121	1.7818636076448363e-05
wavelet-HLH	glszm	SmallAreaHighGrayLevelEmphasis	6.018661701659259	1.1183528207160789	4.3644637694877797e-05
wavelet-HLH	glszm	SmallAreaLowGrayLevelEmphasis	0.04196022877235569	0.0701757373827454	1.1362135671841004e-05
wavelet-HLH	glszm	ZoneEntropy	2.2516291673878213	1.9999999999999987	0.9999999999999993
wavelet-HLH	glszm	ZonePercentage	0.024	0.08888888888888889	0.004219409282700422
wavelet-HLH	glszm	ZoneVariance	3193.8888888888887	122.1875	16.0
wavelet-HLH	gldm	DependenceEntropy	5.084133649222553	3.5142149083365375	4.756621481397857
wavelet-HLH	gldm	DependenceNonUniformity	15.904	6.911111111111111	37.586497890295355
wavelet-HLH	gldm	DependenceNonUniformityNormalized	0.063616	0.15358024691358024	0.07929640905125603
wavelet-HLH	gldm	DependenceVariance	19.688384000000003	3.580246913580247	12.565062579002653
wavelet-HLH	gldm	GrayLevelNonUniformity	118.36	24.377777777777776	237.06751054852322
wavelet-HLH	gldm	GrayLevelVariance	0.30542400000000003	0.2291358024691358	0.24992878634122023
wavelet-HLH	gldm	HighGrayLevelEmphasis	6.676	2.066666666666667	2.5253164556962027
wavelet-HLH	gldm	LargeDependenceEmphasis	134.264	33.22222222222222	142.54430379746836
wavelet-HLH	gldm	LargeDependenceHighGrayLevelEmphasis	904.612	55.22222222222222	377.90506329113924
wavelet-HLH	gldm	LargeDependenceLowGrayLevelEmphasis	23.407277777777782	27.72222222222222	83.70411392405063
wavelet-HLH	gldm	LowGrayLevelEmphasis	0.186	0.7333333333333333	0.6186708860759493
wavelet-HLH	gldm	SmallDependenceEmphasis	0.028245809938851948	0.06658406819517929	0.012929316855887104
wavelet-HLH	gldm	SmallDependenceHighGrayLevelEmphasis	0.26132978394017176	0.1987125640379609	0.030223425581612434
wavelet-HLH	gldm	SmallDependenceLowGrayLevelEmphasis	0.006028678109210287	0.03355194423448392	0.008605789674455772
wavelet-HLH	ngtdm	Busyness	4.753811039994462	44.71289682539683	104.73568900716896
wavelet-HLH	ngtdm	Coarseness	0.019579071187810385	0.16773683953619434	0.009087706759159365
wavelet-HLH	ngtdm	Complexity	2.98543900241139	0.2649653145208701	0.46429857328393015
wavelet-HLH	ngtdm	Contrast	0.02321396594990645	0.061672689267751	0.11607858009889171
wavelet-HLH	ngtdm	Strength	0.10918478873749765	0.1651267937880873	0.00908480996411037
wavelet-HHL	firstorder	10Percentile	-20.16546834999491	-7.940595862740857	-6.260239509790909
wavelet-HHL	firstorder	90Percentile	18.342425208515234	9.420332768011903	6.760333532244042
wavelet-HHL	firstorder	Energy	22480376.156404577	4073009.8236805517	42701820.06765053
wavelet-HHL	firstorder	Entropy	1.488730532005236	0.9910760598382216	0.999987157512847
wavelet-HHL	firstorder	InterquartileRange	19.728374447676796	9.23348389399782	6.045043886677615
wavelet-HHL	firstorder	Kurtosis	3.1866125356942794	3.53325958053959	3.245866831512475
wavelet-HHL	firstorder	Maximum	36.025894401370685	18.830572920047533	17.668950473790378
wavelet-HHL	firstorder	MeanAbsoluteDeviation	11.732688544676902	5.886795549753527	3.9175492977145314
wavelet-HHL	firstorder	Mean	-0.4980377659081707	0.7581394717111097	0.10479225883630428
wavelet-HHL	firstorder	Median	-0.5814309299473664	1.2758173171527811	0.07350852571358962
wavelet-HHL	firstorder	Minimum	-51.02411317108345	-20.984979647430034	-14.882543905826507
wavelet-HHL	firstorder	Range	87.05000757245413	39.81555256747757	32.551494379616884
wavelet-HHL	firstorder	RobustMeanAbsoluteDeviation	8.200518072697694	3.869698505157837	2.597288357347113
wavelet-HHL	firstorder	RootMeanSquared	299.869145838011	300.851008665624	300.1470106311637
wavelet-HHL	firstorder	Skewness	-0.2308163630193083	-0.33716535865741926	0.15096508311422402
wavelet-HHL	firstorder	TotalEnergy	22480376.156404577	8467573.054493777	42701820.06765053
wavelet-HHL	firstorder	Uniformity	0.40966400000000003	0.5061728395061729	0.5000089017073475
wavelet-HHL	firstorder	Variance	220.07924354695018	55.870956638144634	25.341654104605023
wavelet-HHL	glcm	Autocorrelation	12.147171546266986	2.422705518018018	2.2775614388969334
wavelet-HHL	glcm	JointAverage	3.482844803643833	1.5564504236379235	1.502662336188775
wavelet-HHL	glcm	ClusterProminence	3.796320454426658	0.4872276814891423	0.5389175269065564
wavelet-HHL	glcm	ClusterShade	-0.1561529147283582	-0.041306820668937975	-0.002029618337891851
wavelet-HHL	glcm	ClusterTendency	1.0421473391892284	0.49297809495208356	0.5388733795953136
wavelet-HHL	glcm	Contrast	0.9755579383821638	0.4932915057915058	0.46085113933878336
wavelet-HHL	glcm	Correlation	0.030642253498253606	-0.00227591036414565	0.07803696427660244
wavelet-HHL	glcm	DifferenceAverage	0.6983175315726771	0.4932915057915058	0.46085113933878336
wavelet-HHL	glcm	DifferenceEntropy	1.3941138758247136	0.9342664161324283	0.9769161544976964
wavelet-HHL	glcm	DifferenceVariance	0.4657714625856583	0.22800531260714657	0.24230389669804195
wavelet-HHL	glcm	JointEnergy	0.16677934711439618	0.2788598870210588	0.25783384383490954
wavelet-HHL	glcm	JointEntropy	2.9875013598325078	1.910386455980523	1.9765358300275215
wavelet-HHL	glcm	Imc1	-0.06718515787744982	-0.07021343668546418	-0.023068383291631078
wavelet-HHL	glcm	Imc2	0.3796276406105629	0.28987977319010305	0.140988509482422
wavelet-HHL	glcm	Idm	0.6782858335511555	0.7533542471042471	0.7695744303306084
wavelet-HHL	glcm	Idmn	0.9653376469763366	0.9013416988416989	0.9078297721322434
wavelet-HHL	glcm	Id	0.6925246138470611	0.7533542471042471	0.7695744303306084
wavelet-HHL	glcm	Idn	0.8898790425630347	0.8355694980694981	0.8463829535537388
wavelet-HHL	glcm	InverseVariance	0.4964871185397398	0.4932915057915058	0.46085113933878336
wavelet-HHL	glcm	MaximumProbability	0.21919612950725986	0.3308471417846418	0.2847160826118519
wavelet-HHL	glcm	SumEntropy	2.0183793265709604	1.4170949501890178	1.5156846906887387
wavelet-HHL	glcm	SumSquares	0.504426319392848	0.24656740018589735	0.24993112973352422
wavelet-HHL	glrlm	GrayLevelNonUniformity	68.1580180755594	13.808201058201059	140.860509401842
wavelet-HHL	glrlm	GrayLevelNonUniformityNormalized	0.38724457862153877	0.5027224881722236	0.5001918799127534
wavelet-HHL	glrlm	GrayLevelVariance	0.5302554384332491	0.24863875591388818	0.2499040600436233
wavelet-HHL	glrlm	HighGrayLevelRunEmphasis	12.586530966428821	2.567460317460317	2.500083557030774
wavelet-HHL	glrlm	LongRunEmphasis	2.7727519565495777	3.719155092592592	4.178102654429913
wavelet-HHL	glrlm	LongRunHighGrayLevelEmphasis	34.75091134007157	10.317939814814816	10.542461035028815
wavelet-HHL	glrlm	LongRunLowGrayLevelEmphasis	0.2583859417956657	2.069458912037037	2.5870130592801863
wavelet-HHL	glrlm	LowGrayLevelRunEmphasis	0.10026123665464828	0.6081349206349207	0.6249791107423065
wavelet-HHL	glrlm	RunEntropy	2.737424180031728	2.3493356664551057	2.5987497986674226
wavelet-HHL	glrlm	RunLengthNonUniformity	96.71154438721007	12.146808862433861	121.01239649777489
wavelet-HHL	glrlm	RunLengthNonUniformityNormalized	0.5371691527086159	0.4294879319719143	0.41846885818925467
wavelet-HHL	glrlm	RunPercentage	0.7039999999999998	0.611111111111111	0.5941252839987018
wavelet-HHL	glrlm	RunVariance	0.5593504536654572	0.8198666988496788	1.0591732178525328
wavelet-HHL	glrlm	ShortRunEmphasis	0.7433717661967544	0.6459510490152851	0.6440323631795175
wavelet-HHL	glrlm	ShortRunHighGrayLevelEmphasis	9.400496091051231	1.5766764954438566	1.6051609785138985
wavelet-HHL	glrlm	ShortRunLowGrayLevelEmphasis	0.07702021165079455	0.4132696874081423	0.4037502093459222
wavelet-HHL	glszm	GrayLevelNonUniformity	2.0	3.4	1.0
wavelet-HHL	glszm	GrayLevelNonUniformityNormalized	0.25	0.68	0.5
wavelet-HHL	glszm	GrayLevelVariance	2.234375	0.16	0.25
wavelet-HHL	glszm	HighGrayLevelZoneEmphasis	13.625	1.6	2.5
wavelet-HHL	glszm	LargeAreaEmphasis	3191.0	161.4	56170.0
wavelet-HHL	glszm	LargeAreaHighGrayLevelEmphasis	39741.375	536.4	141136.0
wavelet-HHL	glszm	LargeAreaLowGrayLevelEmphasis	280.3484722222222	67.65	34928.5
wavelet-HHL	glszm	LowGrayLevelZoneEmphasis	0.2242013888888889	0.85	0.625
wavelet-HHL	glszm	SizeZoneNonUniformity	1.75	1.4	1.0
wavelet-HHL	glszm	SizeZoneNonUniformityNormalized	0.21875	0.28	0.5
wavelet-HHL	glszm	SmallAreaEmphasis	0.40909093481256714	0.40726444444444443	1.7804365607878585e-05
wavelet-HHL	glszm	SmallAreaHighGrayLevelEmphasis	4.583797889999612	0.4082244444444444	4.428554631545573e-05
wavelet-HHL	glszm	SmallAreaLowGrayLevelEmphasis	0.16279684940033265	0.40702444444444447	1.1184070430984297e-05
wavelet-HHL	glszm	ZoneEntropy	2.9999999999999973	1.9219280948873614	0.9999999999999993
wavelet-HHL	glszm	ZonePercentage	0.032	0.1111111111111111	0.004219409282700422
wavelet-HHL	glszm	ZoneVariance	2214.4375	80.4	1.0
wavelet-HHL	gldm	DependenceEntropy	4.98239646900545	3.257573241189101	4.931384626623023
wavelet-HHL	gldm	DependenceNonUniformity	19.88	9.844444444444445	33.18987341772152
wavelet-HHL	gldm	DependenceNonUniformityNormalized	0.07952	0.21876543209876542	0.07002082999519307
wavelet-HHL	gldm	DependenceVariance	12.867584	1.7432098765432098	15.378019904217627
wavelet-HHL	gldm	GrayLevelNonUniformity	102.416	22.77777777777778	237.0042194092827
wavelet-HHL	gldm	GrayLevelVariance	0.465424	0.24691358024691357	0.24999554914632627
wavelet-HHL	gldm	HighGrayLevelEmphasis	12.548	2.6666666666666665	2.5063291139240507
wavelet-HHL	gldm	LargeDependenceEmphasis	88.488	18.644444444444446	148.8438818565401
wavelet-HHL	gldm	LargeDependenceHighGrayLevelEmphasis	1094.468	53.37777777777778	375.40084388185653
wavelet-HHL	gldm	LargeDependenceLowGrayLevelEmphasis	7.869104444444445	9.96111111111111	92.20464135021098
wavelet-HHL	gldm	LowGrayLevelEmphasis	0.09698222222222223	0.5833333333333334	0.6234177215189873
wavelet-HHL	gldm	SmallDependenceEmphasis	0.03833001730865356	0.11451524313429078	0.01262574086942147
wavelet-HHL	gldm	SmallDependenceHighGrayLevelEmphasis	0.4729897291177189	0.21996837994457039	0.03182082627230256
wavelet-HHL	gldm	SmallDependenceLowGrayLevelEmphasis	0.007915269700916341	0.08815195893172083	0.007826969518701201
wavelet-HHL	ngtdm	Busyness	2.596449892939617	8.53720238095238	107.63151500905441
wavelet-HHL	ngtdm	Coarseness	0.019943106174104844	0.08785079309743768	0.009174822076200706
wavelet-HHL	ngtdm	Complexity	6.0337135678820975	0.5059082892416226	0.459890039028166
wavelet-HHL	ngtdm	Contrast	0.02688093273759747	0.12543601802861062	0.11497262175996249
wavelet-HHL	ngtdm	Strength	0.18644016861030724	0.08748633026089672	0.009174649795357879
wavelet-HHH	firstorder	10Percentile	-4.682167092395193	-4.246193780661328	-1.5513149957341585
wavelet-HHH	firstorder	90Percentile	5.017643957363543	5.555659445065209	1.6873029259063903
wavelet-HHH	firstorder	Energy	22516071.174512662	4056598.411806907	42660070.79601656
wavelet-HHH	firstorder	Entropy	0.997736670342034	0.9996437496778555	0.9999486295940943
wavelet-HHH	firstorder	InterquartileRange	5.364868611799319	5.676367476483051	1.467384627764175
wavelet-HHH	firstorder	Kurtosis	3.542966689669633	2.659950680162088	5.021377393952343
wavelet-HHH	firstorder	Maximum	12.85354035606638	8.395822198947215	5.216649969464408
wavelet-HHH	firstorder	MeanAbsoluteDeviation	3.190716427091861	3.1945456223662765	1.0606474989865116
wavelet-HHH	firstorder	Mean	0.07876652779658823	0.21800739722793686	-0.0032949772615643866
wavelet-HHH	firstorder	Median	0.2866698964975856	-0.021636946537793758	-0.007202216407829098
wavelet-HHH	firstorder	Minimum	-14.49521401611057	-8.95650715544292	-5.5745949446202525
wavelet-HHH	firstorder	Range	27.34875437217695	17.352329354390136	10.791244914084661
wavelet-HHH	firstorder	RobustMeanAbsoluteDeviation	2.1458650203764846	2.2403511213577416	0.6470353127423774
wavelet-HHH	firstorder	RootMeanSquared	300.1071220381993	300.24428616292903	300.0002489310379
wavelet-HHH	firstorder	Skewness	-0.005696028734760079	-0.17903870595565288	-0.042887011500428104
wavelet-HHH	firstorder	TotalEnergy	22516071.174512662	8433454.592966989	42660070.79601656
wavelet-HHH	firstorder	Uniformity	0.501568	0.5002469135802469	0.5000356068293899
wavelet-HHH	firstorder	Variance	17.01857720678997	15.779407924809407	2.1263341847962183
wavelet-HHH	glcm	Autocorrelation	2.316065752735344	2.2088796385671388	2.238489781782289
wavelet-HHH	glcm	JointAverage	1.5211428447082058	1.4922867063492065	1.494280143081944
wavelet-HHH	glcm	ClusterProminence	0.503510256467888	0.463782750274618	0.5110862671178047
wavelet-HHH	glcm	ClusterShade	-0.02215915624291139	0.026318193542895114	0.005842644921837909
wavelet-HHH	glcm	ClusterTendency	0.5033590503181318	0.4626654936718181	0.5110892418577297
wavelet-HHH	glcm	Contrast	0.49472556277854685	0.5359609609609609	0.4887012949270832
wavelet-HHH	glcm	Correlation	0.008684089905109339	-0.07292124056829934	0.02238695322132889
wavelet-HHH	glcm	DifferenceAverage	0.49472556277854685	0.5359609609609609	0.4887012949270832
wavelet-HHH	glcm	DifferenceEntropy	0.9909107850938614	0.8719668392790739	0.9963966289715837
wavelet-HHH	glcm	DifferenceVariance	0.24686621402747544	0.20798414405396387	0.24875547410257282
wavelet-HHH	glcm	JointEnergy	0.25409147942418525	0.29270262862964663	0.25134925750502074
wavelet-HHH	glcm	JointEntropy	1.9881900502973515	1.870024129098806	1.9960922694080783
wavelet-HHH	glcm	Imc1	-0.009057710660367547	-0.12816687758571557	-0.003605813922031976
wavelet-HHH	glcm	Imc2	0.10565973306804119	0.39157581263118196	0.06453261118738912
wavelet-HHH	glcm	Idm	0.7526372186107265	0.7320195195195196	0.7556493525364583
wavelet-HHH	glcm	Idmn	0.9010548874442906	0.8928078078078079	0.9022597410145832
wavelet-HHH	glcm	Id	0.7526372186107265	0.7320195195195196	0.7556493525364583
wavelet-HHH	glcm	Idn	0.8350914790738178	0.8213463463463463	0.8370995683576388
wavelet-HHH	glcm	InverseVariance	0.49472556277854685	0.5359609609609609	0.4887012949270832
wavelet-HHH	glcm	MaximumProbability	0.2877174506035349	0.34870964714714714	0.2661544883817567
wavelet-HHH	glcm	SumEntropy	1.493464487518805	1.3340631681378452	1.5073909744809955
wavelet-HHH	glcm	SumSquares	0.24952115327416963	0.24965661365819475	0.24994763419620325
wavelet-HHH	glrlm	GrayLevelNonUniformity	81.26185503762264	14.52314253375374	146.05355820329123
wavelet-HHH	glrlm	GrayLevelNonUniformityNormalized	0.5008738090392091	0.5007597799406206	0.5000499462228549
wavelet-HHH	glrlm	GrayLevelVariance	0.2495630954803955	0.2496201100296897	0.2499750268885725
wavelet-HHH	glrlm	HighGrayLevelRunEmphasis	2.5591664506594114	2.486023526558331	2.500384899809953
wavelet-HHH	glrlm	LongRunEmphasis	3.117594461889507	3.38608773795531	3.578156010152341
wavelet-HHH	glrlm	LongRunHighGrayLevelEmphasis	8.142371795721385	8.145864039751986	8.828332328342494
wavelet-HHH	glrlm	LongRunLowGrayLevelEmphasis	1.8614001284315367	2.1961436625061412	2.2656119306048024
wavelet-HHH	glrlm	LowGrayLevelRunEmphasis	0.6102083873351472	0.6284941183604172	0.6249037750475117
wavelet-HHH	glrlm	RunEntropy	2.375279899596294	2.103898863004315	2.498164403112127
wavelet-HHH	glrlm	RunLengthNonUniformity	77.29626326529701	15.74043048066817	132.76428531289946
wavelet-HHH	glrlm	RunLengthNonUniformityNormalized	0.4704386232524992	0.5150059577003406	0.44981303003457707
wavelet-HHH	glrlm	RunPercentage	0.6489230769230769	0.6444444444444444	0.6161960402466733
wavelet-HHH	glrlm	RunVariance	0.6648178890690546	0.6118543738752686	0.8836754599040261
wavelet-HHH	glrlm	ShortRunEmphasis	0.6904220397988093	0.6524762955949289	0.6742035792942093
wavelet-HHH	glrlm	ShortRunHighGrayLevelEmphasis	1.7474135991145208	1.6003195648516106	1.6906043296958764
wavelet-HHH	glrlm	ShortRunLowGrayLevelEmphasis	0.4261741499698815	0.4155154782807584	0.42010339169379246
wavelet-HHH	glszm	GrayLevelNonUniformity	1.0	2.6	1.0
wavelet-HHH	glszm	GrayLevelNonUniformityNormalized	0.5	0.52	0.5
wavelet-HHH	glszm	GrayLevelVariance	0.25	0.24	0.25
wavelet-HHH	glszm	HighGrayLevelZoneEmphasis	2.5	2.8	2.5
wavelet-HHH	glszm	LargeAreaEmphasis	15674.0	141.4	56173.0
wavelet-HHH	glszm	LargeAreaHighGrayLevelEmphasis	41810.0	274.6	139010.5
wavelet-HHH	glszm	LargeAreaLowGrayLevelEmphasis	9140.0	108.1	35463.625
wavelet-HHH	glszm	LowGrayLevelZoneEmphasis	0.625	0.55	0.625
wavelet-HHH	glszm	SizeZoneNonUniformity	1.0	1.0	1.0
wavelet-HHH	glszm	SizeZoneNonUniformityNormalized	0.5	0.2	0.5
wavelet-HHH	glszm	SmallAreaEmphasis	6.46052729114023e-05	0.2556782877462198	1.780721868532097e-05
wavelet-HHH	glszm	SmallAreaHighGrayLevelEmphasis	0.00015069342718137475	0.4214734815633917	4.496883027427525e-05
wavelet-HHH	glszm	SmallAreaLowGrayLevelEmphasis	4.308323434390918e-05	0.2142294892919269	1.10168157880824e-05
wavelet-HHH	glszm	ZoneEntropy	0.9999999999999993	2.321928094887361	0.9999999999999993
wavelet-HHH	glszm	ZonePercentage	0.008	0.1111111111111111	0.004219409282700422
wavelet-HHH	glszm	ZoneVariance	49.0	60.400000000000006	4.0
wavelet-HHH	gldm	DependenceEntropy	4.648423717844304	3.0557884531567456	4.774511792671812
wavelet-HHH	gldm	DependenceNonUniformity	22.128	11.533333333333333	36.962025316455694
wavelet-HHH	gldm	DependenceNonUniformityNormalized	0.088512	0.2562962962962963	0.07797895636383058
wavelet-HHH	gldm	DependenceVariance	10.655616	1.242469135802469	12.569175167797184
wavelet-HHH	gldm	GrayLevelNonUniformity	125.392	22.511111111111113	237.0168776371308
wavelet-HHH	gldm	GrayLevelVariance	0.249216	0.2498765432098765	0.24998219658530504
wavelet-HHH	gldm	HighGrayLevelEmphasis	2.584	2.466666666666667	2.4873417721518987
wavelet-HHH	gldm	LargeDependenceEmphasis	113.232	16.022222222222222	133.1054852320675
wavelet-HHH	gldm	LargeDependenceHighGrayLevelEmphasis	297.696	39.08888888888889	325.6308016877637
wavelet-HHH	gldm	LargeDependenceLowGrayLevelEmphasis	67.116	10.255555555555556	84.97415611814345
wavelet-HHH	gldm	LowGrayLevelEmphasis	0.604	0.6333333333333333	0.6281645569620253
wavelet-HHH	gldm	SmallDependenceEmphasis	0.017292137854395973	0.10719753086419753	0.013431848478842072
wavelet-HHH	gldm	SmallDependenceHighGrayLevelEmphasis	0.03954199430197589	0.2427530864197531	0.03327518940267205
wavelet-HHH	gldm	SmallDependenceLowGrayLevelEmphasis	0.011729673742500994	0.07330864197530863	0.00847101324788458
wavelet-HHH	ngtdm	Busyness	52.83845754169551	13.125538548752834	119.50778897024806
wavelet-HHH	ngtdm	Coarseness	0.016203432563981136	0.08162930362429789	0.008584997135454044
wavelet-HHH	ngtdm	Complexity	0.49372254726960296	0.5444667842445621	0.49148639377819264
wavelet-HHH	ngtdm	Contrast	0.12303724944960913	0.13600423280423277	0.12286361488454312
wavelet-HHH	ngtdm	Strength	0.016204263415499603	0.08165645960921553	0.008584943571561594
wavelet-LLL	firstorder	10Percentile	491.2724990500869	204.85865152391366	113.86140236741046
wavelet-LLL	firstorder	90Percentile	871.9274048298147	410.2818665508631	318.99601489891387
wavelet-LLL	firstorder	Energy	250864338.7170094	16150009.125865977	132281373.03532879
