Image type	Feature Class	Feature Name	1: RTSTRUCT: RTstruct_5_segment_Rt ant Frontal	1: RTSTRUCT: RTstruct_5_segment_Lt ant Temporal	1: RTSTRUCT: RTstruct_5_segment_Rt Pre Motor Cortex	1: RTSTRUCT: RTstruct_5_segment_Rt Med Temporal
wavelet-HLL	glcm	Id	0.5679125049069501	0.6982976425284116	0.6071442590603413	
wavelet-HLL	glcm	Idn	0.8895897841970496	0.8437458908612755	0.9147305351038013	
wavelet-HLL	glcm	InverseVariance	0.46768841900491115	0.5156070958955574	0.4584854822799072	
wavelet-HLL	glcm	MaximumProbability	0.131206242261704	0.38284728092420395	0.16384561618373136	
wavelet-HLL	glcm	SumEntropy	2.7396864926108417	1.452958647386161	3.231924413806192	
wavelet-HLL	glcm	SumSquares	1.4444621459010771	0.36971369620733874	2.1327887702023576	
wavelet-HLL	glrlm	GrayLevelNonUniformity	25.52520857170145	10.495950345950346	176.58789049097933	
wavelet-HLL	glrlm	GrayLevelNonUniformityNormalized	0.2361709747993975	0.45385423301957695	0.19514774791017483	
wavelet-HLL	glrlm	GrayLevelVariance	1.6683502578310176	0.36004260556707646	2.5355730779739805	
wavelet-HLL	glrlm	HighGrayLevelRunEmphasis	26.24604836579599	3.401821326821327	41.9338136622387	
wavelet-HLL	glrlm	LongRunEmphasis	1.7129246519940653	1.9534798534798539	2.5265311015689	
wavelet-HLL	glrlm	LongRunHighGrayLevelEmphasis	45.65931424915206	6.529293854293855	103.29361087276264	
wavelet-HLL	glrlm	LongRunLowGrayLevelEmphasis	0.08924211505862527	0.9214288540677429	0.07792969723533615	
wavelet-HLL	glrlm	LowGrayLevelRunEmphasis	0.05913991936492116	0.49435315199204083	0.035124453912531925	
wavelet-HLL	glrlm	RunEntropy	2.9445352782146506	1.8933599490226256	3.730004957717061	
wavelet-HLL	glrlm	RunLengthNonUniformity	81.47880418348853	17.32910052910053	546.7313977760734	
wavelet-HLL	glrlm	RunLengthNonUniformityNormalized	0.7481482956422442	0.713419264255243	0.5979729406591233	
wavelet-HLL	glrlm	RunPercentage	0.84375	0.8241758241758242	0.7332959011791129	
wavelet-HLL	glrlm	RunVariance	0.27806214206831775	0.26498581528211157	0.6165970177705662	
wavelet-HLL	glrlm	ShortRunEmphasis	0.8858194291375051	0.8420295753629087	0.7984290768996462	
wavelet-HLL	glrlm	ShortRunHighGrayLevelEmphasis	23.18159938827468	2.852698073531407	33.70405767255136	
wavelet-HLL	glrlm	ShortRunLowGrayLevelEmphasis	0.054273307548667514	0.42989743024465243	0.02925216336506651	
wavelet-HLL	glszm	GrayLevelNonUniformity	3.5833333333333335	1.5	9.32	
wavelet-HLL	glszm	GrayLevelNonUniformityNormalized	0.14930555555555555	0.375	0.12426666666666666	
wavelet-HLL	glszm	GrayLevelVariance	4.659722222222221	0.6875	6.702933333333334	
wavelet-HLL	glszm	HighGrayLevelZoneEmphasis	28.833333333333332	3.75	48.693333333333335	
wavelet-HLL	glszm	LargeAreaEmphasis	134.66666666666666	89.5	3841.88	
wavelet-HLL	glszm	LargeAreaHighGrayLevelEmphasis	3703.9166666666665	314.25	154882.21333333335	
wavelet-HLL	glszm	LargeAreaLowGrayLevelEmphasis	5.480863935080205	34.423611111111114	99.308915401507	
wavelet-HLL	glszm	LowGrayLevelZoneEmphasis	0.1072133776350046	0.5902777777777778	0.07008244926069601	
wavelet-HLL	glszm	SizeZoneNonUniformity	12.416666666666666	1.0	12.813333333333333	
wavelet-HLL	glszm	SizeZoneNonUniformityNormalized	0.5173611111111112	0.25	0.17084444444444444	
wavelet-HLL	glszm	SmallAreaEmphasis	0.7321235712186108	0.3172713019031142	0.4118082177248185	
wavelet-HLL	glszm	SmallAreaHighGrayLevelEmphasis	22.30742626606198	0.8198664576124568	19.35697917981762	
wavelet-HLL	glszm	SmallAreaLowGrayLevelEmphasis	0.09292752891623042	0.26106695742022296	0.04554592379130423	
wavelet-HLL	glszm	ZoneEntropy	3.6682958340544847	1.9999999999999987	5.454964023598427	
wavelet-HLL	glszm	ZonePercentage	0.1875	0.14285714285714285	0.06082725060827251	
wavelet-HLL	glszm	ZoneVariance	106.22222222222223	40.5	3571.6064	
wavelet-HLL	gldm	DependenceEntropy	4.953245875956631	3.682005814760209	6.125740977184114	
wavelet-HLL	gldm	DependenceNonUniformity	14.578125	3.357142857142857	87.03244120032441	
wavelet-HLL	gldm	DependenceNonUniformityNormalized	0.1138916015625	0.11989795918367346	0.07058592149255832	
wavelet-HLL	gldm	DependenceVariance	8.12109375	6.530612244897959	20.544751688659193	
wavelet-HLL	gldm	GrayLevelNonUniformity	31.546875	13.357142857142858	276.3106244931062	
wavelet-HLL	gldm	GrayLevelVariance	1.531005859375	0.3303571428571429	2.1510502279500807	
wavelet-HLL	gldm	HighGrayLevelEmphasis	26.375	3.392857142857143	41.53609083536091	
wavelet-HLL	gldm	LargeDependenceEmphasis	33.75	37.57142857142857	83.49797242497972	
wavelet-HLL	gldm	LargeDependenceHighGrayLevelEmphasis	961.375	133.17857142857142	3321.6204379562046	
wavelet-HLL	gldm	LargeDependenceLowGrayLevelEmphasis	1.353894360985135	13.987103174603176	2.2871318545046813	
wavelet-HLL	gldm	LowGrayLevelEmphasis	0.056427311665406904	0.4811507936507936	0.033314892924428935	
wavelet-HLL	gldm	SmallDependenceEmphasis	0.1845066447544227	0.09645857316427818	0.06213908682695115	
wavelet-HLL	gldm	SmallDependenceHighGrayLevelEmphasis	5.380090629721433	0.3162509593237794	2.7743192542793196	
wavelet-HLL	gldm	SmallDependenceLowGrayLevelEmphasis	0.019656771750769464	0.06135174646567271	0.004142999896731195	
wavelet-HLL	ngtdm	Busyness	0.5070572955440578	0.9889346268810556	1.6624412825758628	
wavelet-HLL	ngtdm	Coarseness	0.04407069755520782	0.25279729640821735	0.0071552088693517995	
wavelet-HLL	ngtdm	Complexity	24.919115237300883	1.2588738926828467	36.046747648794195	
wavelet-HLL	ngtdm	Contrast	0.05052655779074267	0.044505880905753366	0.02934265853944119	
wavelet-HLL	ngtdm	Strength	1.0679120094435188	0.561757636422756	0.2907843697559488	
wavelet-HLH	firstorder	10Percentile	-13.482808846005597	-7.169218909724689	-10.35911952990139	
wavelet-HLH	firstorder	90Percentile	13.125389264151417	4.734035288715124	11.264966815775535	
wavelet-HLH	firstorder	Energy	11567037.465699326	2502939.3758332506	111184364.42263606	
wavelet-HLH	firstorder	Entropy	1.2004405252200707	0.966618632548102	1.0561878617621772	
wavelet-HLH	firstorder	InterquartileRange	14.739734349878816	4.9502563334205965	10.271106048569457	
wavelet-HLH	firstorder	Kurtosis	3.50411798564255	4.354757747953746	3.6585123795312824	
wavelet-HLH	firstorder	Maximum	36.38793017432755	14.56458320281549	31.89403545615993	
wavelet-HLH	firstorder	MeanAbsoluteDeviation	8.841678803372089	3.837477094043543	6.654884441610175	
wavelet-HLH	firstorder	Mean	0.39648527441053666	-1.0605135479345889	0.16366660019971632	
wavelet-HLH	firstorder	Median	0.49623458053352343	-0.227186421354005	0.18781079001928208	
wavelet-HLH	firstorder	Minimum	-26.292230366181112	-10.257183108703527	-36.51745283818131	
wavelet-HLH	firstorder	Range	62.680160540508666	24.821766311519017	68.41148829434124	
wavelet-HLH	firstorder	RobustMeanAbsoluteDeviation	5.903199433908044	2.5252164176695087	4.364758117490796	
wavelet-HLH	firstorder	RootMeanSquared	300.61184308136626	298.9827620349452	300.2896201659809	
wavelet-HLH	firstorder	Skewness	0.12905074974039846	0.6321643794164492	-0.014170300031353155	
wavelet-HLH	firstorder	TotalEnergy	11567037.465699326	2502939.3758332506	111184364.42263606	
wavelet-HLH	firstorder	Uniformity	0.4698486328125	0.5229591836734693	0.49375941021739944	
wavelet-HLH	firstorder	Variance	129.43183555685425	25.87543382006241	75.62923255323624	
wavelet-HLH	glcm	Autocorrelation	6.527932499542343	1.8838170376631918	6.334732874383401	
wavelet-HLH	glcm	JointAverage	2.5536117677006165	1.3611181553489244	2.5133034019171663	
wavelet-HLH	glcm	ClusterProminence	0.9872604961854041	0.5391448136466378	0.6525163897778928	
wavelet-HLH	glcm	ClusterShade	-0.012718625502274133	0.17055109087105524	-0.008721365635999569	
wavelet-HLH	glcm	ClusterTendency	0.617769796686895	0.5091281518592029	0.5612104584414627	
wavelet-HLH	glcm	Contrast	0.5973615038310228	0.3990748567671645	0.48940241446526783	
wavelet-HLH	glcm	Correlation	0.015332368509095678	0.12115384615384607	0.06812405104122524	
wavelet-HLH	glcm	DifferenceAverage	0.5373390849737117	0.3990748567671645	0.4782813420770644	
wavelet-HLH	glcm	DifferenceEntropy	1.1300983793831665	0.7990187176595197	1.0265144967063076	
wavelet-HLH	glcm	DifferenceVariance	0.3019933404641343	0.19075686679870957	0.25569661869776766	
wavelet-HLH	glcm	JointEnergy	0.23371561770919963	0.3551416288881067	0.24999672087233935	
wavelet-HLH	glcm	JointEntropy	2.2902359881563923	1.6554637195481992	2.0906928786953896	
wavelet-HLH	glcm	Imc1	-0.0513710067277009	-0.22307300964287244	-0.019205064898828884	
wavelet-HLH	glcm	Imc2	0.31722526966743647	0.4404749599989427	0.13764065184048407	
wavelet-HLH	glcm	Idm	0.7373326993988752	0.8004625716164178	0.7619714362002882	
wavelet-HLH	glcm	Idmn	0.9660548252965048	0.9201850286465671	0.9714078768971289	
wavelet-HLH	glcm	Id	0.740804840236027	0.8004625716164178	0.7627128410261683	
wavelet-HLH	glcm	Idn	0.8944724327286916	0.8669750477442785	0.9047144339975273	
wavelet-HLH	glcm	InverseVariance	0.4898189205884013	0.3990748567671645	0.4685504037373865	
wavelet-HLH	glcm	MaximumProbability	0.2962440066922546	0.4613224382455152	0.27900193764802084	
wavelet-HLH	glcm	SumEntropy	1.6491876509077106	1.2563888627810351	1.5749033855319763	
wavelet-HLH	glcm	SumSquares	0.30378282512947946	0.22705075215659185	0.26265321822668264	
wavelet-HLH	glrlm	GrayLevelNonUniformity	42.11108083439093	11.406782631501303	344.146499841665	
wavelet-HLH	glrlm	GrayLevelNonUniformityNormalized	0.46000890837195485	0.5127111741057329	0.48894206343912905	
wavelet-HLH	glrlm	GrayLevelVariance	0.3358579531964285	0.24364441294713357	0.27280146678813283	
wavelet-HLH	glrlm	HighGrayLevelRunEmphasis	6.505441022273255	2.282077441597902	6.533072700435735	
wavelet-HLH	glrlm	LongRunEmphasis	2.625751213355543	2.002055693666947	4.624006571063983	
wavelet-HLH	glrlm	LongRunHighGrayLevelEmphasis	17.712489186515732	4.061251311206555	30.45092941188306	
wavelet-HLH	glrlm	LongRunLowGrayLevelEmphasis	0.47464073869138124	1.487256789282045	0.8288932931993501	
wavelet-HLH	glrlm	LowGrayLevelRunEmphasis	0.1983280011272807	0.6794806396005245	0.18425054655655027	
wavelet-HLH	glrlm	RunEntropy	2.357419620531566	1.7646160081173445	2.7680947868198893	
wavelet-HLH	glrlm	RunLengthNonUniformity	52.65675357788216	15.013025202513692	293.2486309144958	
wavelet-HLH	glrlm	RunLengthNonUniformityNormalized	0.5622199349729994	0.6510185128127174	0.4066550170652209	
wavelet-HLH	glrlm	RunPercentage	0.7145432692307693	0.7939560439560439	0.5705908041674465	
wavelet-HLH	glrlm	RunVariance	0.5448387822943705	0.28615995242967224	1.28905570214569	
wavelet-HLH	glrlm	ShortRunEmphasis	0.7613327050043416	0.8150276675770868	0.6304116121768153	
wavelet-HLH	glrlm	ShortRunHighGrayLevelEmphasis	4.890043141640926	1.9339341624746305	4.095764737988791	
wavelet-HLH	glrlm	ShortRunLowGrayLevelEmphasis	0.1568790514038573	0.5353010438527008	0.11840141819700757	
wavelet-HLH	glszm	GrayLevelNonUniformity	1.4	1.6666666666666667	3.0	
wavelet-HLH	glszm	GrayLevelNonUniformityNormalized	0.28	0.5555555555555556	0.3333333333333333	
wavelet-HLH	glszm	GrayLevelVariance	1.36	0.2222222222222222	1.7777777777777777	
wavelet-HLH	glszm	HighGrayLevelZoneEmphasis	6.2	3.0	8.88888888888889	
wavelet-HLH	glszm	LargeAreaEmphasis	1539.2	118.0	83403.88888888889	
wavelet-HLH	glszm	LargeAreaHighGrayLevelEmphasis	10134.2	183.0	550632.7777777778	
wavelet-HLH	glszm	LargeAreaLowGrayLevelEmphasis	274.7	101.75	14823.225308641975	
wavelet-HLH	glszm	LowGrayLevelZoneEmphasis	0.4847222222222222	0.5	0.4012345679012346	
wavelet-HLH	glszm	SizeZoneNonUniformity	1.4	1.0	4.333333333333333	
wavelet-HLH	glszm	SizeZoneNonUniformityNormalized	0.28	0.3333333333333333	0.48148148148148145	
wavelet-HLH	glszm	SmallAreaEmphasis	0.4501041395187874	0.02878945695925429	0.6944450375308642	
wavelet-HLH	glszm	SmallAreaHighGrayLevelEmphasis	1.2006685107080546	0.11169762022456041	7.361114905679012	
wavelet-HLH	glszm	SmallAreaLowGrayLevelEmphasis	0.4031440361954495	0.00806241614292776	0.2777778865432099	
wavelet-HLH	glszm	ZoneEntropy	1.9219280948873614	1.5849625007211552	2.0588138903311997	
wavelet-HLH	glszm	ZonePercentage	0.0390625	0.10714285714285714	0.0072992700729927005	
wavelet-HLH	glszm	ZoneVariance	883.8400000000001	30.888888888888886	64634.88888888889	
wavelet-HLH	gldm	DependenceEntropy	4.588807501300959	3.4371932086075905	4.872462763777587	
wavelet-HLH	gldm	DependenceNonUniformity	10.28125	3.857142857142857	95.3698296836983	
wavelet-HLH	gldm	DependenceNonUniformityNormalized	0.080322265625	0.1377551020408163	0.07734779374184776	
wavelet-HLH	gldm	DependenceVariance	12.759521484375	7.158163265306121	13.649292996265842	
wavelet-HLH	gldm	GrayLevelNonUniformity	60.140625	14.642857142857142	608.8053527980535	
wavelet-HLH	gldm	GrayLevelVariance	0.31243896484375	0.2385204081632653	0.2628737036181936	
wavelet-HLH	gldm	HighGrayLevelEmphasis	6.6015625	2.1785714285714284	6.563665855636659	
wavelet-HLH	gldm	LargeDependenceEmphasis	83.6875	47.57142857142857	161.62773722627736	
wavelet-HLH	gldm	LargeDependenceHighGrayLevelEmphasis	583.3046875	77.25	1076.7404703974048	
wavelet-HLH	gldm	LargeDependenceLowGrayLevelEmphasis	14.037109375	40.151785714285715	28.4619942326755	
wavelet-HLH	gldm	LowGrayLevelEmphasis	0.1904296875	0.7053571428571429	0.18142290709200687	
wavelet-HLH	gldm	SmallDependenceEmphasis	0.04536206712098692	0.053745851157048594	0.015637827152131738	
wavelet-HLH	gldm	SmallDependenceHighGrayLevelEmphasis	0.23861706578146386	0.15930950519009038	0.12176055273710569	
wavelet-HLH	gldm	SmallDependenceLowGrayLevelEmphasis	0.020738822758093498	0.02735493764878814	0.004089573080487254	
wavelet-HLH	ngtdm	Busyness	2.6375463799422447	16.22497835497835	25.639655459969273	
wavelet-HLH	ngtdm	Coarseness	0.035948112812670616	0.17257341974455506	0.0035375584644168423	
wavelet-HLH	ngtdm	Complexity	3.1875826357663737	0.41390250905557024	3.241030364480037	
wavelet-HLH	ngtdm	Contrast	0.025571206290076975	0.10013210641399416	0.020631676846651636	
wavelet-HLH	ngtdm	Strength	0.19886702067944442	0.17014694508894046	0.02084589058331558	
wavelet-HHL	firstorder	10Percentile	-17.799915770448973	-7.273698237256074	-15.581570028193628	
wavelet-HHL	firstorder	90Percentile	17.44891587918039	5.248142447551751	15.026258926007115	
wavelet-HHL	firstorder	Energy	11631048.630298289	2512359.823253858	111050723.40812057	
wavelet-HHL	firstorder	Entropy	1.514801967664563	0.9999999999999993	1.358469577649673	
wavelet-HHL	firstorder	InterquartileRange	18.719648707569178	7.31920530653507	14.133055826557996	
wavelet-HHL	firstorder	Kurtosis	3.3746402389141235	2.8663535408639236	4.156474302308731	
wavelet-HHL	firstorder	Maximum	44.36527341242762	12.089687418127642	56.669493008850544	
wavelet-HHL	firstorder	MeanAbsoluteDeviation	11.573653367974195	4.329279022283682	9.562410923165363	
wavelet-HHL	firstorder	Mean	1.0730697986256965	-0.5021317078295485	-0.16686669651803565	
wavelet-HHL	firstorder	Median	1.1043455490006804	-0.39266007347278187	-0.25209455644790735	
wavelet-HHL	firstorder	Minimum	-40.63045042137342	-9.337592847884606	-45.162582148098785	
wavelet-HHL	firstorder	Range	84.99572383380104	21.427280266012247	101.83207515694933	
wavelet-HHL	firstorder	RobustMeanAbsoluteDeviation	7.721953095833953	3.0834216743860865	6.024655464664935	
wavelet-HHL	firstorder	RootMeanSquared	301.4424778033205	299.54488235451566	300.10909534091553	
wavelet-HHL	firstorder	Skewness	-0.05228467941194833	0.4916608783669744	0.1459398630475432	
wavelet-HHL	firstorder	TotalEnergy	11631048.630298289	2512359.823253858	111050723.40812057	
wavelet-HHL	firstorder	Uniformity	0.4002685546875	0.5	0.4388185404222487	
wavelet-HHL	firstorder	Variance	222.57406623724347	28.163433226356688	165.56127975912744	
wavelet-HHL	glcm	Autocorrelation	6.625884444867036	2.0092115149807457	6.242586831448206	
wavelet-HHL	glcm	JointAverage	2.5721084552567697	1.4304440217901755	2.4950201105707204	
wavelet-HHL	glcm	ClusterProminence	2.432109534146556	0.3386980826732834	2.321085449369643	
wavelet-HHL	glcm	ClusterShade	0.09612656870772684	-0.044226984096443836	0.11601589389501814	
wavelet-HHL	glcm	ClusterTendency	0.859587364951361	0.38569399324911446	0.8270555883137549	
wavelet-HHL	glcm	Contrast	0.8207115611224283	0.5642411007795622	0.7575078384596983	
wavelet-HHL	glcm	Correlation	0.02417292469723137	-0.19620290270445048	0.04384283303982483	
wavelet-HHL	glcm	DifferenceAverage	0.6295831906117653	0.5642411007795622	0.6068579194741718	
wavelet-HHL	glcm	DifferenceEntropy	1.3072744150477869	0.7642659631856163	1.2827546463555513	
wavelet-HHL	glcm	DifferenceVariance	0.4012353244395654	0.17956689512990584	0.3827678174612643	
wavelet-HHL	glcm	JointEnergy	0.19460099252991403	0.3454655578557558	0.19621715295850983	
wavelet-HHL	glcm	JointEntropy	2.7215649434910825	1.6250606128190148	2.70905275022161	
wavelet-HHL	glcm	Imc1	-0.07858643469390655	-0.30952038826720746	-0.027739105188982156	
wavelet-HHL	glcm	Imc2	0.4279434127167963	0.5680838269642579	0.21789662006332713	
wavelet-HHL	glcm	Idm	0.7043212417451836	0.7178794496102188	0.7116033695691719	
wavelet-HHL	glcm	Idmn	0.9555216090971357	0.8871517798440876	0.972331041227638	
wavelet-HHL	glcm	Id	0.7153871135244738	0.7178794496102188	0.7197350865559328	
wavelet-HHL	glcm	Idn	0.8802627624655541	0.8119196330734793	0.9023035706201177	
wavelet-HHL	glcm	InverseVariance	0.47817494030242763	0.5642411007795622	0.4931720704134704	
wavelet-HHL	glcm	MaximumProbability	0.2747614738390505	0.40276486334178646	0.23974751146566023	
wavelet-HHL	glcm	SumEntropy	1.8562973646921772	1.0608195120394528	1.8838402170664432	
wavelet-HHL	glcm	SumSquares	0.42007473151844726	0.23748377350716915	0.3961408566933633	
wavelet-HHL	glrlm	GrayLevelNonUniformity	35.57663035378723	11.444531545574238	318.0764724189437	
wavelet-HHL	glrlm	GrayLevelNonUniformityNormalized	0.3766446227631398	0.5026620426710577	0.4124573306396267	
wavelet-HHL	glrlm	GrayLevelVariance	0.5444591173822866	0.24866897866447113	0.4535622402639923	
wavelet-HHL	glrlm	HighGrayLevelRunEmphasis	6.978368852582847	2.53678354696651	6.6740491227736625	
wavelet-HHL	glrlm	LongRunEmphasis	2.371287401919059	2.2019899413328488	3.651224100930378	
wavelet-HHL	glrlm	LongRunHighGrayLevelEmphasis	16.70248654360958	5.5101407910733124	23.62396377780868	
wavelet-HHL	glrlm	LongRunLowGrayLevelEmphasis	0.4609329037071768	1.3749522288977334	0.7154180055529262	
wavelet-HHL	glrlm	LowGrayLevelRunEmphasis	0.22691585405048717	0.6158041132583725	0.21608224889299354	
wavelet-HHL	glrlm	RunEntropy	2.615300630821812	1.5924005890747779	2.9307782871018913	
wavelet-HHL	glrlm	RunLengthNonUniformity	56.539077909898154	17.477065129113132	361.83120763080905	
wavelet-HHL	glrlm	RunLengthNonUniformityNormalized	0.5889292931076059	0.7145215344821595	0.4625719350624547	
wavelet-HHL	glrlm	RunPercentage	0.7373798076923077	0.8131868131868132	0.6252417493293405	
wavelet-HHL	glrlm	RunVariance	0.46496280408751733	0.30982452539784605	0.9729197042167124	
wavelet-HHL	glrlm	ShortRunEmphasis	0.7870275140951157	0.8193253946734912	0.6930251338649115	
wavelet-HHL	glrlm	ShortRunHighGrayLevelEmphasis	5.464864728062266	2.1393622014165983	4.689512242510419	
wavelet-HHL	glrlm	ShortRunLowGrayLevelEmphasis	0.18996870744185068	0.48931619298771445	0.15777887126647305	
wavelet-HHL	glszm	GrayLevelNonUniformity	3.4	2.0	11.428571428571429	
wavelet-HHL	glszm	GrayLevelNonUniformityNormalized	0.34	0.5	0.40816326530612246	
wavelet-HHL	glszm	GrayLevelVariance	1.4	0.25	2.2448979591836737	
wavelet-HHL	glszm	HighGrayLevelZoneEmphasis	5.4	2.5	8.142857142857142	
wavelet-HHL	glszm	LargeAreaEmphasis	639.6	85.0	23733.39285714286	
wavelet-HHL	glszm	LargeAreaHighGrayLevelEmphasis	4525.1	212.5	151225.7857142857	
wavelet-HHL	glszm	LargeAreaLowGrayLevelEmphasis	106.58611111111111	53.125	4377.264642857143	
wavelet-HHL	glszm	LowGrayLevelZoneEmphasis	0.5736111111111111	0.625	0.5388789682539682	
wavelet-HHL	glszm	SizeZoneNonUniformity	2.8	2.0	6.428571428571429	
wavelet-HHL	glszm	SizeZoneNonUniformityNormalized	0.28	0.5	0.22959183673469388	
wavelet-HHL	glszm	SmallAreaEmphasis	0.4778437923459359	0.5029585798816568	0.4425478523882774	
wavelet-HHL	glszm	SmallAreaHighGrayLevelEmphasis	1.1948385755578679	1.257396449704142	2.9786430811333617	
wavelet-HHL	glszm	SmallAreaLowGrayLevelEmphasis	0.37674900161868424	0.3143491124260355	0.28886322751622645	
wavelet-HHL	glszm	ZoneEntropy	2.646439344671013	1.9999999999999987	3.3782116209503315	
wavelet-HHL	glszm	ZonePercentage	0.078125	0.14285714285714285	0.0227088402270884	
wavelet-HHL	glszm	ZoneVariance	475.7600000000001	36.0	21794.248724489793	
wavelet-HHL	gldm	DependenceEntropy	4.987997562960796	3.75343438618878	5.094029737582845	
wavelet-HHL	gldm	DependenceNonUniformity	9.296875	3.7142857142857144	87.46877534468776	
wavelet-HHL	gldm	DependenceNonUniformityNormalized	0.0726318359375	0.1326530612244898	0.07093980157720012	
wavelet-HHL	gldm	DependenceVariance	17.282958984375	5.336734693877551	16.38200631590441	
wavelet-HHL	gldm	GrayLevelNonUniformity	51.234375	14.0	541.0632603406326	
wavelet-HHL	gldm	GrayLevelVariance	0.48138427734375	0.25	0.3877368053047809	
wavelet-HHL	gldm	HighGrayLevelEmphasis	7.0078125	2.5	6.579075425790754	
wavelet-HHL	gldm	LargeDependenceEmphasis	78.5625	39.642857142857146	131.80940794809408	
wavelet-HHL	gldm	LargeDependenceHighGrayLevelEmphasis	546.6796875	85.07142857142857	841.2246553122466	
wavelet-HHL	gldm	LargeDependenceLowGrayLevelEmphasis	13.447265625	28.285714285714285	24.539042534018204	
wavelet-HHL	gldm	LowGrayLevelEmphasis	0.21202256944444445	0.625	0.20562719653960532	
wavelet-HHL	gldm	SmallDependenceEmphasis	0.0751109859127784	0.10636036425152072	0.02838316179964274	
wavelet-HHL	gldm	SmallDependenceHighGrayLevelEmphasis	0.3509896480230004	0.2772365182845625	0.20171069368933497	
wavelet-HHL	gldm	SmallDependenceLowGrayLevelEmphasis	0.039124820372957	0.06364132574326027	0.011946851274786216	
wavelet-HHL	ngtdm	Busyness	2.695483729009689	6.573196248196248	17.87037728905349	
wavelet-HHL	ngtdm	Coarseness	0.03911601178542613	0.15213299013769901	0.0038442647915600827	
wavelet-HHL	ngtdm	Complexity	3.3431887816972576	0.4695140177283034	5.939760136102223	
wavelet-HHL	ngtdm	Contrast	0.04830863739848646	0.11737850443207586	0.020999684607334663	
wavelet-HHL	ngtdm	Strength	0.18002751444045773	0.15213299013769901	0.039677768282229464	
wavelet-HHH	firstorder	10Percentile	-5.698628821733396	-3.691895293833287	-5.81350638279411	
wavelet-HHH	firstorder	90Percentile	6.283741812216368	5.501801728209599	5.738460200706198	
wavelet-HHH	firstorder	Energy	11516862.475684315	2526983.7359349146	110958195.56192231	
wavelet-HHH	firstorder	Entropy	0.9998238825988721	0.9999999999999993	0.9999425870950701	
wavelet-HHH	firstorder	InterquartileRange	6.9351387107105005	2.8044604365682098	5.451782072400314	
wavelet-HHH	firstorder	Kurtosis	3.750296870942216	4.857123804633592	4.306736170343923	
wavelet-HHH	firstorder	Maximum	16.93302339439245	9.856389499890417	18.35515557715643	
wavelet-HHH	firstorder	MeanAbsoluteDeviation	4.204177168972748	3.091414542646	3.5624448622503473	
wavelet-HHH	firstorder	Mean	-0.08950713210583382	0.38205098590413705	-0.053273488342067944	
wavelet-HHH	firstorder	Median	0.21778039701243174	0.00462239027625299	0.061361834393382886	
wavelet-HHH	firstorder	Minimum	-17.033018391094032	-13.248758836485122	-21.604350989180794	
wavelet-HHH	firstorder	Range	33.96604178548648	23.10514833637554	39.959506566337225	
wavelet-HHH	firstorder	RobustMeanAbsoluteDeviation	2.837753319328208	1.6886770347974385	2.306483080114647	
wavelet-HHH	firstorder	RootMeanSquared	299.95914403678995	300.4154109571156	299.98404331979077	
wavelet-HHH	firstorder	Skewness	-0.06928223133326586	-0.3925042034209988	-0.16103310869094808	
wavelet-HHH	firstorder	TotalEnergy	11516862.475684315	2526983.7359349146	110958195.56192231	
wavelet-HHH	firstorder	Uniformity	0.5001220703125	0.5	0.5000397950652804	
wavelet-HHH	firstorder	Variance	29.184359020526554	20.042586034361104	22.38750143080109	
wavelet-HHH	glcm	Autocorrelation	2.28785567506477	2.401216305062459	2.259128052146085	
wavelet-HHH	glcm	JointAverage	1.5106938174946143	1.5493789330327794	1.5027269051438426	
wavelet-HHH	glcm	ClusterProminence	0.5106939897941728	0.47365775531549453	0.5018221273139607	
wavelet-HHH	glcm	ClusterShade	-0.00790500980687222	-0.07817363630016692	-0.002646993897006167	
wavelet-HHH	glcm	ClusterTendency	0.5107592148806932	0.4549093956055424	0.5018254227758597	
wavelet-HHH	glcm	Contrast	0.4884515548381435	0.4938409880717573	0.4981053265708831	
wavelet-HHH	glcm	Correlation	0.022285882047004244	-0.031848493386954904	0.003718997468207103	
wavelet-HHH	glcm	DifferenceAverage	0.4884515548381435	0.4938409880717573	0.4981053265708831	
wavelet-HHH	glcm	DifferenceEntropy	0.9436378508134833	0.8414752836871016	0.9984391734329947	
wavelet-HHH	glcm	DifferenceVariance	0.23112468300942834	0.20401942281573873	0.24945951432856772	
wavelet-HHH	glcm	JointEnergy	0.26926993213115324	0.32160538534561145	0.2505751109980609	
wavelet-HHH	glcm	JointEntropy	1.9423824628080788	1.7585918379146792	1.9983373660715047	
wavelet-HHH	glcm	Imc1	-0.056506933360952645	-0.17522198564845728	-0.0015628344383819335	
wavelet-HHH	glcm	Imc2	0.24806761911154085	0.3815292263334528	0.04458132320286771	
wavelet-HHH	glcm	Idm	0.7557742225809283	0.7530795059641215	0.7509473367145584	
wavelet-HHH	glcm	Idmn	0.9023096890323714	0.9012318023856486	0.9003789346858235	
wavelet-HHH	glcm	Id	0.7557742225809283	0.7530795059641215	0.7509473367145584	
wavelet-HHH	glcm	Idn	0.8371828150539522	0.8353863373094141	0.8339648911430391	
wavelet-HHH	glcm	InverseVariance	0.4884515548381435	0.4938409880717573	0.4981053265708831	
wavelet-HHH	glcm	MaximumProbability	0.3097607142734595	0.40060228233305156	0.2612177309048192	
wavelet-HHH	glcm	SumEntropy	1.4539309079699358	1.2647508498429223	1.5002320395006226	
wavelet-HHH	glcm	SumSquares	0.24980269242970923	0.2371875959193249	0.2499826873366857	
