Image type	Feature Class	Feature Name	1: RTSTRUCT: ANON_32_segment_Rt Frontal	1: RTSTRUCT: ANON_32_segment_Lt Ant Frontal	1: RTSTRUCT: ANON_32_segment_Rt Ant Frontal	1: RTSTRUCT: ANON_32_segment_Rt Ant lat Ventricle	1: RTSTRUCT: ANON_32_segment_Rt Lat Parietal	1: RTSTRUCT: ANON_32_segment_Rt Ant Temporal	1: RTSTRUCT: ANON_32_segment_Rt Occipital	1: RTSTRUCT: ANON_32_segment_Lt Cerebellar	1: RTSTRUCT: ANON_32_segment_Rt Inf Occipital	1: RTSTRUCT: ANON_32_segment_Rt Inf Temporal	1: RTSTRUCT: ANON_32_segment_Lt Ant Temporal	1: RTSTRUCT: ANON_32_segment_Lt Insula	1: RTSTRUCT: ANON_32_segment_Lt post paramedian	1: RTSTRUCT: ANON_32_segment_Rt Parietal
logarithm	glcm	InverseVariance	0.0	0.11557374342112414	0.0	0.027363288763840646	0.033037503432240274	0.4285972689904132	0.36875	0.3962759462759463	0.3746981713058518	0.09719973009446693	0.5757575757575757		0.08281718281718281	0.530952380952381
logarithm	glcm	MaximumProbability	1.0	0.8688141528539005	1.0	0.9720711003764309	0.9669624965677598	0.31780581799336005	0.5375	0.5607753357753358	0.32380798530890187	0.9028002699055331	0.5787878787878789		0.91018981018981	0.4482600732600732
logarithm	glcm	SumEntropy	-3.2034265038149176e-16	0.6202053739098136	-3.203426503814917e-16	0.18473357622337175	0.1850656175793029	1.653598863247017	1.1421351189613655	1.0576246024819345	1.741988083559291	0.4185276660203261	0.45844555554458		0.3778420130614625	1.0789424704351454
logarithm	glcm	SumSquares	0.0	0.06796707750546789	0.0	0.014038255259903208	0.016062892537579084	0.27859014583023667	0.1999609375	0.1801865903056379	0.29209460265735065	0.045429605805731146	0.1802777777777778		0.04471730830497064	0.2172779304029304
logarithm	glrlm	GrayLevelNonUniformity	28.615384615384617	51.65086644783543	5.25	57.66980151091911	20.09382935679787	37.806094218863386	3.7	10.712301870815804	74.95233885462777	15.509012040590989	4.737229437229438		11.29038843192213	6.711076103383795
logarithm	glrlm	GrayLevelNonUniformityNormalized	1.0	0.8321392920707696	1.0	0.9080139502476421	0.9107411325823432	0.5162692523307133	0.51	0.6617029607839768	0.46713136184063725	0.884159700625806	0.528037346251632		0.7697914454786698	0.5772539770568664
logarithm	glrlm	GrayLevelVariance	0.0	0.08393035396461516	0.0	0.04599302487617893	0.04462943370882843	0.2815821121381302	0.245	0.16914851960801155	0.33264187222297514	0.05792014968709696	0.23598132687418402		0.11510427726066502	0.21137301147156679
logarithm	glrlm	HighGrayLevelRunEmphasis	1.0	3.722030877858533	1.0	3.854504179228402	3.8592559648031965	5.424800371288638	2.65	1.6498055092482338	5.656791029290561	1.186594983963405	2.1733766233766234		3.5995163683660945	1.9160416506570352
logarithm	glrlm	LongRunEmphasis	7.314356849812128	7.210527662311336	8.825	12.317614201785334	4.472595357490726	3.7219876004029304	3.8541666666666665	2.1775799793601656	5.087208576018063	3.607783736731105	1.4004329004329004		3.075236320002931	1.7100113561652024
logarithm	glrlm	LongRunHighGrayLevelEmphasis	7.314356849812128	28.305996560210858	8.825	49.11189857708091	17.7496373947661	22.984562457953587	12.491666666666667	3.1735393347622445	32.22039082930332	3.7943787206945103	3.180952380952381		11.84276934068551	3.031297762066993
logarithm	glrlm	LongRunLowGrayLevelEmphasis	7.314356849812128	1.9366604378364538	8.825	3.119043107961439	1.1533348481718826	0.7345462635652519	1.6947916666666667	1.9285901405096455	0.9927470049320853	3.5611349907402543	0.9553030303030304		0.883353064832286	1.3796897546897546
logarithm	glrlm	LowGrayLevelRunEmphasis	1.0	0.3194922805353666	1.0	0.28637395519289954	0.28518600879920086	0.23937746582710867	0.5875	0.8375486226879414	0.24412105210814755	0.9533512540091487	0.7066558441558441		0.35012090790847633	0.7709895873357412
logarithm	glrlm	RunEntropy	1.6940947645388365	2.35816043393066	1.4473116071272885	2.4232871191561185	1.7244067434297286	2.302001363898484	1.7780380059573022	1.5059378402271266	2.9157888547562667	1.389792834491386	1.3135578430380648		1.6101916759472188	1.4997219705728013
logarithm	glrlm	RunLengthNonUniformity	9.98067141956925	18.18356736251048	2.091666666666667	14.621776375288116	8.50902832647658	36.677989481282374	3.6875	10.636949273636581	58.4877909887972	8.925455246507878	7.522366522366522		7.149678800202735	8.432263463032694
logarithm	glrlm	RunLengthNonUniformityNormalized	0.3367910501573391	0.2813089684754381	0.3981944444444444	0.2245945925068821	0.3759601033208933	0.4765690747065197	0.48052083333333334	0.6311713692561001	0.35138631539380116	0.49112980950715246	0.819172450124831		0.47812064186499936	0.704442466995811
logarithm	glrlm	RunPercentage	0.4270952927669345	0.45143177989893324	0.375	0.33813245577951456	0.5499999999999999	0.6538461538461539	0.6041666666666666	0.7728937728937729	0.5392385392385391	0.6438746438746439	0.9		0.6354515050167225	0.8296703296703296
logarithm	glrlm	RunVariance	0.8064231282562313	1.469821384773747	1.0802777777777777	2.0503094739723466	0.8162038533210395	0.8700335276810969	0.49166666666666664	0.3066190886839898	1.2657258337844668	0.48899175551736973	0.11824308848118373		0.43118445730044425	0.1791884342753986
logarithm	glrlm	ShortRunEmphasis	0.3270569482717646	0.4448803293968305	0.29538194444444443	0.29199690361484787	0.5279620554964745	0.6954452641355174	0.5804398148148148	0.7781590105227875	0.5751635352891844	0.6258839057303969	0.9143217893217893		0.6125806307159011	0.8397638448920499
logarithm	glrlm	ShortRunHighGrayLevelEmphasis	0.3270569482717646	1.5541280006803706	0.29538194444444443	1.0257573960099995	1.9711041867890937	3.410878839032618	1.1988425925925927	1.3414260582325594	2.9807982389030436	0.812478889693802	1.9792027417027418		2.064261968152776	1.6544943067378965
logarithm	glrlm	ShortRunLowGrayLevelEmphasis	0.3270569482717646	0.1675684115759455	0.29538194444444443	0.10855678051605998	0.16717652267331945	0.18534163154982392	0.4258391203703703	0.6373422485953447	0.16341277042893873	0.5792351597395458	0.6481015512265512		0.2496602963566824	0.6360812294305884
logarithm	glszm	GrayLevelNonUniformity	1.0	1.0	1.0	1.6666666666666667	1.0	2.7142857142857144	1.0	1.0	3.0	1.0	1.6666666666666667		1.0	1.0
logarithm	glszm	GrayLevelNonUniformityNormalized	1.0	0.5	1.0	0.5555555555555556	0.5	0.3877551020408163	0.5	0.5	0.5	0.5	0.5555555555555556		0.5	0.5
logarithm	glszm	GrayLevelVariance	0.0	0.25	0.0	0.2222222222222222	0.25	0.4897959183673469	0.25	0.25	0.5833333333333333	0.25	0.2222222222222222		0.25	0.25
logarithm	glszm	HighGrayLevelZoneEmphasis	1.0	2.5	1.0	2.0	2.5	3.4285714285714284	2.5	2.5	2.8333333333333335	2.5	2.0		2.5	2.5
logarithm	glszm	LargeAreaEmphasis	4489.0	8474.5	196.0	11287.0	761.0	798.5714285714286	40.0	152.5	6973.166666666667	338.5	12.0		222.5	58.0
logarithm	glszm	LargeAreaHighGrayLevelEmphasis	4489.0	33824.5	196.0	45143.0	3042.5	4513.714285714285	136.0	176.5	41101.666666666664	340.0	28.0		884.0	82.0
logarithm	glszm	LargeAreaLowGrayLevelEmphasis	4489.0	2137.0	196.0	2823.0	190.625	163.27777777777777	16.0	146.5	1381.0416666666667	338.125	8.0		57.125	52.0
logarithm	glszm	LowGrayLevelZoneEmphasis	1.0	0.625	1.0	0.75	0.625	0.5515873015873016	0.625	0.625	0.7268518518518517	0.625	0.75		0.625	0.625
logarithm	glszm	SizeZoneNonUniformity	1.0	1.0	1.0	1.0	1.0	2.7142857142857144	1.0	1.0	1.3333333333333333	1.0	1.6666666666666667		1.0	1.0
logarithm	glszm	SizeZoneNonUniformityNormalized	1.0	0.5	1.0	0.3333333333333333	0.5	0.3877551020408163	0.5	0.5	0.2222222222222222	0.5	0.5555555555555556		0.5	0.5
logarithm	glszm	SmallAreaEmphasis	0.00022276676319893073	0.01023366743146963	0.00510204081632653	0.4166765122873346	0.5003287310979618	0.5804727968348101	0.0390625	0.03298010380622837	0.3796465574490899	0.5007396449704142	0.125		0.12613378684807255	0.03625
logarithm	glszm	SmallAreaHighGrayLevelEmphasis	0.00022276676319893073	0.010322424827919332	0.00510204081632653	0.4167060491493384	0.5013149243918474	1.03656321082684	0.0625	0.12673010380622837	0.37974983103932597	2.0007396449704142	0.1875		0.12953514739229025	0.13
logarithm	glszm	SmallAreaLowGrayLevelEmphasis	0.00022276676319893073	0.010211478082357202	0.00510204081632653	0.4166691280718336	0.5000821827744905	0.46653603982611047	0.033203125	0.009542603806228374	0.3796324035252765	0.1257396449704142	0.109375		0.12528344671201813	0.012812500000000001
logarithm	glszm	ZoneEntropy	-3.203426503814917e-16	0.9999999999999993	-3.203426503814917e-16	1.5849625007211552	0.9999999999999993	2.1280852788913927	0.9999999999999993	0.9999999999999993	2.2516291673878213	0.9999999999999993	1.5849625007211552		0.9999999999999993	0.9999999999999993
logarithm	glszm	ZonePercentage	0.014925373134328358	0.014598540145985401	0.07142857142857142	0.016042780748663103	0.05	0.0625	0.16666666666666666	0.09523809523809523	0.020202020202020204	0.07407407407407407	0.3		0.08695652173913043	0.14285714285714285
logarithm	glszm	ZoneVariance	0.0	3782.25	0.0	7401.555555555555	361.0	542.5714285714284	4.0	42.25	4522.916666666666	156.25	0.8888888888888888		90.25	9.0
logarithm	gldm	DependenceEntropy	4.00893172838122	4.222690925837363	2.182005814760212	4.092269225951169	3.38128677225135	4.609897612722422	2.5849625007211534	2.791858352567481	5.105383993797765	3.4397106501513557	2.321928094887361		3.240528260216708	2.6105772433316403
logarithm	gldm	DependenceNonUniformity	4.850746268656716	8.678832116788321	3.2857142857142856	13.866310160427808	5.05	8.25	2.6666666666666665	3.761904761904762	18.46127946127946	2.7037037037037037	3.6		2.739130434782609	3.7142857142857144
logarithm	gldm	DependenceNonUniformityNormalized	0.07239919803965249	0.06334913953860088	0.23469387755102042	0.07415139123223427	0.12625	0.07366071428571429	0.2222222222222222	0.17913832199546487	0.06215919010531805	0.10013717421124829	0.36		0.11909262759924386	0.2653061224489796
logarithm	gldm	DependenceVariance	23.91445756293161	27.14262880281315	2.714285714285714	33.46987331636592	22.659999999999997	18.874999999999996	2.3055555555555554	4.562358276643991	23.561881440669318	14.043895747599452	0.56		14.510396975425332	3.1020408163265305
logarithm	gldm	GrayLevelNonUniformity	67.0	123.71532846715328	14.0	181.09625668449198	38.05	55.482142857142854	6.666666666666667	14.523809523809524	141.06734006734007	25.074074074074073	5.2		19.347826086956523	8.285714285714286
logarithm	gldm	GrayLevelVariance	0.0	0.04848420267462305	0.0	0.015785409934513425	0.024375	0.28316326530612246	0.2222222222222222	0.15419501133786848	0.30536566563502593	0.035665294924554176	0.24		0.07939508506616258	0.20408163265306123
logarithm	gldm	HighGrayLevelEmphasis	1.0	3.846715328467153	1.0	3.9518716577540105	3.925	5.839285714285714	3.0	1.5714285714285714	6.02020202020202	1.1111111111111112	2.2		3.739130434782609	1.8571428571428572
logarithm	gldm	LargeDependenceEmphasis	276.5820895522388	260.0948905109489	38.714285714285715	365.02139037433153	183.95	118.875	19.666666666666668	52.23809523809524	192.03703703703704	119.29629629629629	10.8		124.30434782608695	32.57142857142857
logarithm	gldm	LargeDependenceHighGrayLevelEmphasis	276.5820895522388	1034.5328467153286	38.714285714285715	1459.9411764705883	735.725	828.1428571428571	72.16666666666667	61.38095238095238	1280.1548821548822	119.4074074074074	25.8		496.17391304347825	46.285714285714285
logarithm	gldm	LargeDependenceLowGrayLevelEmphasis	276.5820895522388	66.48540145985402	38.714285714285715	91.29144385026738	46.00625	19.940972222222225	6.541666666666667	49.95238095238095	33.93948746726525	119.26851851851852	7.05		31.33695652173913	29.142857142857142
logarithm	gldm	LowGrayLevelEmphasis	1.0	0.28832116788321166	1.0	0.2620320855614973	0.26875	0.21676587301587302	0.5	0.8571428571428571	0.21632996632996632	0.9722222222222222	0.7		0.31521739130434784	0.7857142857142857
logarithm	gldm	SmallDependenceEmphasis	0.005151813432380439	0.00660397643030312	0.034787639923694345	0.011961925913564207	0.03861545815245841	0.05648760083835989	0.09200160619803475	0.028936239821624278	0.019520923395871775	0.048883330670081375	0.11944444444444444		0.030386485908420947	0.04558796071338589
logarithm	gldm	SmallDependenceHighGrayLevelEmphasis	0.005151813432380439	0.022213115115919266	0.034787639923694345	0.02378353253126217	0.07946183260983364	0.16127841190194997	0.18745086923658352	0.06465052553591	0.058058638968987754	0.1599944417811925	0.22361111111111112		0.05632855232933597	0.09915938928481446
logarithm	gldm	SmallDependenceLowGrayLevelEmphasis	0.005151813432380439	0.0027016917588990825	0.034787639923694345	0.009006524259139715	0.0284038645381146	0.033775487273718645	0.06813929043839757	0.02000766839305285	0.01294988802759118	0.02110555289230359	0.09340277777777778		0.02390096930319219	0.032195103570528745
logarithm	ngtdm	Busyness	0.0	1.9062930812918173	0.0	0.580150824459574	0.15732979142070047	4.607945143288597	1.0162698412698412	4.165137948471282	9.07077392502168	0.784289763885352	7.620238095238093		0.32035376082251077	12.489162226662222
logarithm	ngtdm	Coarseness	1000000.0	0.142030095371702	1000000.0	0.441547909201487	1.6509286473641427	0.04710435059801606	0.4919953143303397	0.2801027675673659	0.022243560033092087	0.7172094114978488	0.32807373847836274		0.8974453718346915	0.2802429767889554
logarithm	ngtdm	Complexity	0.0	0.10278483660649576	0.0	0.02422203104781315	0.030285984848484843	1.3799363113078105	0.33875661375661376	0.3400112610996965	1.1773669758052308	0.103280956561034	0.6096190476190476		0.09689338701626034	0.5097617235372337
logarithm	ngtdm	Contrast	0.0	0.004427375425785095	0.0	0.00042755465294514193	0.0009723248106060605	0.03789170417286587	0.07976190476190476	0.04907961299279732	0.034936932077592533	0.003182741892318086	0.14162857142857144		0.009492454752173663	0.09750097650972286
logarithm	ngtdm	Strength	0.0	0.1598686605769524	0.0	0.39486861521718314	1.2534391663217357	0.14377190917899874	0.46434494195688225	0.2992126115010366	0.06619100924627004	0.8300621877292628	0.33891466612870685		0.7273061205748658	0.29901771237675767
gradient	firstorder	10Percentile	28.006389236450197	8.73888931274414	19.062885093688966	7.502494621276856	25.451212692260743	18.497353553771973	5.8602360725402844	11.073217391967773	12.961147499084472	23.38319511413574	25.795721912384032		25.210080718994142	13.719213581085205
gradient	firstorder	90Percentile	58.9017578125	28.5783374786377	38.98464012145997	27.06616287231446	56.02461776733399	58.20582733154297	29.69197120666504	23.277565002441406	48.047085571289095	56.11558151245118	56.92821083068847		37.05659484863281	20.987399291992187
gradient	firstorder	Energy	7821599.978286443	13760330.534864213	1501654.439298964	18863026.60529714	4596839.57546838	12951550.419682322	1229974.2993727613	2119363.281862135	31999479.13882746	3068678.8378275726	1154700.738995429		2520091.9260212965	1412694.5134300387
gradient	firstorder	Entropy	1.1755065790700587	0.617999518630947	0.9999999999999993	0.7682066052013801	0.9921849424766128	1.4393159815402319	0.9182958340544889	0.4537163391869442	1.3127827215219978	1.3800943362833287	1.356779649447038		0.42622865699814416	-3.203426503814917e-16
gradient	firstorder	InterquartileRange	16.257749557495117	9.16631031036377	14.166278839111328	11.06549072265625	11.08313274383545	23.396574020385742	9.03420901298523	5.225519180297852	20.010955810546875	21.845075607299805	14.420465469360352		8.649385452270508	4.8887152671813965
gradient	firstorder	Kurtosis	3.4967692093654095	3.459641441396607	1.915811031589867	12.412007409983962	3.6901362098192667	2.3130219648982187	2.8580268643767934	2.631467698147282	2.6104488702661106	2.143644314856628	3.3530320927745327		3.1051254725090267	1.8320883051925767
gradient	firstorder	Maximum	77.7303695678711	43.1805534362793	42.06037139892578	88.48139953613281	73.24321746826172	68.4884262084961	30.074037551879883	26.986967086791992	67.87974548339844	63.63904571533203	75.70720672607422		46.07168197631836	22.690906524658203
gradient	firstorder	MeanAbsoluteDeviation	9.980981998014462	5.984434332297056	6.874890989186812	8.144782919876775	9.974572039246558	11.99786656730029	6.772518462604947	3.560874575660342	10.862925119636474	11.478580380663459	12.435500106811523		5.050207156089393	2.5597990775594903
gradient	firstorder	Mean	41.43288213815262	16.83154106662221	27.411846569606237	17.361171832059156	38.71688677072525	39.73175835183689	20.030706961949665	17.647780736287434	27.978308807719838	36.856255213419594	39.39736680984497		30.954227862150773	17.64452157701765
gradient	firstorder	Median	39.588966369628906	14.939720153808594	25.090462684631348	13.990976333618164	38.37356758117676	40.8971004486084	21.20590114593506	17.82918930053711	25.545658111572266	33.985816955566406	35.86669731140137		30.690000534057617	18.249670028686523
gradient	firstorder	Minimum	8.265748977661133	2.734225034713745	18.096424102783203	1.2232341766357422	5.091508388519287	5.916373252868652	1.0732250213623047	8.91840648651123	4.77128267288208	12.428853988647461	9.565627098083496		18.3916072845459	12.985346794128418
gradient	firstorder	Range	69.46462059020996	40.44632840156555	23.963947296142578	87.25816535949707	68.15170907974243	62.57205295562744	29.000812530517578	18.06856060028076	63.10846281051636	51.21019172668457	66.14157962799072		27.68007469177246	9.705559730529785
gradient	firstorder	RobustMeanAbsoluteDeviation	6.572956586316965	4.01949991367951	4.773236236572265	4.521788228498343	5.785413324832916	8.506544355518562	3.2645552456378937	2.4170763088345115	7.938936257732076	8.415636767605804	7.074237048625946		3.376250785114856	1.8555707168579105
gradient	firstorder	RootMeanSquared	341.67279403455547	316.9232854613589	327.5072997331471	317.60321161525894	338.99998434617885	340.05711730954533	320.15286705113766	317.6823272406793	328.24130453491995	337.127233802598	339.8088784883981		331.0124078865307	317.6582297994001
