Image type	Feature Class	Feature Name	1: RTSTRUCT: ANON_22_segment_Rt sup vermis	1: RTSTRUCT: ANON_22_segment_Rt Inf Medial cerebellum	1: RTSTRUCT: ANON_22_segment_Rt Frontal deep	1: RTSTRUCT: ANON_22_segment_Lt Frontal
log-sigma-1-0-mm-3D	glszm	ZoneEntropy	2.7924812503605754	2.321928094887361	0.9999999999999993	4.316827716832508
log-sigma-1-0-mm-3D	glszm	ZonePercentage	0.1643835616438356	0.21739130434782608	0.6666666666666666	0.060209424083769635
log-sigma-1-0-mm-3D	glszm	ZoneVariance	43.74305555555555	7.4399999999999995	0.25	688.9338374291116
log-sigma-1-0-mm-3D	gldm	DependenceEntropy	4.390875072134091	3.2033650875091713	0.9182958340544889	5.607824357392691
log-sigma-1-0-mm-3D	gldm	DependenceNonUniformity	11.273972602739725	5.695652173913044	1.6666666666666667	40.67015706806283
log-sigma-1-0-mm-3D	gldm	DependenceNonUniformityNormalized	0.1544379808594483	0.24763705103969755	0.5555555555555556	0.10646637975932677
log-sigma-1-0-mm-3D	gldm	DependenceVariance	5.691874648151623	1.822306238185255	0.2222222222222222	7.652284750966256
log-sigma-1-0-mm-3D	gldm	GrayLevelNonUniformity	16.28767123287671	6.217391304347826	1.6666666666666667	72.95811518324608
log-sigma-1-0-mm-3D	gldm	GrayLevelVariance	1.6265715894164008	1.0132325141776937	0.2222222222222222	2.6457402483484556
log-sigma-1-0-mm-3D	gldm	HighGrayLevelEmphasis	12.89041095890411	11.08695652173913	2.0	24.578534031413614
log-sigma-1-0-mm-3D	gldm	LargeDependenceEmphasis	29.876712328767123	16.130434782608695	3.0	45.8848167539267
log-sigma-1-0-mm-3D	gldm	LargeDependenceHighGrayLevelEmphasis	274.4246575342466	147.8695652173913	4.0	904.3848167539267
log-sigma-1-0-mm-3D	gldm	LargeDependenceLowGrayLevelEmphasis	6.277035768645358	2.3898188405797103	2.75	3.1430772716300015
log-sigma-1-0-mm-3D	gldm	LowGrayLevelEmphasis	0.17584094368340944	0.1589734299516908	0.75	0.0699004482052662
log-sigma-1-0-mm-3D	gldm	SmallDependenceEmphasis	0.14300846969835798	0.13891304347826086	0.5	0.05931922721446338
log-sigma-1-0-mm-3D	gldm	SmallDependenceHighGrayLevelEmphasis	2.317522738086515	1.4688164251207732	1.5	1.6733473320755
log-sigma-1-0-mm-3D	gldm	SmallDependenceLowGrayLevelEmphasis	0.014159425239761344	0.05192398013955985	0.25	0.004662788365581205
log-sigma-1-0-mm-3D	ngtdm	Busyness	1.28892133773968	0.3549877920282331	0.0	1.1452193531495556
log-sigma-1-0-mm-3D	ngtdm	Coarseness	0.06873362277101311	0.2382020605449062	1.0	0.01936378453217992
log-sigma-1-0-mm-3D	ngtdm	Complexity	8.599859084589228	7.037261279159869	0.6666666666666666	35.11798619877849
log-sigma-1-0-mm-3D	ngtdm	Contrast	0.14673962966862675	0.08236780050538577	0.14814814814814814	0.05168359020193126
log-sigma-1-0-mm-3D	ngtdm	Strength	0.5699419268147995	1.6277736599607202	1.0	0.6886724111430562
log-sigma-2-0-mm-3D	firstorder	10Percentile	-82.8004150390625	-68.35694274902343	-25.4465087890625	-41.08669929504394
log-sigma-2-0-mm-3D	firstorder	90Percentile	-26.04460678100586	-28.267945098876954	-24.30903778076172	-2.2297476053237912
log-sigma-2-0-mm-3D	firstorder	Energy	4503268.380115763	1467232.7201001202	227162.11392109183	29401872.22778469
log-sigma-2-0-mm-3D	firstorder	Entropy	1.9133852967762592	1.2145404077952493	0.9182958340544889	1.40188654197939
log-sigma-2-0-mm-3D	firstorder	InterquartileRange	35.76554489135742	21.896427154541016	0.7109193801879883	21.833375930786133
log-sigma-2-0-mm-3D	firstorder	Kurtosis	2.1572202623342096	2.0168267688688477	1.4999999999999964	2.4649487666286394
log-sigma-2-0-mm-3D	firstorder	Maximum	-10.536872863769531	-20.984647750854492	-24.243436813354492	16.725343704223633
log-sigma-2-0-mm-3D	firstorder	MeanAbsoluteDeviation	19.406166558776615	12.094793900199559	0.5590383741590715	12.267255811542798
log-sigma-2-0-mm-3D	firstorder	Mean	-52.68640260827051	-47.84086990356445	-24.826718012491863	-22.96689347134835
log-sigma-2-0-mm-3D	firstorder	Median	-51.632179260253906	-46.25244140625	-24.571441650390625	-24.573604583740234
log-sigma-2-0-mm-3D	firstorder	Minimum	-103.80158996582031	-72.0500717163086	-25.66527557373047	-52.91046905517578
log-sigma-2-0-mm-3D	firstorder	Range	93.26471710205078	51.0654239654541	1.4218387603759766	69.63581275939941
log-sigma-2-0-mm-3D	firstorder	RobustMeanAbsoluteDeviation	14.486169837958705	8.430779057803038	0.0	8.918200196120424
log-sigma-2-0-mm-3D	firstorder	RootMeanSquared	248.37191456924288	252.5722212771523	275.1739534192216	277.431526516356
log-sigma-2-0-mm-3D	firstorder	Skewness	-0.22267125070917937	0.05329807041043219	-0.5558575390899082	0.3512439773953317
log-sigma-2-0-mm-3D	firstorder	TotalEnergy	4503268.380115763	1467232.7201001202	240228.96118203964	29401872.22778469
log-sigma-2-0-mm-3D	firstorder	Uniformity	0.2948020266466504	0.4593572778827978	0.5555555555555556	0.4184369945999287
log-sigma-2-0-mm-3D	firstorder	Variance	524.5924919528063	208.5000698836758	0.36952058727506987	220.90979228027285
log-sigma-2-0-mm-3D	glcm	Autocorrelation	9.93740705627159	2.172458737843353	2.6666666666666665	6.518625343302461
log-sigma-2-0-mm-3D	glcm	JointAverage	3.1078630171900823	1.4665997464074385	1.6666666666666667	2.511149176184019
log-sigma-2-0-mm-3D	glcm	ClusterProminence	11.875287086537687	1.0394007438608452	0.0	4.927476694416994
log-sigma-2-0-mm-3D	glcm	ClusterShade	0.12487627323886984	0.2752602960705936	0.0	1.0347510075341981
log-sigma-2-0-mm-3D	glcm	ClusterTendency	2.2395504587439317	0.6189781143699501	0.0	1.2857981484664618
log-sigma-2-0-mm-3D	glcm	Contrast	1.1344598270804302	0.5560202617894926	0.6666666666666666	0.4355851281127097
log-sigma-2-0-mm-3D	glcm	Correlation	0.3305793261545071	0.06841663324080914	-0.33333333333333276	0.49388507440544127
log-sigma-2-0-mm-3D	glcm	DifferenceAverage	0.8080895182474234	0.5261057318749627	0.6666666666666666	0.41145261380824383
log-sigma-2-0-mm-3D	glcm	DifferenceEntropy	1.4043178403156074	0.9813531139102315	-3.203426503814917e-16	1.0239991359934149
log-sigma-2-0-mm-3D	glcm	DifferenceVariance	0.4567585025323056	0.2442315146000403	0.0	0.26001586851685066
log-sigma-2-0-mm-3D	glcm	JointEnergy	0.0985386661960205	0.269228366775203	0.6666666666666666	0.228567078733923
log-sigma-2-0-mm-3D	glcm	JointEntropy	3.571303009734253	2.0712639885047164	0.6666666666666661	2.533475834156715
log-sigma-2-0-mm-3D	glcm	Imc1	-0.12101381224348946	-0.11014590641702944	-0.6666666666666666	-0.1656838777074231
log-sigma-2-0-mm-3D	glcm	Imc2	0.5865693534327302	0.41285879509462203	0.6199156633547958	0.5890420289560985
log-sigma-2-0-mm-3D	glcm	Idm	0.6285922717595891	0.7399385870539719	0.6666666666666666	0.7966869445263247
log-sigma-2-0-mm-3D	glcm	Idmn	0.9591601409126049	0.9457786444324905	0.8666666666666667	0.9748032133046253
log-sigma-2-0-mm-3D	glcm	Id	0.648895657239975	0.7419328890482737	0.6666666666666666	0.7982957788132891
log-sigma-2-0-mm-3D	glcm	Idn	0.8729852327565619	0.8699692935269858	0.7777777777777777	0.9185138943818335
log-sigma-2-0-mm-3D	glcm	InverseVariance	0.5362537184875319	0.49993051819974893	0.6666666666666666	0.3903366637918362
log-sigma-2-0-mm-3D	glcm	MaximumProbability	0.14487646185043082	0.36823923939308556	0.6666666666666666	0.37679209600653907
log-sigma-2-0-mm-3D	glcm	SumEntropy	2.5436543782905283	1.5253619692227234	-3.203426503814917e-16	2.0690816016343367
log-sigma-2-0-mm-3D	glcm	SumSquares	0.8435025714560903	0.2937495940398607	0.16666666666666666	0.43034581914479286
log-sigma-2-0-mm-3D	glrlm	GrayLevelNonUniformity	16.749899126831927	8.236205434109698	1.4444444444444446	85.80069774718274
log-sigma-2-0-mm-3D	glrlm	GrayLevelNonUniformityNormalized	0.29024412333001104	0.45561048152932515	0.5370370370370371	0.4115547512996018
log-sigma-2-0-mm-3D	glrlm	GrayLevelVariance	0.8923531847685917	0.34332050474194425	0.23148148148148148	0.44808359714965895
log-sigma-2-0-mm-3D	glrlm	HighGrayLevelRunEmphasis	12.414060539444522	3.0044062761614563	2.8333333333333335	7.861600973284746
log-sigma-2-0-mm-3D	glrlm	LongRunEmphasis	1.8943108653487228	1.941087229036741	1.5	5.031889930973912
log-sigma-2-0-mm-3D	glrlm	LongRunHighGrayLevelEmphasis	22.013357221093568	4.9260299489877974	4.833333333333333	32.276049054463996
log-sigma-2-0-mm-3D	glrlm	LongRunLowGrayLevelEmphasis	0.23487597882631844	1.2573876769181207	0.6666666666666666	0.979555232619899
log-sigma-2-0-mm-3D	glrlm	LowGrayLevelRunEmphasis	0.12314620254552877	0.5614345588287797	0.5416666666666666	0.16976729089264692
log-sigma-2-0-mm-3D	glrlm	RunEntropy	2.722802594433145	1.9408542081543685	0.9455305560363257	3.0383890861594973
log-sigma-2-0-mm-3D	glrlm	RunLengthNonUniformity	36.67966909301405	11.633291489542975	2.3333333333333335	77.72999881143689
log-sigma-2-0-mm-3D	glrlm	RunLengthNonUniformityNormalized	0.6298626040689973	0.6280746473699839	0.8333333333333334	0.36211524644175846
log-sigma-2-0-mm-3D	glrlm	RunPercentage	0.7892518440463647	0.7859531772575251	0.8888888888888888	0.5455094643576319
log-sigma-2-0-mm-3D	glrlm	RunVariance	0.25423076876841716	0.23240175991385495	0.08333333333333333	1.3622089391749628
log-sigma-2-0-mm-3D	glrlm	ShortRunEmphasis	0.8132483166619473	0.7967246862757698	0.875	0.6003581744433565
log-sigma-2-0-mm-3D	glrlm	ShortRunHighGrayLevelEmphasis	10.45885462378396	2.5954445832452495	2.3333333333333335	5.210255873161651
log-sigma-2-0-mm-3D	glrlm	ShortRunLowGrayLevelEmphasis	0.09905750468655404	0.40958083990254346	0.5104166666666666	0.09340288512607306
log-sigma-2-0-mm-3D	glszm	GrayLevelNonUniformity	1.8571428571428572	1.0	1.0	2.0
log-sigma-2-0-mm-3D	glszm	GrayLevelNonUniformityNormalized	0.2653061224489796	0.3333333333333333	0.5	0.3333333333333333
log-sigma-2-0-mm-3D	glszm	GrayLevelVariance	2.2448979591836733	0.6666666666666666	0.25	1.3333333333333333
log-sigma-2-0-mm-3D	glszm	HighGrayLevelZoneEmphasis	15.0	4.666666666666667	2.5	10.333333333333334
log-sigma-2-0-mm-3D	glszm	LargeAreaEmphasis	220.14285714285714	81.0	2.5	10116.333333333334
log-sigma-2-0-mm-3D	glszm	LargeAreaHighGrayLevelEmphasis	2578.8571428571427	204.66666666666666	8.5	64194.666666666664
log-sigma-2-0-mm-3D	glszm	LargeAreaLowGrayLevelEmphasis	23.053015873015873	50.4537037037037	1.0	1887.8032407407409
log-sigma-2-0-mm-3D	glszm	LowGrayLevelZoneEmphasis	0.22051587301587303	0.4537037037037037	0.625	0.25810185185185186
log-sigma-2-0-mm-3D	glszm	SizeZoneNonUniformity	1.8571428571428572	1.6666666666666667	1.0	1.0
log-sigma-2-0-mm-3D	glszm	SizeZoneNonUniformityNormalized	0.2653061224489796	0.5555555555555556	0.5	0.16666666666666666
log-sigma-2-0-mm-3D	glszm	SmallAreaEmphasis	0.3187282802667418	0.33884297520661155	0.625	0.18199085793637637
log-sigma-2-0-mm-3D	glszm	SmallAreaHighGrayLevelEmphasis	4.5166009204470745	3.0137741046831956	1.0	2.7554999708426036
log-sigma-2-0-mm-3D	glszm	SmallAreaLowGrayLevelEmphasis	0.15008928571428573	0.04048056320783593	0.53125	0.0211412982746068
log-sigma-2-0-mm-3D	glszm	ZoneEntropy	2.5216406363433164	1.5849625007211552	0.9999999999999993	2.5849625007211543
log-sigma-2-0-mm-3D	glszm	ZonePercentage	0.0958904109589041	0.13043478260869565	0.6666666666666666	0.015706806282722512
log-sigma-2-0-mm-3D	glszm	ZoneVariance	111.38775510204081	22.22222222222222	0.25	6062.888888888889
log-sigma-2-0-mm-3D	gldm	DependenceEntropy	4.118683677774021	3.3061706517091833	0.9182958340544889	5.16407062735313
log-sigma-2-0-mm-3D	gldm	DependenceNonUniformity	12.26027397260274	3.0	1.6666666666666667	21.272251308900522
log-sigma-2-0-mm-3D	gldm	DependenceNonUniformityNormalized	0.16794895852880465	0.13043478260869565	0.5555555555555556	0.05568652175104849
log-sigma-2-0-mm-3D	gldm	DependenceVariance	5.208481891536874	6.419659735349716	0.2222222222222222	26.756996792851076
log-sigma-2-0-mm-3D	gldm	GrayLevelNonUniformity	21.52054794520548	10.565217391304348	1.6666666666666667	159.84293193717278
log-sigma-2-0-mm-3D	gldm	GrayLevelVariance	0.855319947457309	0.33270321361058597	0.2222222222222222	0.43101888654368037
log-sigma-2-0-mm-3D	gldm	HighGrayLevelEmphasis	12.027397260273972	2.782608695652174	3.0	7.12041884816754
log-sigma-2-0-mm-3D	gldm	LargeDependenceEmphasis	47.19178082191781	49.52173913043478	3.0	191.0261780104712
log-sigma-2-0-mm-3D	gldm	LargeDependenceHighGrayLevelEmphasis	473.8904109589041	87.04347826086956	11.0	1091.392670157068
log-sigma-2-0-mm-3D	gldm	LargeDependenceLowGrayLevelEmphasis	6.386529680365296	40.18961352657005	1.0	40.04741128563118
log-sigma-2-0-mm-3D	gldm	LowGrayLevelEmphasis	0.12388888888888888	0.6026570048309179	0.5	0.18251890634089588
log-sigma-2-0-mm-3D	gldm	SmallDependenceEmphasis	0.06525560604235069	0.0719303357080978	0.5	0.017274009320216922
log-sigma-2-0-mm-3D	gldm	SmallDependenceHighGrayLevelEmphasis	0.9815142279431699	0.4831429946847319	1.0	0.18233606486204015
log-sigma-2-0-mm-3D	gldm	SmallDependenceLowGrayLevelEmphasis	0.01726284828410795	0.01743634970790062	0.375	0.0024965340228009273
log-sigma-2-0-mm-3D	ngtdm	Busyness	0.6710416278376904	1.4607484255510574	0.5	5.602157642804789
log-sigma-2-0-mm-3D	ngtdm	Coarseness	0.10541288524299518	0.2071757009309818	1.0	0.02005529803695772
log-sigma-2-0-mm-3D	ngtdm	Complexity	5.1153695483973936	1.6139119334771512	0.6666666666666666	2.1491180065086817
log-sigma-2-0-mm-3D	ngtdm	Contrast	0.04586698110288691	0.05429945402000963	0.14814814814814814	0.024621433083704628
log-sigma-2-0-mm-3D	ngtdm	Strength	0.7593508051331845	0.6331818454195014	1.0	0.10317030127346294
log-sigma-3-0-mm-3D	firstorder	10Percentile	-38.3649299621582	-14.977499771118163	-19.88154296875	-32.32979278564453
log-sigma-3-0-mm-3D	firstorder	90Percentile	-18.766523361206055	1.9783375740051272	-19.293611145019533	-8.602086639404297
log-sigma-3-0-mm-3D	firstorder	Energy	5379266.304206039	1972453.0260910657	235944.9220139372	29951065.914991092
log-sigma-3-0-mm-3D	firstorder	Entropy	0.9271587399898301	0.8280557253795033	-3.203426503814917e-16	0.9940487185422306
log-sigma-3-0-mm-3D	firstorder	InterquartileRange	11.155487060546875	13.114527821540833	0.36745738983154297	12.986453771591187
log-sigma-3-0-mm-3D	firstorder	Kurtosis	2.1281430089407705	2.1575210759394152	1.4999999999999907	2.5194350902546176
log-sigma-3-0-mm-3D	firstorder	Maximum	-13.63264274597168	3.7987539768218994	-19.265796661376953	5.285835266113281
log-sigma-3-0-mm-3D	firstorder	MeanAbsoluteDeviation	6.093438923571431	6.026141024266839	0.2957238091362851	7.517383239381731
log-sigma-3-0-mm-3D	firstorder	Mean	-28.63963464188249	-7.243052897245987	-19.557125727335613	-20.139904116148724
log-sigma-3-0-mm-3D	firstorder	Median	-29.374156951904297	-8.678287506103516	-19.404869079589844	-20.776451110839844
log-sigma-3-0-mm-3D	firstorder	Minimum	-41.80913543701172	-22.20447540283203	-20.00071144104004	-39.930503845214844
log-sigma-3-0-mm-3D	firstorder	Range	28.17649269104004	26.00322937965393	0.7349147796630859	45.216339111328125
log-sigma-3-0-mm-3D	firstorder	RobustMeanAbsoluteDeviation	4.527173125365948	4.288723354933584	0.0	5.41617019788215
log-sigma-3-0-mm-3D	firstorder	RootMeanSquared	271.4564044366457	292.8460811097712	280.443055428333	280.01059214721926
log-sigma-3-0-mm-3D	firstorder	Skewness	0.09217929271073279	-0.1386874208743462	-0.6075022909287777	0.11814018781703339
log-sigma-3-0-mm-3D	firstorder	TotalEnergy	5379266.304206039	1972453.0260910657	249516.97505013717	29951065.914991092
log-sigma-3-0-mm-3D	firstorder	Uniformity	0.5496340776881216	0.6143667296786388	1.0	0.5557139332803377
log-sigma-3-0-mm-3D	firstorder	Variance	52.131622380747444	52.19714442597204	0.10160766561926318	84.25844651793653
log-sigma-3-0-mm-3D	glcm	Autocorrelation	1.6016615115658366	1.5403816269200885	1.0	2.7388869178152984
log-sigma-3-0-mm-3D	glcm	JointAverage	1.2498309996367505	1.2381160506160507	1.0	1.6202633552759744
log-sigma-3-0-mm-3D	glcm	ClusterProminence	0.5590474986922596	0.38333767185400636	0.0	0.9988361662942644
log-sigma-3-0-mm-3D	glcm	ClusterShade	0.29719716694966575	0.19925583327748028	0.0	-0.18107512803797524
log-sigma-3-0-mm-3D	glcm	ClusterTendency	0.45178561794977906	0.3666244492177374	0.0	0.7334168501321112
log-sigma-3-0-mm-3D	glcm	Contrast	0.29566297468882974	0.3479330498561267	0.0	0.28013905777364617
log-sigma-3-0-mm-3D	glcm	Correlation	0.2036712105712931	0.022205010464119747	1.0	0.4489311281019956
log-sigma-3-0-mm-3D	glcm	DifferenceAverage	0.29566297468882974	0.3479330498561267	0.0	0.28013905777364617
log-sigma-3-0-mm-3D	glcm	DifferenceEntropy	0.8481105763673719	0.7897047024210588	-3.203426503814917e-16	0.8397289053284871
log-sigma-3-0-mm-3D	glcm	DifferenceVariance	0.20047727030669668	0.18632516114161074	0.0	0.19717850794239816
log-sigma-3-0-mm-3D	glcm	JointEnergy	0.42579843337399903	0.4563960893214572	1.0	0.31933756455200485
log-sigma-3-0-mm-3D	glcm	JointEntropy	1.549062694736932	1.354616633043034	-3.203426503814917e-16	1.8904441669699663
log-sigma-3-0-mm-3D	glcm	Imc1	-0.08332374915156929	-0.25450452633736914	0.0	-0.16689797558769376
log-sigma-3-0-mm-3D	glcm	Imc2	0.27408328398756787	0.528469016264738	0.0	0.514762724163089
log-sigma-3-0-mm-3D	glcm	Idm	0.8521685126555851	0.8260334750719367	1.0	0.859930471113177
log-sigma-3-0-mm-3D	glcm	Idmn	0.9408674050622341	0.9304133900287747	1.0	0.9719860942226352
log-sigma-3-0-mm-3D	glcm	Id	0.8521685126555851	0.8260334750719367	1.0	0.859930471113177
log-sigma-3-0-mm-3D	glcm	Idn	0.9014456751037234	0.8840223167146244	1.0	0.9299652355565885
log-sigma-3-0-mm-3D	glcm	InverseVariance	0.29566297468882974	0.3479330498561267	0.0	0.28013905777364617
log-sigma-3-0-mm-3D	glcm	MaximumProbability	0.6023375130188346	0.587917424455886	1.0	0.46202744551495323
log-sigma-3-0-mm-3D	glcm	SumEntropy	1.2533997200481026	1.0066835831869076	-3.203426503814917e-16	1.6103051091963212
log-sigma-3-0-mm-3D	glcm	SumSquares	0.18686214815965219	0.17863937476846603	0.0	0.25338897697643936
log-sigma-3-0-mm-3D	glrlm	GrayLevelNonUniformity	21.232609284597842	9.17613098975328	2.0	102.2993572618838
log-sigma-3-0-mm-3D	glrlm	GrayLevelNonUniformityNormalized	0.5018943432357639	0.5661440970842881	1.0	0.5866359811849363
log-sigma-3-0-mm-3D	glrlm	GrayLevelVariance	0.24905282838211812	0.21692795145785596	0.0	0.23016432793757666
log-sigma-3-0-mm-3D	glrlm	HighGrayLevelRunEmphasis	2.4523342869675915	1.9639628173683898	1.0	3.438272772551852
log-sigma-3-0-mm-3D	glrlm	LongRunEmphasis	4.031472277923296	2.6751613195885637	2.5	7.000739986720419
log-sigma-3-0-mm-3D	glrlm	LongRunHighGrayLevelEmphasis	6.875023416109771	4.3314318292646465	2.5	21.01615289959938
log-sigma-3-0-mm-3D	glrlm	LongRunLowGrayLevelEmphasis	3.3205844933766766	2.2610936921695437	2.5	3.543394860323607
log-sigma-3-0-mm-3D	glrlm	LowGrayLevelRunEmphasis	0.6369164282581021	0.7590092956579025	1.0	0.4265788824594423
log-sigma-3-0-mm-3D	glrlm	RunEntropy	2.161195130195259	1.769937384917295	0.9999999999999994	2.906775847883599
log-sigma-3-0-mm-3D	glrlm	RunLengthNonUniformity	17.073866331740614	9.399719784859105	1.0	50.00109326607115
