Image type	Feature Class	Feature Name	1: RTSTRUCT: RTstruct_3_segment_1 cerebe 1	1: RTSTRUCT: RTstruct_3_segment_2 Lt Parietal 1	1: RTSTRUCT: RTstruct_3_segment_3 Lt Frontal 1	1: RTSTRUCT: RTstruct_3_segment_4 Rt Thalamic 1	1: RTSTRUCT: RTstruct_3_segment_5 RT Frontal 1
wavelet-LHH	firstorder	RobustMeanAbsoluteDeviation	0.6443341263028236	11.148632637812632	3.8881087550448346	6.155640171880621	
wavelet-LHH	firstorder	RootMeanSquared	297.76058828516193	301.13655856192156	303.1651902792497	300.3201559642251	
wavelet-LHH	firstorder	Skewness	-1.117371604780753	-0.26924671919059695	0.032161693555704515	0.5581101552320831	
wavelet-LHH	firstorder	TotalEnergy	409469.8924963526	20131676.37235891	424469.2307380838	5411531.764702589	
wavelet-LHH	firstorder	Uniformity	0.625	0.310039769499229	0.5	0.4872222222222222	
wavelet-LHH	firstorder	Variance	53.85214102882813	827.0789039056416	31.143060537718984	105.14209130097792	
wavelet-LHH	glcm	Autocorrelation	2.5	30.444363617596498	2.125	2.2383709794790505	
wavelet-LHH	glcm	JointAverage	1.625	5.518927525854175	1.5	1.497350884662786	
wavelet-LHH	glcm	ClusterProminence	0.0	34.103531917580554	0.25	0.8080578557748197	
wavelet-LHH	glcm	ClusterShade	0.0	-0.2235300139056876	0.0	0.12262722233039065	
wavelet-LHH	glcm	ClusterTendency	0.0	2.434386038208509	0.25	0.5906110532361487	
wavelet-LHH	glcm	Contrast	0.75	2.4931672194496004	0.75	0.6077327420008678	
wavelet-LHH	glcm	Correlation	-0.49999999999999933	-0.009990069268224894	-0.49999999999999956	-0.013690416032660541	
wavelet-LHH	glcm	DifferenceAverage	0.75	1.0464109710386564	0.75	0.5425573489184979	
wavelet-LHH	glcm	DifferenceEntropy	-3.203426503814917e-16	1.8875752075122483	-3.203426503814917e-16	1.0958708758432454	
wavelet-LHH	glcm	DifferenceVariance	0.0	1.3653924492737095	0.0	0.28443864622451714	
wavelet-LHH	glcm	JointEnergy	0.625	0.11951234770118367	0.5	0.25395474638062726	
wavelet-LHH	glcm	JointEntropy	0.7499999999999994	3.825443049736779	0.9999999999999993	2.162735350588693	
wavelet-LHH	glcm	Imc1	-0.75	-0.11672459540590195	-1.0	-0.09604294204155701	
wavelet-LHH	glcm	Imc2	0.6974051212741452	0.6062653412865255	0.9298734950321936	0.39765864587433164	
wavelet-LHH	glcm	Idm	0.625	0.599438337589474	0.625	0.7352388648489879	
wavelet-LHH	glcm	Idmn	0.8500000000000001	0.9736130781731884	0.8500000000000001	0.9422348208652533	
wavelet-LHH	glcm	Id	0.625	0.6293257069140373	0.625	0.7395838910544792	
wavelet-LHH	glcm	Idn	0.75	0.9064461313011771	0.7499999999999999	0.867619432424494	
wavelet-LHH	glcm	InverseVariance	0.75	0.46470764366884837	0.75	0.48552887997142435	
wavelet-LHH	glcm	MaximumProbability	0.625	0.20399777694194968	0.5	0.33383689953457396	
wavelet-LHH	glcm	SumEntropy	-3.203426503814917e-16	2.5006442653226575	0.24999999999999958	1.5361830668208354	
wavelet-LHH	glcm	SumSquares	0.1875	1.2318883144145272	0.25	0.29958594880925415	
wavelet-LHH	glrlm	GrayLevelNonUniformity	2.125	45.04181150711199	1.75	21.525235649451197	
wavelet-LHH	glrlm	GrayLevelNonUniformityNormalized	0.59375	0.26998094557507724	0.5	0.48024607097872096	
wavelet-LHH	glrlm	GrayLevelVariance	0.203125	1.7491980707697579	0.25	0.29504543225600516	
wavelet-LHH	glrlm	HighGrayLevelRunEmphasis	3.0625	31.6519973820642	2.5	2.5635134702906273	
wavelet-LHH	glrlm	LongRunEmphasis	2.0	2.2974662866567668	1.75	2.2769616868146185	
wavelet-LHH	glrlm	LongRunHighGrayLevelEmphasis	7.0625	72.49750792668199	4.375	5.463584157459409	
wavelet-LHH	glrlm	LongRunLowGrayLevelEmphasis	0.734375	0.09521384253127577	1.09375	1.505626825786202	
wavelet-LHH	glrlm	LowGrayLevelRunEmphasis	0.484375	0.05159696201465157	0.625	0.6344423890601247	
wavelet-LHH	glrlm	RunEntropy	0.8584585933443489	3.235917816344104	0.9999999999999993	2.1083233022287833	
wavelet-LHH	glrlm	RunLengthNonUniformity	3.25	102.82285315827863	3.5	26.956884128044074	
wavelet-LHH	glrlm	RunLengthNonUniformityNormalized	0.875	0.6115952630775638	1.0	0.5861957583561749	
wavelet-LHH	glrlm	RunPercentage	0.875	0.7505197505197506	0.875	0.7461538461538461	
wavelet-LHH	glrlm	RunVariance	0.25	0.47432346795861824	0.0	0.36439552547424425	
wavelet-LHH	glrlm	ShortRunEmphasis	0.8888888888888888	0.807293254053437	0.8125	0.7711436935862024	
wavelet-LHH	glrlm	ShortRunHighGrayLevelEmphasis	2.6180555555555554	25.580287389109465	2.03125	2.0460726071754687	
wavelet-LHH	glrlm	ShortRunLowGrayLevelEmphasis	0.4565972222222222	0.045044319503597045	0.5078125	0.4777322218216675	
wavelet-LHH	glszm	GrayLevelNonUniformity	1.0	3.740740740740741	1.0	1.0	
wavelet-LHH	glszm	GrayLevelNonUniformityNormalized	0.5	0.13854595336076816	0.5	0.3333333333333333	
wavelet-LHH	glszm	GrayLevelVariance	0.25	6.37037037037037	0.25	0.6666666666666666	
wavelet-LHH	glszm	HighGrayLevelZoneEmphasis	2.5	34.81481481481482	2.5	4.666666666666667	
wavelet-LHH	glszm	LargeAreaEmphasis	5.0	546.7407407407408	4.0	584.6666666666666	
wavelet-LHH	glszm	LargeAreaHighGrayLevelEmphasis	18.5	17154.59259259259	10.0	1316.3333333333333	
wavelet-LHH	glszm	LargeAreaLowGrayLevelEmphasis	1.625	18.200684611293077	2.5	402.1203703703704	
wavelet-LHH	glszm	LowGrayLevelZoneEmphasis	0.625	0.12889908947117942	0.625	0.4537037037037037	
wavelet-LHH	glszm	SizeZoneNonUniformity	1.0	10.25925925925926	2.0	1.0	
wavelet-LHH	glszm	SizeZoneNonUniformityNormalized	0.5	0.37997256515775035	1.0	0.3333333333333333	
wavelet-LHH	glszm	SmallAreaEmphasis	0.5555555555555556	0.6346400930739627	0.25	0.33411610153749427	
wavelet-LHH	glszm	SmallAreaHighGrayLevelEmphasis	0.7222222222222222	22.708138938360815	0.625	3.0021545103166436	
wavelet-LHH	glszm	SmallAreaLowGrayLevelEmphasis	0.5138888888888888	0.10988011927617926	0.15625	0.037476869713077274	
wavelet-LHH	glszm	ZoneEntropy	0.9999999999999993	3.865998613274574	0.9999999999999993	1.5849625007211552	
wavelet-LHH	glszm	ZonePercentage	0.5	0.12162162162162163	0.5	0.05	
wavelet-LHH	glszm	ZoneVariance	1.0	479.1358024691357	0.0	184.66666666666666	
wavelet-LHH	gldm	DependenceEntropy	1.4999999999999991	5.415603084699512	0.9999999999999993	4.2635012800397165	
wavelet-LHH	gldm	DependenceNonUniformity	1.5	15.198198198198199	4.0	6.233333333333333	
wavelet-LHH	gldm	DependenceNonUniformityNormalized	0.375	0.06846035224413603	1.0	0.10388888888888889	
wavelet-LHH	gldm	DependenceVariance	0.5	20.096664231799366	0.0	8.306666666666667	
wavelet-LHH	gldm	GrayLevelNonUniformity	2.5	68.82882882882883	2.0	29.233333333333334	
wavelet-LHH	gldm	GrayLevelVariance	0.1875	1.4121418716013312	0.25	0.2830555555555555	
wavelet-LHH	gldm	HighGrayLevelEmphasis	3.25	31.61261261261261	2.5	2.4833333333333334	
wavelet-LHH	gldm	LargeDependenceEmphasis	4.5	76.14414414414415	4.0	66.06666666666666	
wavelet-LHH	gldm	LargeDependenceHighGrayLevelEmphasis	17.25	2423.0810810810813	10.0	146.45	
wavelet-LHH	gldm	LargeDependenceLowGrayLevelEmphasis	1.3125	2.507193884644282	2.5	45.98935185185186	
wavelet-LHH	gldm	LowGrayLevelEmphasis	0.4375	0.04703821451837325	0.625	0.6476851851851853	
wavelet-LHH	gldm	SmallDependenceEmphasis	0.4027777777777778	0.11540016053408328	0.25	0.044327800699914696	
wavelet-LHH	gldm	SmallDependenceHighGrayLevelEmphasis	0.8611111111111112	4.027793009315904	0.625	0.22562331192169757	
wavelet-LHH	gldm	SmallDependenceLowGrayLevelEmphasis	0.2881944444444444	0.01493518456171627	0.15625	0.017522441412987495	
wavelet-LHH	ngtdm	Busyness	0.5	0.5655476778054761	1.3333333333333335	4.149833788732135	
wavelet-LHH	ngtdm	Coarseness	0.8	0.02783181004785993	0.7499999999999999	0.07087456077335641	
wavelet-LHH	ngtdm	Complexity	0.625	26.602400050598188	0.6666666666666667	1.8911068422167878	
wavelet-LHH	ngtdm	Contrast	0.10937499999999999	0.03380538571917555	0.16666666666666669	0.047388498327222826	
wavelet-LHH	ngtdm	Strength	0.8571428571428572	0.7831743535236773	0.7499999999999999	0.24224180368356324	
wavelet-HLL	firstorder	10Percentile	-23.227593687476773	-59.31008508313043	-29.696805207083685	-41.8422890518437	
wavelet-HLL	firstorder	90Percentile	5.928952589751581	27.095600309373268	-10.94584330934273	4.574604351291487	
wavelet-HLL	firstorder	Energy	340851.06608375657	18496660.965233892	312235.1087829314	4740207.59465138	
wavelet-HLL	firstorder	Entropy	1.4999999999999991	2.481404651896142	0.8112781244591322	1.605681478439773	
wavelet-HLL	firstorder	InterquartileRange	11.106908294784745	37.04465276111836	10.272440898486323	23.78739228782934	
wavelet-HLL	firstorder	Kurtosis	1.9995529369350928	3.5503567617746024	1.8462299657326289	3.488050523915681	
wavelet-HLL	firstorder	Maximum	11.649343662768187	101.34415296220075	-7.473290062848651	38.763084126513235	
wavelet-HLL	firstorder	MeanAbsoluteDeviation	10.567242475848929	25.359286236804373	7.491365171258337	14.690242980028184	
wavelet-HLL	firstorder	Mean	-8.451883934775093	-13.324807285753986	-20.752243978263788	-19.55720304808277	
wavelet-HLL	firstorder	Median	-7.95829239955633	-12.660263640661547	-21.82954327839024	-22.222767881289677	
wavelet-HLL	firstorder	Minimum	-29.5402946027559	-110.0850083514827	-31.876599293426025	-51.500211192444524	
wavelet-HLL	firstorder	Range	41.18963826552409	211.42916131368344	24.403309230577374	90.26329531895776	
wavelet-HLL	firstorder	RobustMeanAbsoluteDeviation	0.5396658189358154	15.91470653701896	2.7810757272279876	9.736061033091227	
wavelet-HLL	firstorder	RootMeanSquared	291.91225825740713	288.6490821675841	279.39000911939	281.07554128891456	
wavelet-HLL	firstorder	Skewness	-0.10133350487899355	0.034524788563864026	0.3219646231816631	0.7225280136782937	
wavelet-HLL	firstorder	TotalEnergy	393543.0183285886	18496660.965233892	360503.338160003	4740207.59465138	
wavelet-HLL	firstorder	Uniformity	0.375	0.22445418391364338	0.625	0.3766666666666667	
wavelet-HLL	firstorder	Variance	212.46253975729414	1135.6265184386075	79.46795255773914	355.297548642039	
wavelet-HLL	glcm	Autocorrelation	4.0	24.91887693981823	3.0	6.86404091171533	
wavelet-HLL	glcm	JointAverage	2.0	4.91287931555869	1.75	2.6061772574084476	
wavelet-HLL	glcm	ClusterProminence	0.25	95.80100894994568	0.03125	4.461364508969232	
wavelet-HLL	glcm	ClusterShade	0.0	-0.17311160373938123	0.0	0.7460501145198607	
wavelet-HLL	glcm	ClusterTendency	0.25	5.6329916299288865	0.125	1.190449181664616	
wavelet-HLL	glcm	Contrast	0.75	2.50540743948762	0.5	0.9082978125385787	
wavelet-HLL	glcm	Correlation	-0.24999999999999956	0.39165271670988083	-0.1666666666666663	0.13777444294625896	
wavelet-HLL	glcm	DifferenceAverage	0.75	1.1816466898816378	0.5	0.7008711433472036	
wavelet-HLL	glcm	DifferenceEntropy	-3.203426503814917e-16	1.8947081527033696	0.4999999999999995	1.2909893923276363	
wavelet-HLL	glcm	DifferenceVariance	0.0	1.0241653818844352	0.125	0.39147207056340183	
wavelet-HLL	glcm	JointEnergy	0.5625	0.055313269870621434	0.5625	0.17235420068409338	
wavelet-HLL	glcm	JointEntropy	0.9999999999999992	4.728480572980995	0.9999999999999992	2.8415555194177307	
wavelet-HLL	glcm	Imc1	-0.6666666666666665	-0.13073900906820965	-0.32553281989451643	-0.12400395354233937	
wavelet-HLL	glcm	Imc2	0.6974051212741452	0.6516822002642588	0.4655903961908564	0.531263024129373	
wavelet-HLL	glcm	Idm	0.625	0.5342634693090349	0.75	0.6703070952455358	
wavelet-HLL	glcm	Idmn	0.9249999999999999	0.9768290252391492	0.9	0.96692993894658	
wavelet-HLL	glcm	Id	0.625	0.5779318947001857	0.75	0.6825491632719174	
wavelet-HLL	glcm	Idn	0.8125	0.9017734657743267	0.8333333333333333	0.8880135603809958	
wavelet-HLL	glcm	InverseVariance	0.75	0.4624716409463048	0.5	0.5343552533427514	
wavelet-HLL	glcm	MaximumProbability	0.5625	0.14468198374589622	0.625	0.24095780593728613	
wavelet-HLL	glcm	SumEntropy	0.24999999999999958	3.21774878440845	0.4999999999999995	2.034840063184367	
wavelet-HLL	glcm	SumSquares	0.25	2.0345997673541265	0.15625	0.5246867485507987	
wavelet-HLL	glrlm	GrayLevelNonUniformity	1.375	36.947649374724534	1.8750000000000002	17.269569991765824	
wavelet-HLL	glrlm	GrayLevelNonUniformityNormalized	0.3645833333333333	0.20778092925988348	0.5729166666666667	0.3644734979524652	
wavelet-HLL	glrlm	GrayLevelVariance	0.5416666666666666	2.1361993929208705	0.21354166666666666	0.6119639977818425	
wavelet-HLL	glrlm	HighGrayLevelRunEmphasis	4.541666666666667	26.618290576756547	3.0625	8.354480149567838	
wavelet-HLL	glrlm	LongRunEmphasis	1.25	1.9114810581874435	1.75	2.0224933774467937	
wavelet-HLL	glrlm	LongRunHighGrayLevelEmphasis	5.541666666666666	50.01302110995295	6.0625	15.062155723835026	
wavelet-HLL	glrlm	LongRunLowGrayLevelEmphasis	0.4780092592592592	0.10731541599742278	0.671875	0.3628935212243723	
wavelet-HLL	glrlm	LowGrayLevelRunEmphasis	0.4155092592592593	0.06193788638320374	0.484375	0.17113812461228567	
wavelet-HLL	glrlm	RunEntropy	1.5212406251802881	3.371627962903231	1.3915414066556493	2.450341740362265	
wavelet-HLL	glrlm	RunLengthNonUniformity	3.416666666666667	119.91526341014293	2.25	31.02582084157897	
wavelet-HLL	glrlm	RunLengthNonUniformityNormalized	0.8888888888888888	0.666699309095297	0.6666666666666667	0.6402537748039807	
wavelet-HLL	glrlm	RunPercentage	0.9375	0.8007623007623008	0.8125	0.7884615384615383	
wavelet-HLL	glrlm	RunVariance	0.05555555555555555	0.3115097930273239	0.16666666666666666	0.3061186848580585	
wavelet-HLL	glrlm	ShortRunEmphasis	0.9375	0.8394436597022048	0.8125	0.8154455763233337	
wavelet-HLL	glrlm	ShortRunHighGrayLevelEmphasis	4.291666666666666	22.44597626101747	2.3125	7.143118160943107	
wavelet-HLL	glrlm	ShortRunLowGrayLevelEmphasis	0.3998842592592593	0.05378064884690296	0.4375	0.13678363182137832	
wavelet-HLL	glszm	GrayLevelNonUniformity	1.0	2.6363636363636362	1.0	1.3333333333333333	
wavelet-HLL	glszm	GrayLevelNonUniformityNormalized	0.3333333333333333	0.11983471074380166	0.5	0.2222222222222222	
wavelet-HLL	glszm	GrayLevelVariance	0.6666666666666666	5.446280991735537	0.25	1.6666666666666665	
wavelet-HLL	glszm	HighGrayLevelZoneEmphasis	4.666666666666667	31.363636363636363	2.5	10.666666666666666	
wavelet-HLL	glszm	LargeAreaEmphasis	2.0	425.8181818181818	5.0	184.0	
wavelet-HLL	glszm	LargeAreaHighGrayLevelEmphasis	8.666666666666666	10793.863636363636	18.5	1234.5	
wavelet-HLL	glszm	LargeAreaLowGrayLevelEmphasis	0.7037037037037037	18.971610435419958	1.625	33.51708333333333	
wavelet-HLL	glszm	LowGrayLevelZoneEmphasis	0.4537037037037037	0.1082308487368011	0.625	0.26245370370370374	
wavelet-HLL	glszm	SizeZoneNonUniformity	1.6666666666666667	4.2727272727272725	1.0	1.3333333333333333	
wavelet-HLL	glszm	SizeZoneNonUniformityNormalized	0.5555555555555556	0.19421487603305784	0.5	0.2222222222222222	
wavelet-HLL	glszm	SmallAreaEmphasis	0.75	0.40928793011546705	0.5555555555555556	0.34203160430838997	
wavelet-HLL	glszm	SmallAreaHighGrayLevelEmphasis	3.6666666666666665	13.386306080190815	0.7222222222222222	4.433980536659107	
wavelet-HLL	glszm	SmallAreaLowGrayLevelEmphasis	0.3912037037037037	0.06672255972724617	0.5138888888888888	0.17417465172797517	
wavelet-HLL	glszm	ZoneEntropy	1.5849625007211552	4.277613436819109	0.9999999999999993	2.5849625007211543	
wavelet-HLL	glszm	ZonePercentage	0.75	0.0990990990990991	0.5	0.1	
wavelet-HLL	glszm	ZoneVariance	0.2222222222222222	323.99173553719004	1.0	84.0	
wavelet-HLL	gldm	DependenceEntropy	1.4999999999999991	5.494766628013785	0.8112781244591322	4.1733361211360975	
wavelet-HLL	gldm	DependenceNonUniformity	2.0	23.45045045045045	2.5	5.966666666666667	
wavelet-HLL	gldm	DependenceNonUniformityNormalized	0.5	0.10563265968671375	0.625	0.09944444444444445	
wavelet-HLL	gldm	DependenceVariance	0.25	9.697264832399966	0.75	8.85	
wavelet-HLL	gldm	GrayLevelNonUniformity	1.5	49.828828828828826	2.5	22.6	
wavelet-HLL	gldm	GrayLevelVariance	0.5	1.9389862835808782	0.1875	0.5697222222222222	
wavelet-HLL	gldm	HighGrayLevelEmphasis	4.5	26.445945945945947	3.25	7.95	
wavelet-HLL	gldm	LargeDependenceEmphasis	2.5	47.891891891891895	7.0	51.1	
wavelet-HLL	gldm	LargeDependenceHighGrayLevelEmphasis	10.5	1223.7882882882882	27.25	300.5833333333333	
wavelet-HLL	gldm	LargeDependenceLowGrayLevelEmphasis	0.7777777777777778	2.2651602438606404	1.9375	10.312587962962963	
wavelet-HLL	gldm	LowGrayLevelEmphasis	0.4027777777777778	0.059537605916574164	0.4375	0.17462499999999997	
wavelet-HLL	gldm	SmallDependenceEmphasis	0.625	0.08345312210710112	0.3333333333333333	0.07315010759586323	
wavelet-HLL	gldm	SmallDependenceHighGrayLevelEmphasis	3.0	2.4394795261464624	0.5833333333333333	0.8516481235028903	
wavelet-HLL	gldm	SmallDependenceLowGrayLevelEmphasis	0.3090277777777778	0.009423069085048594	0.2708333333333333	0.021965310886388846	
wavelet-HLL	ngtdm	Busyness	0.16666666666666666	0.4359208594696488	0.3999999999999999	0.7328243650634513	
wavelet-HLL	ngtdm	Coarseness	2.0	0.03904820974311673	1.0000000000000002	0.10083128937636465	
wavelet-HLL	ngtdm	Complexity	1.3333333333333335	29.96031164747027	0.4999999999999999	5.213755553885973	
wavelet-HLL	ngtdm	Contrast	0.08333333333333333	0.03194751805383819	0.09374999999999999	0.030259440259970544	
wavelet-HLL	ngtdm	Strength	3.5	1.2747312544448726	1.0000000000000002	0.8315663232795694	
wavelet-HLH	firstorder	10Percentile	-13.063386080213595	-15.01342692720673	-8.446325082011777	-7.04058298589815	
wavelet-HLH	firstorder	90Percentile	0.6641737149982352	17.846877135995243	23.898265503554526	7.703918901568992	
wavelet-HLH	firstorder	Energy	345581.8453710098	20115752.44072482	385675.63628820877	5450809.893883017	
wavelet-HLH	firstorder	Entropy	0.8112781244591322	1.4487209215522094	1.4999999999999991	0.970950594454668	
wavelet-HLH	firstorder	InterquartileRange	5.659801645717219	19.01637496370764	14.36869735717032	7.5577254950670145	
wavelet-HLH	firstorder	Kurtosis	1.9856850961000156	3.658599625378959	2.167991980545571	3.144141375500645	
wavelet-HLH	firstorder	Maximum	3.2743773330955177	44.4832395480335	26.390040389105984	15.798155401017071	
wavelet-HLH	firstorder	MeanAbsoluteDeviation	5.070944753273778	11.288400839933336	13.998954454385796	4.8772368526222625	
wavelet-HLH	firstorder	Mean	-6.146906783673734	0.6680650651856833	10.05942989338062	1.3448385877741629	
wavelet-HLH	firstorder	Median	-6.01515828633887	0.994108077437259	15.893079099903735	2.0894041201464697	
wavelet-HLH	firstorder	Minimum	-15.831687895112719	-50.99956976208275	-17.938479015390975	-14.627759712546528	
wavelet-HLH	firstorder	Range	19.106065228208237	95.48280931011625	44.32851940449696	30.425915113563597	
wavelet-HLH	firstorder	RobustMeanAbsoluteDeviation	0.5888568924434399	7.5994673502622225	2.1910450040307214	3.33205963639773	
wavelet-HLH	firstorder	RootMeanSquared	293.93104861982926	301.01743717057724	310.5139434422425	301.4080814522347	
wavelet-HLH	firstorder	Skewness	-0.05792553219758977	-0.23024586181001588	-0.8985932456340682	-0.2776815217920124	
wavelet-HLH	firstorder	TotalEnergy	399005.12581483746	20115752.44072482	445296.9906902508	5450809.893883017	
wavelet-HLH	firstorder	Uniformity	0.625	0.42265238211184153	0.375	0.52	
wavelet-HLH	firstorder	Variance	45.82094994950754	210.21213069970094	282.05900624396975	38.11982122529755	
wavelet-HLH	glcm	Autocorrelation	1.375	12.398464639615817	3.75	2.758039873942747	
wavelet-HLH	glcm	JointAverage	1.1875	3.5185739407593846	2.0	1.6540033521223672	
wavelet-HLH	glcm	ClusterProminence	0.015625	2.9093815710338435	0.5	0.5139612158502096	
wavelet-HLH	glcm	ClusterShade	0.0	-0.3230786551120558	0.0	-0.1726672766523899	
wavelet-HLH	glcm	ClusterTendency	0.0625	0.906646857169644	0.5	0.4932893854342905	
wavelet-HLH	glcm	Contrast	0.375	0.834778960342568	1.5	0.40794036484870966	
wavelet-HLH	glcm	Correlation	0.16666666666666696	0.041014165446867305	5.551115123125783e-17	0.09312165932241905	
wavelet-HLH	glcm	DifferenceAverage	0.375	0.622682190836402	1.0	0.40794036484870966	
wavelet-HLH	glcm	DifferenceEntropy	0.24999999999999958	1.3447052407836242	-3.203426503814917e-16	0.9492659197080163	
wavelet-HLH	glcm	DifferenceVariance	0.0625	0.43532728554151895	0.0	0.23303392967702902	
wavelet-HLH	glcm	JointEnergy	0.71875	0.19218192958246896	0.5	0.31635119518147103	
wavelet-HLH	glcm	JointEntropy	0.6249999999999994	2.7624927489229836	1.2499999999999991	1.8168544470554162	
wavelet-HLH	glcm	Imc1	-0.2877664099472582	-0.060531509029249635	-0.583333333333333	-0.0404954233788034	
wavelet-HLH	glcm	Imc2	0.3490293849744526	0.37994924602124763	0.6974051212741452	0.21422710771511716	
wavelet-HLH	glcm	Idm	0.8125	0.709649059573763	0.55	0.7960298175756453	
wavelet-HLH	glcm	Idmn	0.9249999999999999	0.9700849217394235	0.873076923076923	0.9184119270302582	
wavelet-HLH	glcm	Id	0.8125	0.7205210119246515	0.5833333333333333	0.7960298175756453	
wavelet-HLH	glcm	Idn	0.875	0.9010105885318632	0.775	0.8640198783837635	
wavelet-HLH	glcm	InverseVariance	0.375	0.468489491947904	0.5625	0.40794036484870966	
wavelet-HLH	glcm	MaximumProbability	0.75	0.2710685194876947	0.5	0.4500331696980124	
wavelet-HLH	glcm	SumEntropy	0.24999999999999958	1.9100877158154967	0.4999999999999995	1.408914082206707	
wavelet-HLH	glcm	SumSquares	0.109375	0.435356454378053	0.5	0.22530743757075003	
wavelet-HLH	glrlm	GrayLevelNonUniformity	1.8750000000000002	58.264862666669146	1.375	20.856476142367026	
wavelet-HLH	glrlm	GrayLevelNonUniformityNormalized	0.5729166666666667	0.3908955109387096	0.3645833333333333	0.5029793391500307	
wavelet-HLH	glrlm	GrayLevelVariance	0.21354166666666666	0.5315110884301208	0.5416666666666666	0.2485103304249846	
wavelet-HLH	glrlm	HighGrayLevelRunEmphasis	1.9375	12.749779322613282	4.541666666666667	2.595773971190351	
wavelet-HLH	glrlm	LongRunEmphasis	1.75	3.0115290586087835	1.25	2.76842183309852	
wavelet-HLH	glrlm	LongRunHighGrayLevelEmphasis	2.6875	38.93608374976678	5.541666666666666	8.364615252136998	
wavelet-HLH	glrlm	LongRunLowGrayLevelEmphasis	1.515625	0.2698172116340161	0.4780092592592592	1.3693734783389009	
wavelet-HLH	glrlm	LowGrayLevelRunEmphasis	0.765625	0.09989362020868205	0.4155092592592593	0.6010565072024122	
wavelet-HLH	glrlm	RunEntropy	1.3915414066556493	2.8049687569859314	1.5212406251802881	2.08794113600549	
wavelet-HLH	glrlm	RunLengthNonUniformity	2.25	76.6694406937907	3.416666666666667	21.85160112105736	
wavelet-HLH	glrlm	RunLengthNonUniformityNormalized	0.6666666666666667	0.507116573232819	0.8888888888888888	0.5118402651622143	
wavelet-HLH	glrlm	RunPercentage	0.8125	0.6704781704781705	0.9375	0.691025641025641	
wavelet-HLH	glrlm	RunVariance	0.16666666666666666	0.7008075636639565	0.05555555555555555	0.49000808404033946	
wavelet-HLH	glrlm	ShortRunEmphasis	0.8125	0.7273207007608037	0.9375	0.7155958928321422	
wavelet-HLH	glrlm	ShortRunHighGrayLevelEmphasis	1.75	9.237902816549635	4.291666666666666	1.693391794510479	
wavelet-HLH	glrlm	ShortRunLowGrayLevelEmphasis	0.578125	0.07636691030203982	0.3998842592592593	0.4711469174125578	
wavelet-HLH	glszm	GrayLevelNonUniformity	1.0	4.571428571428571	1.0	1.0	
wavelet-HLH	glszm	GrayLevelNonUniformityNormalized	0.5	0.32653061224489793	0.3333333333333333	0.5	
wavelet-HLH	glszm	GrayLevelVariance	0.25	2.2448979591836737	0.6666666666666666	0.25	
wavelet-HLH	glszm	HighGrayLevelZoneEmphasis	2.5	14.0	4.666666666666667	2.5	
wavelet-HLH	glszm	LargeAreaEmphasis	5.0	1479.2857142857142	2.0	936.0	
wavelet-HLH	glszm	LargeAreaHighGrayLevelEmphasis	6.5	19579.785714285714	8.666666666666666	2880.0	
wavelet-HLH	glszm	LargeAreaLowGrayLevelEmphasis	4.625	121.33785714285715	0.7037037037037037	450.0	
wavelet-HLH	glszm	LowGrayLevelZoneEmphasis	0.625	0.1902579365079365	0.4537037037037037	0.625	
wavelet-HLH	glszm	SizeZoneNonUniformity	1.0	6.285714285714286	1.6666666666666667	1.0	
wavelet-HLH	glszm	SizeZoneNonUniformityNormalized	0.5	0.4489795918367347	0.5555555555555556	0.5	
wavelet-HLH	glszm	SmallAreaEmphasis	0.5555555555555556	0.6800436671030848	0.75	0.001253858024691358	
wavelet-HLH	glszm	SmallAreaHighGrayLevelEmphasis	2.0555555555555554	9.256001376741173	3.6666666666666665	0.0024112654320987653	
wavelet-HLH	glszm	SmallAreaLowGrayLevelEmphasis	0.18055555555555555	0.1560800529070847	0.3912037037037037	0.0009645061728395061	
wavelet-HLH	glszm	ZoneEntropy	0.9999999999999993	2.5216406363433164	1.5849625007211552	0.9999999999999993	
wavelet-HLH	glszm	ZonePercentage	0.5	0.06306306306306306	0.75	0.03333333333333333	
wavelet-HLH	glszm	ZoneVariance	1.0	1227.8367346938776	0.2222222222222222	36.0	
wavelet-HLH	gldm	DependenceEntropy	0.8112781244591322	5.087201759211453	1.4999999999999991	4.238338363300933	
wavelet-HLH	gldm	DependenceNonUniformity	2.5	13.801801801801801	2.0	4.8	
wavelet-HLH	gldm	DependenceNonUniformityNormalized	0.625	0.0621702783864946	0.5	0.08	
wavelet-HLH	gldm	DependenceVariance	0.75	20.488677867056246	0.25	13.632222222222222	
wavelet-HLH	gldm	GrayLevelNonUniformity	2.5	93.82882882882883	1.5	31.2	
wavelet-HLH	gldm	GrayLevelVariance	0.1875	0.4478735492249005	0.5	0.24	
wavelet-HLH	gldm	HighGrayLevelEmphasis	1.75	12.824324324324325	4.5	2.8	
wavelet-HLH	gldm	LargeDependenceEmphasis	7.0	112.02702702702703	2.5	95.23333333333333	
wavelet-HLH	gldm	LargeDependenceHighGrayLevelEmphasis	7.75	1458.1486486486488	10.5	331.73333333333335	
wavelet-HLH	gldm	LargeDependenceLowGrayLevelEmphasis	6.8125	9.410698198198197	0.7777777777777778	36.108333333333334	
wavelet-HLH	gldm	LowGrayLevelEmphasis	0.8125	0.09490990990990991	0.4027777777777778	0.55	
wavelet-HLH	gldm	SmallDependenceEmphasis	0.3333333333333333	0.0646246964781421	0.625	0.025220825545927365	
