Image type	Feature Class	Feature Name	1: RTSTRUCT: ANON_50_segment_Rt Ventricle	1: RTSTRUCT: ANON_50_segment_Lt Ventricle	1: RTSTRUCT: ANON_50_segment_Vermis	1: RTSTRUCT: ANON_50_segment_Lt Post Cerebellum	1: RTSTRUCT: ANON_50_segment_Rt Cerebellum
gradient	glszm	ZonePercentage	0.09523809523809523	0.08333333333333333	0.07142857142857142	0.16666666666666666	0.125
gradient	glszm	ZoneVariance	90.25	98.0	188.5	16.666666666666664	0.0
gradient	gldm	DependenceEntropy	3.2494602799216143	3.9539684039196024	3.766628583888064	2.90576458465545	1.4056390622295654
gradient	gldm	DependenceNonUniformity	2.3333333333333335	3.2222222222222223	7.642857142857143	3.0	3.25
gradient	gldm	DependenceNonUniformityNormalized	0.1111111111111111	0.08950617283950617	0.1364795918367347	0.16666666666666666	0.40625
gradient	gldm	DependenceVariance	11.47392290249433	14.978395061728394	4.923469387755102	3.580246913580247	0.9375
gradient	gldm	GrayLevelNonUniformity	19.095238095238095	20.166666666666668	27.464285714285715	8.777777777777779	8.0
gradient	gldm	GrayLevelVariance	0.04535147392290249	0.3395061728395062	0.41709183673469385	0.35802469135802467	0.0
gradient	gldm	HighGrayLevelEmphasis	1.1428571428571428	10.722222222222221	7.214285714285714	6.888888888888889	1.0
gradient	gldm	LargeDependenceEmphasis	110.52380952380952	91.05555555555556	52.92857142857143	24.333333333333332	53.5
gradient	gldm	LargeDependenceHighGrayLevelEmphasis	110.66666666666667	876.0555555555555	405.14285714285717	199.66666666666666	53.5
gradient	gldm	LargeDependenceLowGrayLevelEmphasis	110.48809523809524	9.747685185185183	8.456969246031745	3.277777777777778	53.5
gradient	gldm	LowGrayLevelEmphasis	0.9642857142857143	0.12229938271604938	0.2109375	0.20679012345679013	1.0
gradient	gldm	SmallDependenceEmphasis	0.058843472096667314	0.05043000847885909	0.04539109822456684	0.11921163321295596	0.020465561224489795
gradient	gldm	SmallDependenceHighGrayLevelEmphasis	0.20170061495381017	0.32764983821449367	0.4495204227948121	0.4702812421264802	0.020465561224489795
gradient	gldm	SmallDependenceLowGrayLevelEmphasis	0.0231291863823816	0.02962801185479387	0.010642316053724463	0.06702231452709112	0.020465561224489795
gradient	ngtdm	Busyness	0.5057720057720055	0.5938050285476757	1.1314673743561225	0.7429775736416361	0.0
gradient	ngtdm	Coarseness	1.1533523537803143	0.204817432952838	0.07321486996788741	0.18927220011600018	1000000.0
gradient	ngtdm	Complexity	0.08257502135053152	1.9075861597457648	3.503018447214702	2.3383147228502037	0.0
gradient	ngtdm	Contrast	0.004017686233429673	0.043737099687283267	0.0389108436463193	0.07939955880628034	0.0
gradient	ngtdm	Strength	1.0750436300174522	0.9503386469839767	0.42840208821318443	0.668022540848278	0.0
log-sigma-1-0-mm-3D	firstorder	10Percentile	-57.19037628173828	-85.84005737304688	-68.03139114379883	-72.15863723754883	-45.76197853088379
log-sigma-1-0-mm-3D	firstorder	90Percentile	-18.679370880126953	-24.158193588256836	-10.152578830718994	-30.041947174072263	-18.579204940795897
log-sigma-1-0-mm-3D	firstorder	Energy	1471610.4017014985	2214470.6385206566	3809843.76816689	1139152.6742804232	583134.4064193161
log-sigma-1-0-mm-3D	firstorder	Entropy	1.40997501882206	2.0232894564531936	1.8444008113611203	1.49321336436542	0.9544340029249644
log-sigma-1-0-mm-3D	firstorder	InterquartileRange	17.211240768432617	38.70315170288086	34.13016080856323	28.93378734588623	14.397472858428955
log-sigma-1-0-mm-3D	firstorder	Kurtosis	2.433236640237751	2.2790688320132664	1.9869577891774455	2.149521762182237	1.8117520294492953
log-sigma-1-0-mm-3D	firstorder	Maximum	-7.322214126586914	-11.577696800231934	2.101576805114746	-15.671316146850586	-17.229045867919922
log-sigma-1-0-mm-3D	firstorder	MeanAbsoluteDeviation	12.478579704993976	21.053157847604634	18.15709037500985	15.945906839252991	8.902945041656494
log-sigma-1-0-mm-3D	firstorder	Mean	-35.74498657953171	-53.23973348405626	-40.03682962485722	-49.10800732506646	-30.21774435043335
log-sigma-1-0-mm-3D	firstorder	Median	-35.20478057861328	-49.99685859680176	-42.95373725891113	-44.772972106933594	-28.28212070465088
log-sigma-1-0-mm-3D	firstorder	Minimum	-67.2208480834961	-112.09988403320312	-80.38508605957031	-85.88238525390625	-46.73355484008789
log-sigma-1-0-mm-3D	firstorder	Range	59.89863395690918	100.52218723297119	82.48666286468506	70.21106910705566	29.50450897216797
log-sigma-1-0-mm-3D	firstorder	RobustMeanAbsoluteDeviation	8.851447768689853	15.692871624109696	13.80493461987204	12.122463693424148	6.953175226847331
log-sigma-1-0-mm-3D	firstorder	RootMeanSquared	264.7200139681725	248.01829225329422	260.83121828406894	251.5676045961517	269.98481587380894
log-sigma-1-0-mm-3D	firstorder	Skewness	-0.12203120789948711	-0.3085800179427551	0.05281518175655144	-0.23605838443386476	-0.43899842197262123
log-sigma-1-0-mm-3D	firstorder	TotalEnergy	1471610.4017014985	2214470.6385206566	3809843.76816689	1139152.6742804232	583134.4064193161
log-sigma-1-0-mm-3D	firstorder	Uniformity	0.41950113378684806	0.2716049382716049	0.3029336734693877	0.40740740740740744	0.53125
log-sigma-1-0-mm-3D	firstorder	Variance	245.9736774575842	622.4441612208851	452.0744800560961	339.4676938468249	109.33533904638239
log-sigma-1-0-mm-3D	glcm	Autocorrelation	3.750854700854701	10.131593589209663	7.542433164283713	6.123257298257299	1.8958333333333333
log-sigma-1-0-mm-3D	glcm	JointAverage	1.9346153846153844	3.1652501829328994	2.714257909767928	2.464099789099789	1.409722222222222
log-sigma-1-0-mm-3D	glcm	ClusterProminence	1.8660488375364919	14.037001106406791	9.527797157466098	2.148235992610652	0.306905864197531
log-sigma-1-0-mm-3D	glcm	ClusterShade	0.21557834757834757	0.3610749809184862	0.7068459922275339	0.18045224606350604	0.16126543209876557
log-sigma-1-0-mm-3D	glcm	ClusterTendency	0.8356220322886991	2.457832110682467	1.954081714745399	0.9825392064244878	0.21064814814814817
log-sigma-1-0-mm-3D	glcm	Contrast	0.8401709401709403	2.0300952902541534	1.2602049146947703	0.8484681984681983	0.6666666666666666
log-sigma-1-0-mm-3D	glcm	Correlation	0.005665681947456604	0.10578198469265322	0.2194125110711463	0.10127761574027114	-0.333333333333333
log-sigma-1-0-mm-3D	glcm	DifferenceAverage	0.6717948717948717	1.114075447089907	0.8777245834295144	0.6763070263070262	0.6666666666666666
log-sigma-1-0-mm-3D	glcm	DifferenceEntropy	1.0813510722168151	1.653613562240011	1.4040673830268136	1.0239920855987779	-3.203426503814917e-16
log-sigma-1-0-mm-3D	glcm	DifferenceVariance	0.3404938271604939	0.7523092427996141	0.45972169364756027	0.3338183857989053	0.0
log-sigma-1-0-mm-3D	glcm	JointEnergy	0.22689814814814818	0.08461905390721175	0.10843077563056755	0.21661773581957566	0.5613425925925926
log-sigma-1-0-mm-3D	glcm	JointEntropy	2.3043023536487146	3.7666403661557473	3.4550292239310854	2.408928442412323	0.8873224827140086
log-sigma-1-0-mm-3D	glcm	Imc1	-0.3388062172462017	-0.1906938388572124	-0.13055736738344934	-0.27933391634915516	-0.9166666666666666
log-sigma-1-0-mm-3D	glcm	Imc2	0.7554234213935267	0.7293061350611131	0.6019136908827316	0.6938512308102944	0.847383323698696
log-sigma-1-0-mm-3D	glcm	Idm	0.6809401709401709	0.533109832846455	0.5993857414117683	0.679062604062604	0.6666666666666666
log-sigma-1-0-mm-3D	glcm	Idmn	0.9237541091387244	0.9324931661852892	0.9547538383814221	0.9531282443047149	0.8666666666666667
log-sigma-1-0-mm-3D	glcm	Id	0.6921652421652422	0.5729346974287216	0.6235518320559936	0.6905400155400157	0.6666666666666666
log-sigma-1-0-mm-3D	glcm	Idn	0.8404700854700855	0.8344440905268227	0.8627240584032925	0.8704773004773005	0.7777777777777778
log-sigma-1-0-mm-3D	glcm	InverseVariance	0.524465811965812	0.5166932068257053	0.5556399423587813	0.5256660006660007	0.6666666666666666
log-sigma-1-0-mm-3D	glcm	MaximumProbability	0.32863247863247863	0.14221506410174517	0.1751853671102434	0.29988622488622485	0.5902777777777778
log-sigma-1-0-mm-3D	glcm	SumEntropy	1.5144501527459373	2.436722720112378	2.3948490880170263	1.6245628080466896	0.22065581604734227
log-sigma-1-0-mm-3D	glcm	SumSquares	0.4189482431149098	1.121981850234155	0.8035716573600422	0.45775185122317164	0.21932870370370372
log-sigma-1-0-mm-3D	glrlm	GrayLevelNonUniformity	7.030698146023222	8.49739749497814	14.00136501923736	6.1545998872921945	3.730952380952381
log-sigma-1-0-mm-3D	glrlm	GrayLevelNonUniformityNormalized	0.401126988740092	0.2693401460326956	0.30197311405609323	0.3975900765720236	0.5250170068027211
log-sigma-1-0-mm-3D	glrlm	GrayLevelVariance	0.45321500649283464	1.0545788203240247	0.8190055336982615	0.5051313323626272	0.23749149659863944
log-sigma-1-0-mm-3D	glrlm	HighGrayLevelRunEmphasis	4.700388109482537	12.90003343430763	9.916432159783223	7.0976018513914445	2.182142857142857
log-sigma-1-0-mm-3D	glrlm	LongRunEmphasis	1.7232687075566333	1.4382448196964326	1.694074622585261	1.527881507632639	1.6273809523809524
log-sigma-1-0-mm-3D	glrlm	LongRunHighGrayLevelEmphasis	7.773514016083676	17.828206269536917	15.043964966890497	10.521944872623605	3.2970238095238096
log-sigma-1-0-mm-3D	glrlm	LongRunLowGrayLevelEmphasis	0.6071077445754949	0.18591588211295873	0.2952984501555424	0.3123749489522962	1.2099702380952382
log-sigma-1-0-mm-3D	glrlm	LowGrayLevelRunEmphasis	0.3641419796186308	0.13309050184806234	0.1667936871893432	0.21687171067473668	0.7044642857142858
log-sigma-1-0-mm-3D	glrlm	RunEntropy	1.9702140957943033	2.5317901787799255	2.5019645479291506	2.07816858938654	1.2440119874083015
log-sigma-1-0-mm-3D	glrlm	RunLengthNonUniformity	12.919235099266059	24.185369469240438	32.37346400452784	11.565347322360896	6.332142857142856
log-sigma-1-0-mm-3D	glrlm	RunLengthNonUniformityNormalized	0.7153899675020235	0.7627909705839385	0.6906617284084404	0.7382188040682551	0.8475085034013605
log-sigma-1-0-mm-3D	glrlm	RunPercentage	0.8351648351648352	0.876068376068376	0.8282967032967034	0.858974358974359	0.8854166666666666
log-sigma-1-0-mm-3D	glrlm	RunVariance	0.16400452885759176	0.12508814554129735	0.2035059639279747	0.14384193234577827	0.09187074829931974
log-sigma-1-0-mm-3D	glrlm	ShortRunEmphasis	0.8404208443488629	0.8931958946071847	0.8509653896710634	0.8741346291968465	0.8663029100529102
log-sigma-1-0-mm-3D	glrlm	ShortRunHighGrayLevelEmphasis	4.017058717784336	11.692804121281942	8.788805195595977	6.296461151028459	1.9265707671957673
log-sigma-1-0-mm-3D	glrlm	ShortRunLowGrayLevelEmphasis	0.30871004368892013	0.12019050117420413	0.13952083289835213	0.19367423511701415	0.6012359457671957
log-sigma-1-0-mm-3D	glszm	GrayLevelNonUniformity	1.5	1.3333333333333333	1.3333333333333333	1.0	1.0
log-sigma-1-0-mm-3D	glszm	GrayLevelNonUniformityNormalized	0.375	0.2222222222222222	0.2222222222222222	0.25	0.5
log-sigma-1-0-mm-3D	glszm	GrayLevelVariance	0.6875	2.222222222222222	1.8055555555555556	1.25	0.25
log-sigma-1-0-mm-3D	glszm	HighGrayLevelZoneEmphasis	5.75	13.333333333333334	11.833333333333334	7.5	2.5
log-sigma-1-0-mm-3D	glszm	LargeAreaEmphasis	44.25	56.666666666666664	142.33333333333334	33.0	17.0
log-sigma-1-0-mm-3D	glszm	LargeAreaHighGrayLevelEmphasis	186.25	710.5	1224.1666666666667	235.5	30.5
log-sigma-1-0-mm-3D	glszm	LargeAreaLowGrayLevelEmphasis	13.472222222222221	5.754490740740741	21.789074074074076	5.578125	13.625
log-sigma-1-0-mm-3D	glszm	LowGrayLevelZoneEmphasis	0.3680555555555556	0.25060185185185185	0.2543518518518519	0.3559027777777778	0.625
log-sigma-1-0-mm-3D	glszm	SizeZoneNonUniformity	1.5	1.0	1.0	1.5	1.0
log-sigma-1-0-mm-3D	glszm	SizeZoneNonUniformityNormalized	0.375	0.16666666666666666	0.16666666666666666	0.375	0.5
log-sigma-1-0-mm-3D	glszm	SmallAreaEmphasis	0.2829861111111111	0.23384508524368663	0.22090077534281685	0.5081884605694129	0.07555555555555556
log-sigma-1-0-mm-3D	glszm	SmallAreaHighGrayLevelEmphasis	2.4131944444444446	1.7179906017318605	4.399575323593489	4.298185941043084	0.2422222222222222
log-sigma-1-0-mm-3D	glszm	SmallAreaLowGrayLevelEmphasis	0.045572916666666664	0.1704461641699404	0.049247184576444954	0.2672434457322023	0.033888888888888885
log-sigma-1-0-mm-3D	glszm	ZoneEntropy	1.9999999999999987	2.5849625007211543	2.5849625007211543	1.9999999999999987	0.9999999999999993
log-sigma-1-0-mm-3D	glszm	ZonePercentage	0.19047619047619047	0.16666666666666666	0.10714285714285714	0.2222222222222222	0.25
log-sigma-1-0-mm-3D	glszm	ZoneVariance	16.6875	20.666666666666664	55.222222222222214	12.75	1.0
log-sigma-1-0-mm-3D	gldm	DependenceEntropy	2.7966138511441416	3.697159723424144	3.8636953889448487	2.90576458465545	1.905639062229565
log-sigma-1-0-mm-3D	gldm	DependenceNonUniformity	5.9523809523809526	7.555555555555555	7.642857142857143	3.888888888888889	3.0
log-sigma-1-0-mm-3D	gldm	DependenceNonUniformityNormalized	0.2834467120181406	0.20987654320987653	0.1364795918367347	0.21604938271604937	0.375
log-sigma-1-0-mm-3D	gldm	DependenceVariance	3.7278911564625847	2.2283950617283947	7.284438775510203	3.0	0.6875
log-sigma-1-0-mm-3D	gldm	GrayLevelNonUniformity	8.80952380952381	9.777777777777779	16.964285714285715	7.333333333333333	4.25
log-sigma-1-0-mm-3D	gldm	GrayLevelVariance	0.4263038548752834	1.0208333333333333	0.8007015306122448	0.4691358024691358	0.234375
log-sigma-1-0-mm-3D	gldm	HighGrayLevelEmphasis	4.619047619047619	12.694444444444445	9.482142857142858	7.0	2.125
log-sigma-1-0-mm-3D	gldm	LargeDependenceEmphasis	31.666666666666668	20.055555555555557	37.142857142857146	24.77777777777778	14.75
log-sigma-1-0-mm-3D	gldm	LargeDependenceHighGrayLevelEmphasis	133.0	214.86111111111111	237.51785714285714	155.44444444444446	24.875
log-sigma-1-0-mm-3D	gldm	LargeDependenceLowGrayLevelEmphasis	9.772486772486772	2.544174382716049	7.468968253968255	4.674768518518519	12.21875
log-sigma-1-0-mm-3D	gldm	LowGrayLevelEmphasis	0.35978835978835977	0.13152006172839506	0.16986111111111107	0.21180555555555555	0.71875
log-sigma-1-0-mm-3D	gldm	SmallDependenceEmphasis	0.08725374629569642	0.10970631771227009	0.07899274061476443	0.15719041320231797	0.08118055555555555
log-sigma-1-0-mm-3D	gldm	SmallDependenceHighGrayLevelEmphasis	0.6109197470875475	1.4072411186696903	1.1099195776194075	1.300402809271857	0.20618055555555556
log-sigma-1-0-mm-3D	gldm	SmallDependenceLowGrayLevelEmphasis	0.022474812235299763	0.03430989692687774	0.014630957583099378	0.06577979339884102	0.049930555555555554
log-sigma-1-0-mm-3D	ngtdm	Busyness	0.7346681096681096	0.4619811913372661	0.7472433598688527	0.3255890101060555	9.035714285714285
log-sigma-1-0-mm-3D	ngtdm	Coarseness	0.35730419837957283	0.15838465521835343	0.10466776247636406	0.31411603002021943	0.4426877470355732
log-sigma-1-0-mm-3D	ngtdm	Complexity	1.1931650887066387	7.116665439137282	5.982146397706651	2.8636745854454184	0.5647321428571428
log-sigma-1-0-mm-3D	ngtdm	Contrast	0.06431955467696748	0.07852840596839458	0.05030500899386732	0.03982627962394766	0.13044084821428573
log-sigma-1-0-mm-3D	ngtdm	Strength	0.6913460297700827	1.153508766865425	0.7968618330658708	1.5027414280244618	0.4491978609625668
log-sigma-2-0-mm-3D	firstorder	10Percentile	-47.09585952758789	-56.47332572937012	-52.912803649902344	-49.70757865905762	-18.804462814331053
log-sigma-2-0-mm-3D	firstorder	90Percentile	-27.95633316040039	-26.370247840881348	-15.899178981781006	-29.643997192382812	-16.22370548248291
log-sigma-2-0-mm-3D	firstorder	Energy	1457600.0138380518	2398290.9839622225	3925428.82791128	1218874.4134695847	638265.0723086906
log-sigma-2-0-mm-3D	firstorder	Entropy	0.4537163391869442	1.2555880315202481	1.3571305013426203	0.8030717273241014	-3.203426503814917e-16
log-sigma-2-0-mm-3D	firstorder	InterquartileRange	8.886764526367188	14.281235694885254	18.343642234802246	13.284173011779785	2.324894905090332
log-sigma-2-0-mm-3D	firstorder	Kurtosis	2.425729224140549	2.5461789863955957	2.3129702877037617	4.57601112015306	1.1083497053565574
log-sigma-2-0-mm-3D	firstorder	Maximum	-20.922147750854492	-16.91288948059082	-8.262636184692383	-10.051543235778809	-16.01091957092285
log-sigma-2-0-mm-3D	firstorder	MeanAbsoluteDeviation	6.086159349298803	9.277124875857503	11.200216922224785	7.903776003990645	1.1845426559448242
log-sigma-2-0-mm-3D	firstorder	Mean	-36.649540764944895	-42.14821810192532	-35.60030840124403	-39.980487770504425	-17.543468475341797
log-sigma-2-0-mm-3D	firstorder	Median	-37.67970657348633	-40.05656433105469	-34.894508361816406	-38.73891258239746	-17.56533718109131
log-sigma-2-0-mm-3D	firstorder	Minimum	-48.79428482055664	-63.721614837646484	-63.40876007080078	-54.059478759765625	-18.914737701416016
log-sigma-2-0-mm-3D	firstorder	Range	27.87213706970215	46.808725357055664	55.1461238861084	44.007935523986816	2.903818130493164
log-sigma-2-0-mm-3D	firstorder	RobustMeanAbsoluteDeviation	4.437194111437946	6.375133105686733	7.992784681399007	5.6268806846774355	1.095420519510905
log-sigma-2-0-mm-3D	firstorder	RootMeanSquared	263.45687402016796	258.10694294991487	264.75827344118744	260.22153099379517	282.459083830891
log-sigma-2-0-mm-3D	firstorder	Skewness	0.24873666155563653	0.16030881311963208	0.0024389909782302865	1.1450235803038735	0.03295534000661642
log-sigma-2-0-mm-3D	firstorder	TotalEnergy	1457600.0138380518	2398290.9839622225	3925428.82791128	1218874.4134695847	638265.0723086906
log-sigma-2-0-mm-3D	firstorder	Uniformity	0.8276643990929706	0.4737654320987655	0.4464285714285714	0.7098765432098766	1.0
log-sigma-2-0-mm-3D	firstorder	Variance	56.06008916425087	131.65257093834842	189.74643804130005	105.09845268989987	1.441837646106251
log-sigma-2-0-mm-3D	glcm	Autocorrelation	1.0901709401709403	2.856652645232224	3.629448802543896	3.6005383505383506	1.0
log-sigma-2-0-mm-3D	glcm	JointAverage	1.041880341880342	1.6697107302003527	1.879789233677	1.897387334887335	1.0
log-sigma-2-0-mm-3D	glcm	ClusterProminence	0.10742026661039011	1.7421891263601368	2.4098257591966172	0.18602800714615966	0.0
log-sigma-2-0-mm-3D	glcm	ClusterShade	0.07866265695895326	0.2434372204150252	0.17199870412925208	-0.08046533648493269	0.0
log-sigma-2-0-mm-3D	glcm	ClusterTendency	0.08252611585944919	0.8144938078888859	0.953766681693948	0.22217906061791343	0.0
