Image type	Feature Class	Feature Name	RTSTRUCT: ANON_6_segment_Lt flax frontal071720	RTSTRUCT: ANON_6_segment_Rt ant frontal071720	RTSTRUCT: ANON_6_segment_Lt occipital 071720	RTSTRUCT: ANON_6_segment_Ltlat pcerebellar 071720	RTSTRUCT: ANON_6_segment_Lt temporal071720
log-sigma-1-0-mm-3D	glszm	ZonePercentage	0.09302325581395349	0.11627906976744186	0.06306306306306306	0.17777777777777778	0.29411764705882354
log-sigma-1-0-mm-3D	glszm	ZoneVariance	199.6875	117.04000000000002	173.83673469387756	40.984375	15.040000000000001
log-sigma-1-0-mm-3D	gldm	DependenceEntropy	4.731737095686387	3.9712354655400555	4.661457876687493	3.571772474242825	2.704534899819341
log-sigma-1-0-mm-3D	gldm	DependenceNonUniformity	15.310077519379846	17.046511627906977	14.837837837837839	6.644444444444445	3.0
log-sigma-1-0-mm-3D	gldm	DependenceNonUniformityNormalized	0.11868277146806082	0.19821525148729044	0.13367421475529584	0.14765432098765433	0.17647058823529413
log-sigma-1-0-mm-3D	gldm	DependenceVariance	6.86509224205276	2.2504056246619797	7.242431620809999	4.931358024691359	4.242214532871973
log-sigma-1-0-mm-3D	gldm	GrayLevelNonUniformity	33.85271317829457	22.767441860465116	26.89189189189189	14.11111111111111	7.9411764705882355
log-sigma-1-0-mm-3D	gldm	GrayLevelVariance	1.1260140616549486	1.6246619794483506	1.3821930038146255	0.9876543209876544	0.4982698961937716
log-sigma-1-0-mm-3D	gldm	HighGrayLevelEmphasis	9.44186046511628	18.953488372093023	9.954954954954955	10.666666666666666	8.470588235294118
log-sigma-1-0-mm-3D	gldm	LargeDependenceEmphasis	51.62015503875969	23.88372093023256	44.44144144144144	29.488888888888887	23.705882352941178
log-sigma-1-0-mm-3D	gldm	LargeDependenceHighGrayLevelEmphasis	397.4418604651163	456.6279069767442	304.22522522522524	280.8888888888889	205.76470588235293
log-sigma-1-0-mm-3D	gldm	LargeDependenceLowGrayLevelEmphasis	16.52816968130922	2.116750645994832	21.719572072072072	4.459185185185184	2.901143790849673
log-sigma-1-0-mm-3D	gldm	LowGrayLevelEmphasis	0.23090439276485789	0.10764857881136951	0.255492992992993	0.18785185185185185	0.18218954248366015
log-sigma-1-0-mm-3D	gldm	SmallDependenceEmphasis	0.08018432738565966	0.09038245530770449	0.059249842976827796	0.10535334257159654	0.21827464319060957
log-sigma-1-0-mm-3D	gldm	SmallDependenceHighGrayLevelEmphasis	1.4896539507400401	2.317269683067025	1.0424186779115356	1.3723035399344925	2.2193737494997996
log-sigma-1-0-mm-3D	gldm	SmallDependenceLowGrayLevelEmphasis	0.007240122145624137	0.008474264228731975	0.0066912919883550725	0.015615563440739806	0.0735446771301113
log-sigma-1-0-mm-3D	ngtdm	Busyness	1.0494832159566667	0.7780450367218859	1.1731271342665361	0.48633723428131326	0.3340999349290166
log-sigma-1-0-mm-3D	ngtdm	Coarseness	0.0565919152306124	0.05213841849922306	0.051591548990527585	0.1482826720474187	0.2596070361282136
log-sigma-1-0-mm-3D	ngtdm	Complexity	8.65875765387561	12.56903671804583	10.709401132919588	5.938901374795182	3.752218942355497
log-sigma-1-0-mm-3D	ngtdm	Contrast	0.046193059268048765	0.09608853662689922	0.06984185851144149	0.07017714138355247	0.05644347510824207
log-sigma-1-0-mm-3D	ngtdm	Strength	0.6685490924089525	0.7833690250458258	0.6598380870419469	0.9382488385970197	1.2829282029778912
log-sigma-2-0-mm-3D	firstorder	10Percentile	-93.97905883789062	-62.96835517883301	-84.29387664794922	-44.1196907043457	-51.81102066040039
log-sigma-2-0-mm-3D	firstorder	90Percentile	-23.085066223144526	-17.663557052612305	-22.030616760253906	-21.74266395568847	-31.383242034912108
log-sigma-2-0-mm-3D	firstorder	Energy	7529064.22977552	5868238.028369479	6930305.770245489	3211925.492413286	1134680.762783842
log-sigma-2-0-mm-3D	firstorder	Entropy	2.1309872903352107	1.5794799495267196	2.0016051334248557	0.5665095065529047	0.9780155566622404
log-sigma-2-0-mm-3D	firstorder	InterquartileRange	37.80567932128906	26.332401275634766	29.45100212097168	9.391620635986328	6.826068878173828
log-sigma-2-0-mm-3D	firstorder	Kurtosis	2.4153451568162945	2.3346283458942363	2.6493662106355713	2.5053656926345647	2.6745676673859156
log-sigma-2-0-mm-3D	firstorder	Maximum	-0.6965980529785156	-3.07460880279541	1.970010757446289	-17.870887756347656	-24.475906372070312
log-sigma-2-0-mm-3D	firstorder	MeanAbsoluteDeviation	22.853712659924874	14.038548960822416	18.509759586494607	6.60115734335817	6.0184285252977
log-sigma-2-0-mm-3D	firstorder	Mean	-60.00073747487031	-39.356890844744306	-51.20727882782618	-32.96464318169488	-41.76089006311753
log-sigma-2-0-mm-3D	firstorder	Median	-58.02372360229492	-39.90241813659668	-50.24750900268555	-33.449790954589844	-41.70219421386719
log-sigma-2-0-mm-3D	firstorder	Minimum	-118.43527221679688	-78.02262878417969	-107.92753601074219	-48.65121841430664	-52.87822723388672
log-sigma-2-0-mm-3D	firstorder	Range	117.73867416381836	74.94801998138428	109.89754676818848	30.780330657958984	28.402320861816406
log-sigma-2-0-mm-3D	firstorder	RobustMeanAbsoluteDeviation	16.634623451027956	10.15175839031444	13.079086723659936	4.32861550467355	4.050257078994661
log-sigma-2-0-mm-3D	firstorder	RootMeanSquared	241.5881598723495	261.21892334069713	249.8703406155455	267.1631000973536	258.3523315601756
log-sigma-2-0-mm-3D	firstorder	Skewness	-0.10361442532221679	-0.09554579121981942	-0.20933990672807837	-0.08043166143325099	0.5275451761754645
log-sigma-2-0-mm-3D	firstorder	TotalEnergy	7529064.22977552	5868238.028369479	6930305.770245489	3211925.492413286	1134680.762783842
log-sigma-2-0-mm-3D	firstorder	Uniformity	0.24643951685595816	0.36371011357490535	0.28512296079863647	0.768888888888889	0.6193771626297578
log-sigma-2-0-mm-3D	firstorder	Variance	765.1929779017883	300.49556115447973	537.3690110737051	68.24026254905378	58.48932158566678
log-sigma-2-0-mm-3D	glcm	Autocorrelation	8.511532539407852	8.057328061662973	10.554953305257179	1.2100276222269375	3.4826923076923078
log-sigma-2-0-mm-3D	glcm	JointAverage	2.831455511928876	2.807884461707327	3.1941198797916894	1.0945973160642901	1.8631410256410255
log-sigma-2-0-mm-3D	glcm	ClusterProminence	26.665622910793584	5.238264300813997	19.29745777619536	0.288996875260665	0.43469964276175216
log-sigma-2-0-mm-3D	glcm	ClusterShade	0.9013175835048196	0.1862192006607636	0.43699494741082606	0.1942486869826049	-0.06979976851851852
log-sigma-2-0-mm-3D	glcm	ClusterTendency	3.3082278042101696	1.4714014645204687	2.657726093646954	0.1933930261505303	0.4054647435897436
log-sigma-2-0-mm-3D	glcm	Contrast	1.340793209328959	0.7828198759787639	1.2507403181378258	0.1475286519318653	0.39807692307692305
log-sigma-2-0-mm-3D	glcm	Correlation	0.4259422923891866	0.3081483792839141	0.36474170877835843	0.1461033257976096	-0.0033129937988237244
log-sigma-2-0-mm-3D	glcm	DifferenceAverage	0.8943099549614625	0.6436319648282758	0.8619638610383858	0.1475286519318653	0.39807692307692305
log-sigma-2-0-mm-3D	glcm	DifferenceEntropy	1.4808808264392632	1.2534722830513014	1.4501763906856906	0.5581793755885848	0.9157280084433979
log-sigma-2-0-mm-3D	glcm	DifferenceVariance	0.5051012038276659	0.36027703794500354	0.4822113745546716	0.11941431515369313	0.22230235042735044
log-sigma-2-0-mm-3D	glcm	JointEnergy	0.0759334707733207	0.13890538365903976	0.08818590653372674	0.7101248458051089	0.4052857905982906
log-sigma-2-0-mm-3D	glcm	JointEntropy	3.915885593770232	3.0722216415715007	3.782865964687621	0.8134328620450707	1.6522907840883994
log-sigma-2-0-mm-3D	glcm	Imc1	-0.14073447061442293	-0.08362999343928704	-0.12384588066886379	-0.18649128307532722	-0.11084275827849822
log-sigma-2-0-mm-3D	glcm	Imc2	0.6431252494061718	0.44125434167071326	0.5978242791220497	0.2965482422985397	0.39956872229296014
log-sigma-2-0-mm-3D	glcm	Idm	0.5974933479560186	0.6921028087009109	0.6078957151907511	0.9262356740340674	0.8009615384615384
log-sigma-2-0-mm-3D	glcm	Idmn	0.9525228838621408	0.956408029256846	0.9679662099489147	0.9704942696136267	0.9601923076923077
log-sigma-2-0-mm-3D	glcm	Id	0.623261163525766	0.70138200277761	0.6312521393487808	0.9262356740340674	0.8009615384615384
log-sigma-2-0-mm-3D	glcm	Idn	0.8612933420350716	0.8759132040726944	0.8836827419991364	0.9508237826893784	0.9004807692307693
log-sigma-2-0-mm-3D	glcm	InverseVariance	0.5413934908699705	0.5218425425715987	0.5459811873872252	0.1475286519318653	0.39807692307692305
log-sigma-2-0-mm-3D	glcm	MaximumProbability	0.12159847934310955	0.2156267161613415	0.1425880424552317	0.8316383579697774	0.5717948717948718
log-sigma-2-0-mm-3D	glcm	SumEntropy	2.8230608678535614	2.2697122861129206	2.6840607297388335	0.6659042101132057	1.2542138610114775
log-sigma-2-0-mm-3D	glcm	SumSquares	1.162255253384782	0.5635553351248082	0.9771166029461947	0.08523041952059891	0.20088541666666665
log-sigma-2-0-mm-3D	glrlm	GrayLevelNonUniformity	25.47169351349514	22.99463971728145	24.584222525095353	16.081134848057925	7.3744921744921745
log-sigma-2-0-mm-3D	glrlm	GrayLevelNonUniformityNormalized	0.2489914938351768	0.36527953712102346	0.2816601949963052	0.6536870495144439	0.5590594232052774
log-sigma-2-0-mm-3D	glrlm	GrayLevelVariance	1.1812897630144406	0.557537360303545	0.9949941008752364	0.17315647524277805	0.269334281802967
log-sigma-2-0-mm-3D	glrlm	HighGrayLevelRunEmphasis	11.539721547229776	9.864011280307048	13.244365812543874	1.6726244268551964	3.7530367068828605
log-sigma-2-0-mm-3D	glrlm	LongRunEmphasis	1.9022785716195136	2.2716679314476345	1.965493654921274	4.344201098047252	1.988409026870565
log-sigma-2-0-mm-3D	glrlm	LongRunHighGrayLevelEmphasis	19.621814879666324	20.5834730610043	24.101440138037045	5.2624548955318176	7.522057429749737
log-sigma-2-0-mm-3D	glrlm	LongRunLowGrayLevelEmphasis	0.36029295074029716	0.33120373859269214	0.2381117987992805	4.11463764867611	0.6906918579995502
log-sigma-2-0-mm-3D	glrlm	LowGrayLevelRunEmphasis	0.16785955295110874	0.14008947517702997	0.1210950938519967	0.831843893286201	0.39743575512806284
log-sigma-2-0-mm-3D	glrlm	RunEntropy	2.8800380761790363	2.501470913160025	2.812008923119996	1.9643390175868487	1.8067148262206414
log-sigma-2-0-mm-3D	glrlm	RunLengthNonUniformity	66.17694197629564	35.44980480565849	56.03239637611861	9.487007010083934	8.245636414867185
log-sigma-2-0-mm-3D	glrlm	RunLengthNonUniformityNormalized	0.6412019605634091	0.5585416799423976	0.6365035553509618	0.37854604436285577	0.6144218243226928
log-sigma-2-0-mm-3D	glrlm	RunPercentage	0.7936791890280261	0.7325581395348837	0.7858627858627858	0.5452991452991454	0.7737556561085973
log-sigma-2-0-mm-3D	glrlm	RunVariance	0.2820636774738291	0.3583675557224003	0.292420089915339	0.6769261069390746	0.24230911326777
log-sigma-2-0-mm-3D	glrlm	ShortRunEmphasis	0.8252426199205156	0.7592269276249867	0.8175553817769955	0.5142589752365394	0.7834597738443894
log-sigma-2-0-mm-3D	glrlm	ShortRunHighGrayLevelEmphasis	10.051236352121085	7.824913212680954	11.206759099644314	1.1254760594343929	2.933029648414264
log-sigma-2-0-mm-3D	glrlm	ShortRunLowGrayLevelEmphasis	0.12682583614077705	0.10375842566215655	0.09849583266410505	0.361454704187076	0.3317622370506985
log-sigma-2-0-mm-3D	glszm	GrayLevelNonUniformity	2.5	1.0	1.2857142857142858	1.6666666666666667	1.0
log-sigma-2-0-mm-3D	glszm	GrayLevelNonUniformityNormalized	0.3125	0.25	0.1836734693877551	0.5555555555555556	0.3333333333333333
log-sigma-2-0-mm-3D	glszm	GrayLevelVariance	2.1875	1.25	2.775510204081632	0.2222222222222222	0.6666666666666666
log-sigma-2-0-mm-3D	glszm	HighGrayLevelZoneEmphasis	16.25	7.5	16.571428571428573	3.0	4.666666666666667
log-sigma-2-0-mm-3D	glszm	LargeAreaEmphasis	503.625	672.5	498.42857142857144	513.6666666666666	59.666666666666664
log-sigma-2-0-mm-3D	glszm	LargeAreaHighGrayLevelEmphasis	5210.625	6346.25	6291.142857142857	533.6666666666666	231.33333333333334
log-sigma-2-0-mm-3D	glszm	LargeAreaLowGrayLevelEmphasis	71.87	84.375	48.464484126984125	508.6666666666667	17.12037037037037
log-sigma-2-0-mm-3D	glszm	LowGrayLevelZoneEmphasis	0.19795138888888889	0.3559027777777778	0.21876984126984128	0.5	0.4537037037037037
log-sigma-2-0-mm-3D	glszm	SizeZoneNonUniformity	1.75	1.0	1.2857142857142858	1.0	1.0
log-sigma-2-0-mm-3D	glszm	SizeZoneNonUniformityNormalized	0.21875	0.25	0.1836734693877551	0.3333333333333333	0.3333333333333333
log-sigma-2-0-mm-3D	glszm	SmallAreaEmphasis	0.3782868865555141	0.2512251457056652	0.32310428517777734	0.10438582073197457	0.3723427569581416
log-sigma-2-0-mm-3D	glszm	SmallAreaHighGrayLevelEmphasis	9.40555070737795	0.2618075467101441	8.779077746747449	0.41688582073197455	3.0449265833881216
log-sigma-2-0-mm-3D	glszm	SmallAreaLowGrayLevelEmphasis	0.017040124475142665	0.2501897534534169	0.045576992850263634	0.02626082073197458	0.07456717072101687
log-sigma-2-0-mm-3D	glszm	ZoneEntropy	2.4056390622295645	1.9999999999999987	2.807354922057602	1.5849625007211552	1.5849625007211552
log-sigma-2-0-mm-3D	glszm	ZonePercentage	0.06201550387596899	0.046511627906976744	0.06306306306306306	0.06666666666666667	0.17647058823529413
log-sigma-2-0-mm-3D	glszm	ZoneVariance	243.609375	210.25	246.9795918367347	288.66666666666663	27.555555555555554
log-sigma-2-0-mm-3D	gldm	DependenceEntropy	4.365002700893248	4.016147083631722	4.389011255784917	3.557216429086078	2.8510187230942265
log-sigma-2-0-mm-3D	gldm	DependenceNonUniformity	15.992248062015504	10.930232558139535	14.36936936936937	4.511111111111111	2.5294117647058822
log-sigma-2-0-mm-3D	gldm	DependenceNonUniformityNormalized	0.12397091520942251	0.12709572742022715	0.12945377810242675	0.10024691358024691	0.14878892733564014
log-sigma-2-0-mm-3D	gldm	DependenceVariance	5.719968751877891	7.439697133585722	5.218407596785975	29.612839506172836	9.044982698961938
log-sigma-2-0-mm-3D	gldm	GrayLevelNonUniformity	31.790697674418606	31.27906976744186	31.64864864864865	34.6	10.529411764705882
log-sigma-2-0-mm-3D	gldm	GrayLevelVariance	1.193918634697434	0.5463764196863169	0.9492735979222464	0.11555555555555555	0.22145328719723184
log-sigma-2-0-mm-3D	gldm	HighGrayLevelEmphasis	10.953488372093023	9.476744186046512	12.792792792792794	1.4	3.764705882352941
log-sigma-2-0-mm-3D	gldm	LargeDependenceEmphasis	46.224806201550386	70.69767441860465	48.351351351351354	194.0222222222222	56.411764705882355
log-sigma-2-0-mm-3D	gldm	LargeDependenceHighGrayLevelEmphasis	356.968992248062	542.8488372093024	507.60360360360363	198.82222222222222	221.1764705882353
log-sigma-2-0-mm-3D	gldm	LargeDependenceLowGrayLevelEmphasis	11.168953488372093	11.63517441860465	6.229562062062062	192.82222222222222	15.285947712418299
log-sigma-2-0-mm-3D	gldm	LowGrayLevelEmphasis	0.17940568475452195	0.1429263565891473	0.12136386386386386	0.9	0.3741830065359477
log-sigma-2-0-mm-3D	gldm	SmallDependenceEmphasis	0.06194033998544089	0.0330991426527169	0.05477633611291619	0.021984453838492853	0.09155707960370209
log-sigma-2-0-mm-3D	gldm	SmallDependenceHighGrayLevelEmphasis	1.1454361215633229	0.26675181397795905	1.0747151109642092	0.07198445383849285	0.6015224360618673
log-sigma-2-0-mm-3D	gldm	SmallDependenceLowGrayLevelEmphasis	0.005157361264429575	0.013848323222841961	0.007713611412204736	0.009484453838492852	0.029425217613343824
log-sigma-2-0-mm-3D	ngtdm	Busyness	1.6315455490761104	1.2369980158265723	0.70652316135705	2.7265336316013284	0.38072540382322995
log-sigma-2-0-mm-3D	ngtdm	Coarseness	0.06082010354351449	0.08256906309801419	0.06795301732305807	0.30563838409134375	0.48534352275963805
log-sigma-2-0-mm-3D	ngtdm	Complexity	5.0121411883103235	3.0556176976218143	7.734911180117006	0.14541512701873754	0.9631539241570755
log-sigma-2-0-mm-3D	ngtdm	Contrast	0.07039309575941237	0.042327084380570125	0.035253831181227935	0.01971480035504106	0.0236527311634171
log-sigma-2-0-mm-3D	ngtdm	Strength	0.42195446434354633	0.40724285815384853	0.7509175925646802	0.26050491897690364	0.9935038752744051
log-sigma-3-0-mm-3D	firstorder	10Percentile	-60.544987487792966	-39.1272087097168	-59.26058578491211	-21.912751388549804	-42.90150604248047
log-sigma-3-0-mm-3D	firstorder	90Percentile	-15.42807502746582	-14.578298091888428	-27.694408416748047	-12.17257900238037	-31.46428527832031
log-sigma-3-0-mm-3D	firstorder	Energy	8786096.78785383	6372214.563166276	7266810.586641094	3596944.8891495694	1170618.2757343664
log-sigma-3-0-mm-3D	firstorder	Entropy	1.5887288798319168	0.9430685934712901	1.184297123011116	-3.203426503814917e-16	-3.203426503814917e-16
log-sigma-3-0-mm-3D	firstorder	InterquartileRange	24.483644485473633	14.087054252624512	21.122007369995117	5.193803787231445	2.3228111267089844
log-sigma-3-0-mm-3D	firstorder	Kurtosis	2.5579118785236665	2.629018530480657	2.3150142003357193	2.934873321834078	2.8340477723301936
log-sigma-3-0-mm-3D	firstorder	Maximum	2.3436169624328613	-1.4495224952697754	-15.270339965820312	-7.636669158935547	-28.00546646118164
log-sigma-3-0-mm-3D	firstorder	MeanAbsoluteDeviation	13.956797812121266	8.104507234948853	10.489636053310262	3.2176194085015193	3.129739992346319
log-sigma-3-0-mm-3D	firstorder	Mean	-39.58177577617557	-27.96831175615621	-44.43524532489948	-17.305271360609268	-37.62234227797564
log-sigma-3-0-mm-3D	firstorder	Median	-42.552452087402344	-29.506163597106934	-46.78941345214844	-17.930381774902344	-38.04240417480469
log-sigma-3-0-mm-3D	firstorder	Minimum	-70.73765563964844	-42.691165924072266	-65.05010986328125	-22.811485290527344	-43.81904220581055
log-sigma-3-0-mm-3D	firstorder	Range	73.0812726020813	41.24164342880249	49.77976989746094	15.174816131591797	15.813575744628906
log-sigma-3-0-mm-3D	firstorder	RobustMeanAbsoluteDeviation	9.98932032513679	6.025501563062305	8.116610054234759	2.133381030024314	1.8580071263059357
log-sigma-3-0-mm-3D	firstorder	RootMeanSquared	260.9775419939875	272.2049194565595	255.8647338767335	282.72267091227087	262.41169671455157
log-sigma-3-0-mm-3D	firstorder	Skewness	0.4468879811357471	0.6338155458306597	0.45004563616117127	0.7794272814790314	0.5742094536859409
log-sigma-3-0-mm-3D	firstorder	TotalEnergy	8786096.78785383	6372214.563166276	7266810.586641094	3596944.8891495694	1170618.2757343664
log-sigma-3-0-mm-3D	firstorder	Uniformity	0.3632594195060393	0.538939967550027	0.481373265157049	1.0	1.0
log-sigma-3-0-mm-3D	firstorder	Variance	291.62591733340116	94.27876755621497	153.41820966735648	15.799047269458844	17.863300914031754
log-sigma-3-0-mm-3D	glcm	Autocorrelation	3.4822549007116965	1.8138360742411328	2.740242960136868	1.0	1.0
log-sigma-3-0-mm-3D	glcm	JointAverage	1.793356293004951	1.3110905260049057	1.6118246574097173	1.0	1.0
