Image type	Feature Class	Feature Name	1: RTSTRUCT: ANON_49_segment_Lt Frontal	1: RTSTRUCT: ANON_49_segment_Left Ventricle	1: RTSTRUCT: ANON_49_segment_Rt Post Parietal	1: RTSTRUCT: ANON_49_segment_Rt Post Parietal 2	1: RTSTRUCT: ANON_49_segment_Lt inf Frontal	1: RTSTRUCT: ANON_49_segment_Lt Hippocampal	1: RTSTRUCT: ANON_49_segment_Rt Sup Cerebellar	1: RTSTRUCT: ANON_49_segment_Lt lat Frontal
wavelet-HHH	firstorder	TotalEnergy	547283216.0971447	64087314.653448634	4513166.743312662	26362450.73399405	10812434.922085024	125091958.15145805	6290088.006862776	540954.1333735707
wavelet-HHH	firstorder	Uniformity	0.5000065464854571	0.500252493372049	0.5	0.5013104404244663	0.50125	0.4993480219196943	0.5004081632653061	0.5
wavelet-HHH	firstorder	Variance	9.346645332713605	8.502184339825405	27.218832133065288	34.46817676943335	7.404392425398722	43.98557688193235	20.865465890941582	1.575688652907962
wavelet-HHH	glcm	Autocorrelation	2.246410142875639	2.2939912577339565	2.1375016415646098	2.1488721453964623	2.3337731281093617	6.261401985680194	2.169344034573328	2.1875
wavelet-HHH	glcm	JointAverage	1.499511047822188	1.5157224619262644	1.460848130713198	1.4661365917289717	1.5285415087847556	2.502071555721796	1.4734267389375935	1.5
wavelet-HHH	glcm	ClusterProminence	0.49574971345722585	0.49260935288735747	0.4889716309633642	0.49596232284641695	0.4918112804502602	0.5138825449960931	0.49169276475146945	0.375
wavelet-HHH	glcm	ClusterShade	0.00041901573623542425	-0.015186586966822301	0.01071815077720398	0.03281716639819871	-0.025955260528784645	-0.006594734931974392	0.0185004749232502	0.0
wavelet-HHH	glcm	ClusterTendency	0.4957500082274274	0.49263397353926375	0.4976441371438138	0.4961672752060515	0.49230155159076	0.5049070316175148	0.49359849548953644	0.375
wavelet-HHH	glcm	Contrast	0.5042460011818503	0.506352256089673	0.4900855011499689	0.4990752595809075	0.5037027964898118	0.5008302395252611	0.5018723644789049	0.625
wavelet-HHH	glcm	Correlation	-0.008496091212853286	-0.013726491313894676	0.004554659028852655	-0.002976949684045662	-0.011565900670596398	0.004028955799008379	-0.00891797467930487	-0.24999999999999978
wavelet-HHH	glcm	DifferenceAverage	0.5042460011818503	0.506352256089673	0.4900855011499689	0.4990752595809075	0.5037027964898118	0.49938465227553075	0.5018723644789049	0.625
wavelet-HHH	glcm	DifferenceEntropy	0.997274899620608	0.9967799770460503	0.9244739137309522	0.986059258852168	0.9913528023503523	1.0013202345874213	0.9242056583949155	-3.203426503814917e-16
wavelet-HHH	glcm	DifferenceVariance	0.24905789344231163	0.24888720429652905	0.22469986396098787	0.24520102098980526	0.2470152897080957	0.24929927951059735	0.22472559848712428	0.0
wavelet-HHH	glcm	JointEnergy	0.25094410185304955	0.25161968088900255	0.28143531689212087	0.25717771161671527	0.2549825362516184	0.25146377587303353	0.277538971528655	0.5
wavelet-HHH	glcm	JointEntropy	1.9972689762183724	1.9952991537320957	1.9006237828615156	1.978942847138852	1.9852883650336524	2.0086170354836095	1.915418374357644	0.9999999999999993
wavelet-HHH	glcm	Imc1	-0.0027252746506825315	-0.0032403202517122874	-0.0821360275205554	-0.014243588337598458	-0.008965717778310404	-0.006907447223372026	-0.07842618677975498	-1.0
wavelet-HHH	glcm	Imc2	0.046658083033253556	0.06388742855008006	0.3343875111816732	0.13469121135372394	0.111829917614654	0.09652056972703073	0.30064476037274196	0.9298734950321936
wavelet-HHH	glcm	Idm	0.7478769994090749	0.7468238719551634	0.7549572494250155	0.7504623702095462	0.7481486017550941	0.7504522325872076	0.7490638177605473	0.6875
wavelet-HHH	glcm	Idmn	0.8991507997636299	0.8987295487820652	0.9019828997700062	0.9001849480838184	0.8992594407020376	0.949983695459	0.8996255271042191	0.875
wavelet-HHH	glcm	Id	0.7478769994090749	0.7468238719551634	0.7549572494250155	0.7504623702095462	0.7481486017550941	0.750548605070523	0.7490638177605473	0.6875
wavelet-HHH	glcm	Idn	0.83191799960605	0.8312159146367757	0.8366381662833438	0.8336415801396976	0.8320990678367295	0.8752261162936038	0.8327092118403653	0.7916666666666666
wavelet-HHH	glcm	InverseVariance	0.5042460011818503	0.506352256089673	0.4900855011499689	0.4990752595809075	0.5037027964898118	0.49811976343201675	0.5018723644789049	0.625
wavelet-HHH	glcm	MaximumProbability	0.2602397656326864	0.27155607913572544	0.33176217446832135	0.29961458681249825	0.28843718585414213	0.2697118376039008	0.3240960738035141	0.5
wavelet-HHH	glcm	SumEntropy	1.493022975036523	1.4889468976424225	1.4105382817115468	1.479867587557945	1.481585568543841	1.5032948378136326	1.4135460098787398	0.37499999999999956
wavelet-HHH	glcm	SumSquares	0.2499990023523194	0.2497465574072342	0.24693240957344567	0.24881063369673972	0.24900108702014292	0.251434317785694	0.24886771499211033	0.25
wavelet-HHH	glrlm	GrayLevelNonUniformity	1705.2846534401795	215.17043545644776	18.3259416573488	92.99279385620736	40.96598373339744	404.7452480356338	24.911060323297477	2.625
wavelet-HHH	glrlm	GrayLevelNonUniformityNormalized	0.5000159828538899	0.5000393765821289	0.5024182910974838	0.5001626053309773	0.5005442634883668	0.4992524050889383	0.5005349348228271	0.5
wavelet-HHH	glrlm	GrayLevelVariance	0.24999200857305506	0.24998031170893548	0.2487908544512581	0.2499186973345113	0.2497278682558166	0.2521778403528479	0.24973253258858644	0.25
wavelet-HHH	glrlm	HighGrayLevelRunEmphasis	2.4926434053814837	2.4927822980209795	2.5763057185505613	2.497119729162655	2.532014873284456	6.422070743569312	2.5067270239197663	2.5
wavelet-HHH	glrlm	LongRunEmphasis	4.62217571547895	3.7323042935864974	2.316678140499506	3.3155178726291235	2.6865195003697093	4.174452700284595	2.5693539738325857	1.5625
wavelet-HHH	glrlm	LongRunHighGrayLevelEmphasis	11.513316752631559	9.6573324302656	5.610159605697471	7.762172930772142	7.0662054158025995	27.1618811122731	6.134411013487352	3.90625
wavelet-HHH	glrlm	LongRunLowGrayLevelEmphasis	2.899390456190798	2.251047259416722	1.4933077742000138	2.203854108093369	1.5915980215114869	0.7537708782086175	1.678089713918894	0.9765625
wavelet-HHH	glrlm	LowGrayLevelRunEmphasis	0.6268391486546291	0.6268044254947551	0.6059235703623598	0.6257200677093363	0.616996281678886	0.18354658001428595	0.6233182440200584	0.625
wavelet-HHH	glrlm	RunEntropy	2.690233525468354	2.5388473160736953	2.0226280776020213	2.4308200520501724	2.2448091300137007	2.633585460611494	2.1032600134348747	1.3749999999999991
wavelet-HHH	glrlm	RunLengthNonUniformity	1404.9400124621059	187.67177028981916	20.736785871658647	85.04276265723283	41.04690082103434	342.23102921199177	27.424219992619598	4.5
wavelet-HHH	glrlm	RunLengthNonUniformityNormalized	0.4113551783720224	0.4355962169277538	0.5544086935539791	0.45383083217090486	0.4989845212850087	0.42000507976853524	0.5341080582028804	0.8125
wavelet-HHH	glrlm	RunPercentage	0.5609311740890688	0.6043647363872083	0.7292307692307692	0.6345497505907063	0.6820512820512821	0.5828125864071226	0.710989010989011	0.875
wavelet-HHH	glrlm	RunVariance	1.4233286857960417	0.9783573363433238	0.3437789364412026	0.776279076139117	0.516995320232972	1.1865570985254723	0.44143670702678733	0.09375
wavelet-HHH	glrlm	ShortRunEmphasis	0.6315537707358856	0.6629874062247002	0.7468151869541904	0.6871042965507297	0.7201562442072331	0.6476680045396357	0.7356361653386075	0.859375
wavelet-HHH	glrlm	ShortRunHighGrayLevelEmphasis	1.570028674526745	1.631436494611433	1.9917349917114053	1.7654442731934286	1.793720987695269	4.123476505151564	1.876078123201052	2.1484375
wavelet-HHH	glrlm	ShortRunLowGrayLevelEmphasis	0.3969350447881706	0.420875134128017	0.43558523576488645	0.41751930239005497	0.45176505833522396	0.12016542160964737	0.45052567587299647	0.537109375
wavelet-HHH	glszm	GrayLevelNonUniformity	1.6666666666666667	1.0	1.0	1.0	1.0	1.0	1.0	1.0
wavelet-HHH	glszm	GrayLevelNonUniformityNormalized	0.5555555555555556	0.5	0.5	0.5	0.5	0.3333333333333333	0.5	0.5
wavelet-HHH	glszm	GrayLevelVariance	0.2222222222222222	0.25	0.25	0.25	0.25	0.6666666666666666	0.25	0.25
wavelet-HHH	glszm	HighGrayLevelZoneEmphasis	2.0	2.5	2.5	2.5	2.5	4.666666666666667	2.5	2.5
wavelet-HHH	glszm	LargeAreaEmphasis	6159114.0	126800.0	625.0	21518.5	3609.0	322059.6666666667	1226.0	9.0
wavelet-HHH	glszm	LargeAreaHighGrayLevelEmphasis	15333955.0	325544.0	1562.5	50500.0	9562.5	2074852.6666666667	2960.0	22.5
wavelet-HHH	glszm	LargeAreaLowGrayLevelEmphasis	3865403.75	77114.0	390.625	14273.125	2120.625	58664.75	792.5	5.625
wavelet-HHH	glszm	LowGrayLevelZoneEmphasis	0.75	0.625	0.625	0.625	0.625	0.4537037037037037	0.625	0.625
wavelet-HHH	glszm	SizeZoneNonUniformity	1.0	1.0	2.0	1.0	1.0	1.0	1.0	2.0
wavelet-HHH	glszm	SizeZoneNonUniformityNormalized	0.3333333333333333	0.5	1.0	0.5	0.5	0.3333333333333333	0.5	1.0
wavelet-HHH	glszm	SmallAreaEmphasis	0.333333405497233	7.902381613688142e-06	0.0016	4.696139100397437e-05	0.0002798698221465666	0.3333347140728848	0.0008183284206928959	0.1111111111111111
wavelet-HHH	glszm	SmallAreaHighGrayLevelEmphasis	0.33333351449094745	1.9223478099619792e-05	0.004	0.00012459712414408097	0.0006577987715040874	0.33334238759691437	0.002115906275364176	0.2777777777777778
wavelet-HHH	glszm	SmallAreaLowGrayLevelEmphasis	0.3333333782488044	5.072107492205231e-06	0.001	2.7552457718947715e-05	0.00018538758480718645	0.3333335804264052	0.0004939339570250758	0.06944444444444445
wavelet-HHH	glszm	ZoneEntropy	1.5849625007211552	0.9999999999999993	0.9999999999999993	0.9999999999999993	0.9999999999999993	1.5849625007211552	0.9999999999999993	0.9999999999999993
wavelet-HHH	glszm	ZonePercentage	0.000493421052631579	0.0028089887640449437	0.04	0.006825938566552901	0.016666666666666666	0.002156721782890007	0.02857142857142857	0.3333333333333333
wavelet-HHH	glszm	ZoneVariance	2051736.222222222	64.0	0.0	56.25	9.0	107072.88888888888	1.0	0.0
wavelet-HHH	gldm	DependenceEntropy	4.386374809010506	4.522111313786217	3.913786320494361	4.574063830824313	4.314020406500353	4.476647327876783	4.180061988746754	0.9999999999999993
wavelet-HHH	gldm	DependenceNonUniformity	708.7575657894737	66.61516853932584	6.04	25.703071672354948	11.983333333333333	141.88281811646297	7.9714285714285715	6.0
wavelet-HHH	gldm	DependenceNonUniformityNormalized	0.11657196805747923	0.09356062997096326	0.1208	0.08772379410360051	0.09986111111111111	0.10200058814986555	0.11387755102040817	1.0
wavelet-HHH	gldm	DependenceVariance	7.4060664819944595	9.004986744097968	7.3584000000000005	10.393341797807778	8.62888888888889	8.326659882442383	7.821224489795919	0.0
wavelet-HHH	gldm	GrayLevelNonUniformity	3040.039802631579	356.17977528089887	25.0	146.8839590443686	60.15	694.5930984902948	35.02857142857143	3.0
wavelet-HHH	gldm	GrayLevelVariance	0.24999672675727147	0.2498737533139755	0.25	0.2493447797877669	0.24937499999999999	0.2513911708265263	0.24979591836734694	0.25
wavelet-HHH	gldm	HighGrayLevelEmphasis	2.4945723684210526	2.533707865168539	2.5	2.42320819112628	2.575	6.4672897196261685	2.4571428571428573	2.5
wavelet-HHH	gldm	LargeDependenceEmphasis	161.55789473684212	136.39044943820224	72.0	120.67918088737201	94.5	148.67505391804457	80.31428571428572	9.0
wavelet-HHH	gldm	LargeDependenceHighGrayLevelEmphasis	403.7373355263158	359.0308988764045	149.94	265.07849829351534	261.725	979.2451473759885	180.0857142857143	22.5
wavelet-HHH	gldm	LargeDependenceLowGrayLevelEmphasis	101.01303453947368	80.73033707865169	52.515	84.57935153583618	52.69375	26.487439092579272	55.371428571428574	5.625
wavelet-HHH	gldm	LowGrayLevelEmphasis	0.6263569078947369	0.6165730337078652	0.625	0.64419795221843	0.60625	0.18194344596213755	0.6357142857142857	0.625
wavelet-HHH	gldm	SmallDependenceEmphasis	0.008485029963099196	0.010663557711488417	0.023293489054636237	0.013367664824697877	0.017040923624563897	0.010209300333104073	0.019364566855447997	0.1111111111111111
wavelet-HHH	gldm	SmallDependenceHighGrayLevelEmphasis	0.020884732182716966	0.02478753044936263	0.06373903894125756	0.03557424997009709	0.04430141549724034	0.061281315362300956	0.05139231479379426	0.27777777777777773
wavelet-HHH	gldm	SmallDependenceLowGrayLevelEmphasis	0.005385104408194754	0.007132564527019865	0.013182101582980912	0.007816018538348074	0.010225800656394791	0.0024637045341992236	0.011357629870861431	0.06944444444444443
wavelet-HHH	ngtdm	Busyness	1549.7487819397606	169.10715201558932	12.108975175151645	86.61179840878235	26.253673753875017	58.127846174868864	19.23813532967608	1.7000000000000002
wavelet-HHH	ngtdm	Coarseness	0.000652347273870678	0.0055399318958242166	0.08258337188204505	0.013640769902122572	0.03312165853599659	0.00290412755194488	0.05685322310384308	0.588235294117647
wavelet-HHH	ngtdm	Complexity	0.5042519246984137	0.507043916218943	0.4843590070060658	0.5004071335805431	0.5031954136159379	1.9745841607965018	0.5025472086119466	0.5666666666666668
wavelet-HHH	ngtdm	Contrast	0.12606039903093208	0.1267323491356512	0.12108975175151646	0.12485259995397438	0.12549884698738936	0.04160271689855601	0.12562982202085163	0.1416666666666667
wavelet-HHH	ngtdm	Strength	0.0006523520948121289	0.005538385189541518	0.08258337188204505	0.01363217225231503	0.03311783414566061	0.010089420390136968	0.05680996855891807	0.588235294117647
wavelet-LLL	firstorder	10Percentile	468.3775435269618	167.50820637550254	554.204299309612	581.1815187781095	163.7288359322302	199.96004499380135	387.3665980217734	146.32448138062176
wavelet-LLL	firstorder	90Percentile	736.5563478727954	283.86421068942406	665.7378920974696	829.1676955522968	222.599875316262	541.0684761757888	589.1451205672696	185.75018936321806
wavelet-LLL	firstorder	Energy	5050023104.67129	199051489.8972603	41575422.9016063	305632571.7455337	29369335.508285746	652871650.5751164	43154618.12095068	1318814.6874978596
wavelet-LLL	firstorder	Entropy	4.06395971613316	2.8512361864795714	2.7510070107460116	3.809525255129852	1.9367793356418612	4.232794403789613	3.533243382475084	1.4591479170272437
wavelet-LLL	firstorder	InterquartileRange	157.00959775541253	67.5963934099633	57.843619660957415	143.5771583775512	32.71594065588198	170.1253500265691	113.96351977778193	20.936302799489937
wavelet-LLL	firstorder	Kurtosis	2.400726247753965	2.5613813242332943	2.3591729853557646	3.3413999196847874	3.165265545053132	2.4035347505832614	2.437449430291425	1.9953371944190603
wavelet-LLL	firstorder	Maximum	865.6701689040161	324.2705866145782	703.3309989025901	866.3935783500934	234.6330641127458	722.2870028931783	661.6029713508258	190.42807339871823
wavelet-LLL	firstorder	MeanAbsoluteDeviation	85.7400220665237	37.32946523747871	35.665970438541834	78.80242251808353	18.77778780671729	98.73895850799438	64.89017715354308	14.794082788692208
wavelet-LLL	firstorder	Mean	605.5207704751899	226.83421049071094	610.8441584795539	716.5608162262479	194.18167898029387	374.1595985397698	481.0902697307997	168.51560556366005
wavelet-LLL	firstorder	Median	605.5044176488102	228.9601836581257	611.3907675272854	729.0578068456698	196.25609767868798	383.34360966030306	478.104578955504	173.47214594714038
wavelet-LLL	firstorder	Minimum	300.5910227268462	83.1316856539578	529.1358003725593	335.95026240400375	119.01433682442592	124.49839076241733	313.2075015905516	139.20970402672128
wavelet-LLL	firstorder	Range	565.07914617717	241.1389009606204	174.19519853003078	530.4433159460897	115.61872728831989	597.788612130761	348.3954697602742	51.21836937199694
wavelet-LLL	firstorder	RobustMeanAbsoluteDeviation	63.85156255454824	27.65555134279456	25.811493126553284	56.3002658195887	13.731054980525014	71.98274760573544	46.94989404649285	8.462352627304007
wavelet-LLL	firstorder	RootMeanSquared	911.3703447959932	528.7406730089004	911.8708560054575	1021.3298092860565	494.71654770085047	685.0942782388195	785.17166567892	468.83093745646727
wavelet-LLL	firstorder	Skewness	-0.030904378717095154	-0.2305778699147973	-0.0069729106467530015	-0.789586369618961	-0.5377188720538376	0.10660491121114551	0.10985075186548211	-0.5197052260875451
wavelet-LLL	firstorder	TotalEnergy	5050023104.67129	199051489.8972603	41575422.9016063	305632571.7455337	29369335.508285746	652871650.5751164	43154618.12095068	1318814.6874978596
wavelet-LLL	firstorder	Uniformity	0.06625059513504154	0.15426161469511424	0.1648	0.08299456021619356	0.31027777777777776	0.05980161053832251	0.1016326530612245	0.3888888888888889
wavelet-LLL	firstorder	Variance	10628.039611585882	2012.4139505341884	1871.376995799232	9718.686249717342	528.9307292656777	14863.00577226542	6392.535116876178	295.5752596268315
wavelet-LLL	glcm	Autocorrelation	189.1765994422352	47.644253515911764	20.544150615057656	279.2689888047422	20.301165446114645	142.3846978311891	77.35616082246992	4.75
wavelet-LLL	glcm	JointAverage	13.290743763092847	6.822151135468726	4.491107872637108	16.42916197174082	4.494151099008452	11.105593261377887	8.635178204913982	2.1875
wavelet-LLL	glcm	ClusterProminence	7761.003212027085	189.5677091055374	111.97184940695944	8125.278790360642	12.494441312249753	18757.464525170115	1864.2240694776979	0.90625
wavelet-LLL	glcm	ClusterShade	-26.500193226934922	-6.7604063944233195	-0.01919051191128788	-283.88485597582064	-1.3374130311578603	131.8488999863421	-30.298707345649454	0.0
wavelet-LLL	glcm	ClusterTendency	55.96589632092343	8.350786492793024	6.742302482341729	52.17004672595371	1.8080946249533947	89.258147972925	26.317602877018253	0.625
wavelet-LLL	glcm	Contrast	5.874208913321269	3.941680439581738	5.266856214472406	14.776344757231222	1.3944698758138827	13.137712842313581	15.22428419758861	0.875
wavelet-LLL	glcm	Correlation	0.8092669936994786	0.3611503720451351	0.1223492323140287	0.5597964801732138	0.13049787196054252	0.7435735795940963	0.2706224072533398	-0.10606060606060586
wavelet-LLL	glcm	DifferenceAverage	1.823906946504165	1.497503135902596	1.849451105837913	2.868417631131476	0.8906003531303711	2.736813238553729	3.158794591477501	0.75
wavelet-LLL	glcm	DifferenceEntropy	2.4693604926896406	2.2221847849427214	2.239392460788012	3.012380937066853	1.5750692039324752	2.9769934498707262	2.9051358011011956	0.4999999999999995
wavelet-LLL	glcm	DifferenceVariance	2.46801621516907	1.6644177465729735	1.752916772472101	6.354642150925423	0.5866048405664874	5.381477419328434	5.055028878774052	0.125
wavelet-LLL	glcm	JointEnergy	0.009460576452330867	0.029829437510503896	0.044075457357499785	0.011925887824014466	0.11101326200572455	0.006551808086440947	0.021832061368270858	0.421875
wavelet-LLL	glcm	JointEntropy	7.148349087419722	5.402758194995351	4.714456510701115	6.813865197448466	3.5628817860417366	7.719476037092965	5.685423112897278	1.4374999999999991
wavelet-LLL	glcm	Imc1	-0.2118003960955702	-0.07196123123383123	-0.27320820391720013	-0.21486957210686647	-0.07246715939778078	-0.18584645812440417	-0.3793536345796671	-0.5377664099472579
